madgraph.havana 2025-05-03,06:25:22.223706 Now running iteration #4
| Status of 500 workers: 0 pending, 0 available, 500 running. A total of 0 jobs are pending.
| Jobs completed: overall = 6793 (avg 64.3 min/job), and for this iteration = 793/1318/2000 on 500 cpus.
| Total n_pts: 339.6M ( 85.5 ms / pt on one core,  5.8K pts / s overall ). n_pts for this iteration #4: 39.65M/100.00M (39.6%).
| Wall time: 16.142 h, IO: 0.01%, processing: 0.00%, jobs: 7276.793 CPU-hours, efficiency: 90.16%

Run description: nnlo_all_singlets_1_sqrts_346_05 (run id: 1)
Result after 339.6M evaluations and 3 iterations: -1.8484 +/- 0.02265   (1.2%), chi2=1.88, max_wgt_infl=92.8, zero_evals=7.8%
  -> Re[I0(mu_r_x_1)] = -1.8484 +/- 0.022653 (1.2%), chi2=5.63, max_wgt_infl=92.8, zero_evals=7.8%
     Im[I0(mu_r_x_1)] = -2.1351e-40 +/- 2.1351e-40 (1e+02%), chi2=2, max_wgt_infl=1.95e+31, zero_evals=100%
+--------+------------------------------------------------------------------------------------------------+
| Result | Re[I0(mu_r_x_1)]                                                                               |
+--------+------------------------------------------------------------------------------------------------+
| Total  | -1.8484      +- 0.0227   (1.2%)   | chi2=1.88|mwi=92.8|n=339.6M(1e+02%)|n0=26.5M(7.8%)         |
| Sum    | -1.86996     +- 0.0212   (1.1%)                                                                |
| GL114  | -3.32131e-07 +- 4.36e-07 (1.3e+02%) | chi2=1.47|mwi=0.232|n=0.9M(0.27%)|n0=0.0M(0.32%)|p=0.07% |
| GL134  | -1.49936e-05 +- 3.93e-07 (2.6%)   | chi2=1.65|mwi=0.465|n=0.9M(0.27%)|n0=0.1M(12%)|p=0.07%     |
| GL206  | +1.05479e-05 +- 3.66e-07 (3.5%)   | chi2=1.89|mwi=0.519|n=0.9M(0.27%)|n0=0.0M(0.28%)|p=0.07%   |
| GL138  | +7.82175e-06 +- 3.1e-07  (4%)     | chi2=0.261|mwi=0.518|n=0.9M(0.27%)|n0=0.1M(12%)|p=0.07%    |
| GL190  | -7.49096e-06 +- 3.03e-07 (4%)     | chi2=1.26|mwi=0.319|n=0.9M(0.27%)|n0=0.0M(2.1%)|p=0.07%    |
| GL232  | -1.00477e-05 +- 2.24e-07 (2.2%)   | chi2=0.167|mwi=0.638|n=0.9M(0.27%)|n0=0.0M(0.3%)|p=0.07%   |
| GL246  | -9.66608e-06 +- 2.13e-07 (2.2%)   | chi2=1.87|mwi=0.541|n=0.9M(0.27%)|n0=0.0M(1.9%)|p=0.07%    |
| GL280  | -2.71801e-07 +- 1.75e-07 (64%)    | chi2=0.828|mwi=2.13|n=0.9M(0.27%)|n0=0.0M(2%)|p=0.07%      |
| GL228  | +3.7832e-06  +- 1.53e-07 (4%)     | chi2=1.17|mwi=0.308|n=0.9M(0.27%)|n0=0.0M(1.9%)|p=0.07%    |
| GL296  | +3.58821e-07 +- 4.83e-08 (13%)    | chi2=2.13|mwi=0.392|n=0.9M(0.27%)|n0=0.0M(2%)|p=0.07%      |
| GL5    | -6.59965e-08 +- 1.96e-08 (30%)    | chi2=0.406|mwi=0.476|n=0.9M(0.27%)|n0=0.1M(13%)|p=0.07%    |
| GL32   | -1.4745e-12  +- 4.5e-11  (3.1e+03%) | chi2=0.352|mwi=5.95|n=0.9M(0.27%)|n0=0.7M(73%)|p=0.07%   |
| GL404  | -1.01872e-10 +- 3.45e-11 (34%)    | chi2=0.062|mwi=2|n=0.9M(0.27%)|n0=0.7M(76%)|p=0.07%        |
