# Raw data from alphaLoop with mQ=173 GeV, muR=91.188 GeV, aS(muR)=0.118
# energy (GeV),   Delta NNLO QCD non-nq (pb),  Delta NNLO QCD non-nq error (pb),  Delta NNLO QCD nq (nq=1) (pb),  Delta NNLO QCD nq (nq=1) error (pb)
346.002 8.037381372612296 0.03517530619522436 -0.02056115636467933 0.0002504043779264015
346.02 2.6474097108784167 0.009902811960012933 -0.015843533506502902 0.0001376017524765219
346.05 1.7224301139971772 0.0039914881665251796 -0.014313998364263236 0.00011967289342938108
346.1 1.2593496824460826 0.0030204899670395226 -0.012871258941427493 0.00010012719422814165
346.2 0.916790063175765 0.00253711824735141 -0.011500466725625895 0.00011270818199669909
346.3 0.7628861724591601 0.001961122182065222 -0.010601674276838838 0.00013384353140893828
346.4 0.6701719794239235 0.0016247536650370667 -0.010189315429331103 0.00015134515981697803
346.5 0.6065414080203435 0.0012484937986546685 -0.009747866062204673 0.00012367255313950167
346.6 0.5624535769893563 0.0019535373500420648 -0.009273769011837416 0.0001502394874887942
347.6 0.36646540821781365 0.0013555254272431436 -0.007717534494429634 0.00010549246529110077
348.6 0.2969885717001487 0.0010860300321052564 -0.007021871877751051 0.00009654989104856619
349.6 0.25983816476048494 0.0009247888329430721 -0.0064171579599316625 0.00009712544643428929
350.4 0.2371786313464066 0.0007681082505773521 -0.006109072916124041 0.00008812891890072181
351. 0.22486656763184193 0.0007297707178699106 -0.005865984117399548 0.00010362416766855114
353. 0.19271371120748704 0.0007275828515489212 -0.005409241975371326 0.00008284683835246823
357. 0.1596138664042192 0.0006186636925905324 -0.004824151599984016 0.00008617774313591649
362. 0.13397470765325545 0.003541761362261743 -0.004728412666799532 0.0002683724487983072
376. 0.0934267758166244 0.0025440102493258124 -0.003427923228419317 0.00019864000604107924
390. 0.07108669935472606 0.0019166952155803788 -0.002670600032797385 0.00018955140964920308
410. 0.04580078859067565 0.00044113318833927844 -0.0019872980623828517 0.0000722088304849206
430. 0.031666267114486876 0.00048664100929073805 -0.0015411755101981553 0.00007807627104312809
460. 0.016029868562392167 0.00040886066423933854 -0.0011570534904589555 0.00006614637178258534
490. 0.008220988740440551 0.00025822404857777373 -0.0008169220591936325 0.0000422496591702229
540. 0.001825863178480692 0.00013581238726396706 -0.0005845728084014549 0.000019921613890445725
590. 0.00035648819051178627 0.00013119781934492898 -0.00048550924816626495 0.0000165598369557191
650. 0.0002566283053860235 0.00011302820023936968 -0.0004035991773055164 0.000015327768917882342
750. 0.0017376746085063883 0.00010150524609987046 -0.00035263368328643225 0.000014145062742879581
850. 0.0024278893830700313 0.00011349671962687454 -0.0003048149339761569 0.00001657584688635848
950. 0.0024877582667252054 0.00011831555215393172 -0.00023940184830948362 0.00001596711933944254
1000. 0.002682982156691757 0.00011349105987283271 -0.0001954411953335856 0.000017667147477733922
1050. 0.00257679573360164 0.00011600638114024416 -0.0001884975630289236 0.000016657709926637577
1150. 0.0020579264917063166 0.00010373508383157136 -0.00009496782282107446 0.000013656939627896142
1400. 0.0010168385279372765 0.00007292116303285484 2.790774218465331e-6 8.584823818809563e-6
1600. 0.00006913207309410798 0.0000562201251126879 0.000060909720318514914 5.51368515604582e-6
1900. -0.0008542247464746952 0.0000470633043347352 0.00014398766850385575 4.787533916328949e-6
2300. -0.0016556619971910109 0.00004488054435608172 0.00018498575492226124 3.5545302080584435e-6
2800. -0.0020975640207125173 0.00005015357239205889 0.0002166289344221965 5.031215061990494e-6
3400. -0.0023483771970493894 0.00006108438926345928 0.00023959706330471054 5.615200441658339e-6
4400. -0.0022805629349376805 0.00005209688024431578 0.00021537191030720392 4.012812355443498e-6
5400. -0.002135019163260708 0.0000515064948968157 0.00020233959322983285 4.345574415425423e-6
9000. -0.0013702833108541193 0.00004388868638510864 0.00014459985130849522 2.9329878963268843e-6
80000. -0.000023816789718103107 0.0000561412345932024 0.000013557644839206321 1.280470469827399e-7
