PdfType: error
Format: lhagrid1
---
9.9999997E-10 1.4508288E-09 2.1049043E-09 3.0538556E-09 4.4306216E-09 6.4280732E-09 9.3260333E-09 1.3530478E-08 1.9630406E-08 2.8480359E-08 4.1320124E-08 5.9948427E-08 8.6974900E-08 1.2618568E-07 1.8307382E-07 2.6560878E-07 3.8535285E-07 5.5908100E-07 8.1113080E-07 1.1768119E-06 1.7073527E-06 2.4770764E-06 3.5938137E-06 5.2140081E-06 7.5646331E-06 1.0974988E-05 1.5922828E-05 2.3101296E-05 3.3516026E-05 4.8626014E-05 7.0548020E-05 1.0235310E-04 1.4849682E-04 2.1544346E-04 3.1257159E-04 4.5348785E-04 6.5793324E-04 9.5454848E-04 1.3848863E-03 2.0092330E-03 2.9150532E-03 4.2292429E-03 6.1359075E-03 8.9021511E-03 1.2915497E-02 1.8738175E-02 2.7185882E-02 3.9442062E-02 5.7223678E-02 8.3021760E-02 1.0000000E-01 1.1836734E-01 1.3673469E-01 1.5510204E-01 1.7346939E-01 1.9183673E-01 2.1020408E-01 2.2857143E-01 2.4693878E-01 2.6530612E-01 2.8367347E-01 3.0204082E-01 3.2040817E-01 3.3877552E-01 3.5714287E-01 3.7551022E-01 3.9387757E-01 4.1224489E-01 4.3061224E-01 4.4897959E-01 4.6734694E-01 4.8571429E-01 5.0408161E-01 5.2244896E-01 5.4081631E-01 5.5918366E-01 5.7755101E-01 5.9591836E-01 6.1428571E-01 6.3265306E-01 6.5102041E-01 6.6938776E-01 6.8775511E-01 7.0612246E-01 7.2448981E-01 7.4285716E-01 7.6122451E-01 7.7959186E-01 7.9795921E-01 8.1632656E-01 8.3469385E-01 8.5306120E-01 8.7142855E-01 8.8979590E-01 9.0816325E-01 9.2653060E-01 9.4489795E-01 9.6326530E-01 9.8163265E-01 1.0000000E+00 
1.0000000E+00 1.0796795E+00 1.1706605E+00 1.2750000E+00 
-5 -4 -3 -2 -1 1 2 3 4 5 21 
  7.6172767E-10  1.0350898E-08  3.8973413E+00  3.3186127E+00  3.3610176E+00  3.3610207E+00  3.3179188E+00  3.8977589E+00  1.0351040E-08  7.6201518E-10  3.6408110E+03
  6.7236077E-08  4.3541693E-08  8.5912083E+00  7.0021359E+00  7.0448379E+00  7.0447699E+00  7.0008218E+00  8.5708212E+00  4.3541611E-08  6.7236132E-08  5.4702615E+03
  4.1556059E-08  2.4525722E-08  1.7422162E+07  1.0840267E+01  1.0883251E+01  1.0882939E+01  1.0837055E+01  1.9560798E+07  2.4525696E-08  4.1556246E-08  1.4334703E+04
 -1.9257984E-08 -1.4275581E+00  5.3150468E+05  1.4948725E+01  1.4991871E+01  1.4991151E+01  1.4943099E+01  4.7109767E+05 -1.4275580E+00 -1.9258203E-08  1.1424388E+05
 -1.4800606E-08  6.6833584E-09  3.5656540E+00  3.0683519E+00  3.1156444E+00  3.1156539E+00  3.0677250E+00  3.5660097E+00  6.6833035E-09 -1.4800371E-08  2.4896324E+03
 -4.7879575E-08 -1.2655688E-08  7.3863183E+00  6.1670766E+00  6.2137066E+00  6.2136553E+00  6.1659481E+00  7.3730452E+00 -1.2655805E-08 -4.7879620E-08  3.5628360E+03
 -1.0544568E-08 -2.6225896E-08  4.8012369E+06  9.3696483E+00  9.4164616E+00  9.4162082E+00  9.3669818E+00  5.3532355E+06 -2.6225728E-08 -1.0544581E-08  8.1573359E+03
  1.3215355E-07 -1.1589647E+00  1.7972070E+05  1.2799598E+01  1.2846440E+01  1.2845859E+01  1.2795025E+01  1.6034898E+05 -1.1589647E+00  1.3215347E-07  5.1973238E+04
 -6.3855468E-09 -2.6731842E-08  3.2426467E+00  2.8362195E+00  2.8861974E+00  2.8862111E+00  2.8356432E+00  3.2429484E+00 -2.6731906E-08 -6.3859502E-09  1.7263319E+03
