PdfType: error
Format: lhagrid1
---
5.000000e-06 6.469340e-06 8.370580e-06 1.083050e-05 1.401320e-05 1.813100e-05 2.345850e-05 3.035090e-05 3.926760e-05 5.080240e-05 6.572330e-05 8.502270e-05 1.099830e-04 1.422610e-04 1.839950e-04 2.379440e-04 3.076670e-04 3.977440e-04 5.140700e-04 6.642160e-04 8.578820e-04 1.107470e-03 1.428790e-03 1.847940e-03 2.379570e-03 3.060350e-03 3.929800e-03 5.036510e-03 6.439470e-03 8.208290e-03 1.042490e-02 1.318030e-02 1.657460e-02 2.071300e-02 2.570030e-02 3.166080e-02 3.860010e-02 4.666620e-02 5.587900e-02 6.626100e-02 7.781050e-02 9.050080e-02 1.042750e-01 1.191680e-01 1.349350e-01 1.516740e-01 1.692700e-01 1.876580e-01 2.067780e-01 2.265720e-01 2.469860e-01 2.679650e-01 2.894600e-01 3.112310e-01 3.336210e-01 3.564040e-01 3.795630e-01 4.031000e-01 4.269440e-01 4.510730e-01 4.754690e-01 5.001130e-01 5.249900e-01 5.500860e-01 5.753850e-01 6.009230e-01 6.264810e-01 6.523530e-01 6.783700e-01 7.045280e-01 7.308230e-01 7.572480e-01 7.837670e-01 8.105000e-01 8.372600e-01 8.641380e-01 8.911230e-01 9.182080e-01 9.453860e-01 9.726560e-01 1.000000e+00
1.300000e+00 1.494260e+00 1.736730e+00 2.042900e+00 2.434360e+00 2.941690e+00 3.608810e+00 4.500000e+00 5.866040e+00 7.828770e+00 1.071920e+01 1.509180e+01 2.190300e+01 3.285630e+01 5.109270e+01 8.262520e+01 1.394400e+02 2.465070e+02 4.583780e+02 9.005800e+02 1.878640e+03 4.183110e+03 1.000000e+04
-5  -4  -3  -2  -1  1  2  3  4  5  21
0.00000000e+00 0.00000000e+00 5.75260000e-02 1.80343135e-01 1.80341865e-01 1.81531986e-01 1.81180514e-01 5.75260000e-02 0.00000000e+00 0.00000000e+00 1.75080500e-05
0.00000000e+00 4.59559500e-02 1.03210000e-01 2.25437769e-01 2.25435231e-01 2.26722654e-01 2.26350346e-01 1.03210000e-01 4.59559500e-02 0.00000000e+00 1.14631500e+00
0.00000000e+00 1.15580000e-01 1.72575500e-01 2.94241404e-01 2.94237596e-01 2.95623322e-01 2.95230178e-01 1.72575500e-01 1.15580000e-01 0.00000000e+00 3.00923500e+00
0.00000000e+00 2.12613500e-01 2.69361500e-01 3.90488538e-01 3.90483462e-01 3.91969293e-01 3.91555207e-01 2.69361500e-01 2.12613500e-01 0.00000000e+00 5.75795000e+00
0.00000000e+00 3.41504000e-01 3.98013000e-01 5.18618173e-01 5.18611827e-01 5.20202885e-01 5.19767115e-01 3.98013000e-01 3.41504000e-01 0.00000000e+00 9.57975000e+00
0.00000000e+00 5.07245000e-01 5.63520000e-01 6.83624231e-01 6.83615769e-01 6.85310433e-01 6.84854567e-01 5.63520000e-01 5.07245000e-01 0.00000000e+00 1.46759500e+01
0.00000000e+00 7.15400000e-01 7.71455000e-01 8.91064231e-01 8.91055769e-01 8.92857067e-01 8.92377933e-01 7.71455000e-01 7.15400000e-01 0.00000000e+00 2.12615500e+01
0.00000000e+00 9.72135000e-01 1.02797000e+00 1.14710029e+00 1.14708971e+00 1.14900264e+00 1.14850236e+00 1.02797000e+00 9.72135000e-01 0.00000000e+00 2.95649500e+01
3.58838000e-01 1.32133500e+00 1.37693000e+00 1.49554635e+00 1.49553365e+00 1.49757231e+00 1.49704769e+00 1.37693000e+00 1.32133500e+00 3.58838000e-01 4.03500000e+01
7.96895000e-01 1.74986000e+00 1.80522500e+00 1.92332938e+00 1.92331562e+00 1.92548803e+00 1.92493697e+00 1.80522500e+00 1.74986000e+00 7.96895000e-01 5.38070000e+01
1.32599500e+00 2.26953000e+00 2.32466500e+00 2.44226240e+00 2.44224760e+00 2.44455875e+00 2.44398125e+00 2.32466500e+00 2.26953000e+00 1.32599500e+00 7.03115000e+01
1.95950500e+00 2.89371000e+00 2.94861500e+00 3.06570846e+00 3.06569154e+00 3.06814750e+00 3.06754250e+00 2.94861500e+00 2.89371000e+00 1.95950500e+00 9.02655000e+01
