  5.1524416E-08  1.2845415E-07  6.4974422E+00  6.0589578E+00  7.8336351E+00  7.8346538E+00  6.0601330E+00  6.4972954E+00  5.3750656E-08  4.0078323E-08  2.2215136E+01
  6.9003447E-08  8.0449539E-08  6.4988566E+00  6.0660803E+00  7.8133284E+00  7.8143585E+00  6.0672697E+00  6.4987079E+00  1.5578381E-07  5.4073548E-08  3.0752580E+01
  5.3105873E-08  1.6150686E-07  6.5269721E+00  6.0993482E+00  7.8202011E+00  7.8212425E+00  6.1005337E+00  6.5268213E+00  7.7272624E-08  4.9928958E-08  4.1361963E+01
  4.5193847E-08  6.2279484E-08  6.0917889E+00  5.6660183E+00  7.0906829E+00  7.0918086E+00  5.6673159E+00  6.0916262E+00  6.2279064E-08  4.5198796E-08  1.4544706E+01
  8.9031608E-08  5.8517027E-08  6.0711544E+00  5.6509348E+00  7.0551297E+00  7.0562612E+00  5.6522245E+00  6.0709904E+00  3.0542579E-08  6.1061159E-08  2.0632557E+01
  2.9594906E-08  6.9319338E-08  6.0720125E+00  5.6567416E+00  7.0398189E+00  7.0409634E+00  5.6580518E+00  6.0718465E+00  9.2853304E-08  3.9446541E-08  2.8402818E+01
  4.0071324E-08  7.7274624E-08  6.0973638E+00  5.6873728E+00  7.0493512E+00  7.0505084E+00  5.6886993E+00  6.0971956E+00  6.5193749E-08  2.3226076E-08  3.8057252E+01
  4.5989981E-08  5.0911225E-08  5.6904834E+00  5.2875586E+00  6.4110511E+00  6.4123025E+00  5.2889920E+00  5.6903005E+00  5.0912987E-08  4.5986840E-08  1.3629064E+01
  3.1809146E-08  5.7567353E-08  5.6710176E+00  5.2728106E+00  6.3802723E+00  6.3815300E+00  5.2742357E+00  5.6708339E+00  6.4870857E-08  9.5069545E-08  1.9156612E+01
  3.6267625E-08  1.1065123E-07  5.6712943E+00  5.2772133E+00  6.3686641E+00  6.3699362E+00  5.2786566E+00  5.6711082E+00  7.9815755E-08  3.0868471E-08  2.6217656E+01
  9.3484088E-08  2.1969510E-08  5.6940351E+00  5.3036397E+00  6.3802258E+00  6.3815316E+00  5.3051217E+00  5.6938467E+00  8.0773430E-08  9.9529026E-08  3.4985828E+01
  5.6432682E-08  6.3036008E-08  5.3136769E+00  4.9338825E+00  5.8211683E+00  5.8225598E+00  4.9354896E+00  5.3134717E+00  6.3036347E-08  5.6432762E-08  1.2774895E+01
  3.5940734E-08  7.4407600E-08  5.2953909E+00  4.9196881E+00  5.7953392E+00  5.7967582E+00  4.9213274E+00  5.2951845E+00  3.2456929E-08  6.9639228E-08  1.7781090E+01
  4.3578130E-08  6.6462314E-08  5.2951208E+00  4.9235070E+00  5.7870405E+00  5.7884759E+00  4.9251473E+00  5.2949120E+00  4.1667781E-08  4.5800370E-08  2.4184477E+01
  2.6406991E-08  2.8959123E-08  5.3154113E+00  4.9473306E+00  5.7996602E+00  5.8011120E+00  4.9489917E+00  5.3151999E+00  4.8662393E-08  1.0810310E-07  3.2139040E+01
  5.7428842E-08  4.8086333E-08  4.9597027E+00  4.6033543E+00  5.3071565E+00  5.3087271E+00  4.6051812E+00  4.9594721E+00  4.8089093E-08  5.7424957E-08  1.1978106E+01
  5.8837920E-08  4.3586129E-08  4.9424121E+00  4.5897081E+00  5.2843350E+00  5.2859131E+00  4.5915470E+00  4.9421805E+00  2.2121456E-08  4.5802370E-08  1.6497750E+01
  7.2196360E-08  8.4588126E-08  4.9415987E+00  4.5923660E+00  5.2781240E+00  5.2797205E+00  4.5942062E+00  4.9413643E+00  3.5316952E-08  3.8488866E-08  2.2292341E+01
  3.6901409E-08  5.0248850E-08  4.9595853E+00  4.6136680E+00  5.2916471E+00  5.2932832E+00  4.6155318E+00  4.9593477E+00  1.1930677E-07  3.4040386E-08  2.9498504E+01
  3.5176734E-08  3.8363140E-08  4.6272157E+00  4.2964469E+00  4.8601847E+00  4.8619551E+00  4.2985214E+00  4.6269567E+00  3.8363764E-08  3.5178457E-08  1.1234824E+01
  8.6495475E-08  3.0864471E-08  4.6108829E+00  4.2836681E+00  4.8407797E+00  4.8425707E+00  4.2857692E+00  4.6106232E+00  6.3282400E-08  8.9428971E-08  1.5302441E+01
  3.0864471E-08  3.4114858E-08  4.6095182E+00  4.2855768E+00  4.8365626E+00  4.8383620E+00  4.2876666E+00  4.6092553E+00  5.4707330E-08  7.3455926E-08  2.0534378E+01
  6.2331725E-08  7.7589515E-08  4.6253946E+00  4.3051968E+00  4.8500368E+00  4.8518568E+00  4.3073135E+00  4.6251353E+00  6.5829531E-08  1.1382314E-07  2.7052836E+01
  6.2550968E-08  1.9803802E-08  4.3170089E+00  4.0116410E+00  4.4667508E+00  4.4687192E+00  4.0139696E+00  4.3167250E+00  1.9803947E-08  6.2556791E-08  1.0539554E+01
  1.2431767E-08  4.5807370E-08  4.3017495E+00  3.9994170E+00  4.4494105E+00  4.4514044E+00  4.0017775E+00  4.3014649E+00  8.2036995E-08  2.9905797E-08  1.4185384E+01
  3.4998060E-08  7.7593515E-08  4.3002442E+00  3.9995805E+00  4.4455387E+00  4.4475413E+00  4.0019283E+00  4.2999561E+00  3.1496254E-08  4.0397214E-08  1.8896179E+01
  3.2448928E-08  8.0448538E-08  4.3148677E+00  4.0168217E+00  4.4583332E+00  4.4603588E+00  4.0191999E+00  4.3145833E+00  7.8862080E-08  4.2304563E-08  2.4780468E+01
  3.0649245E-08  5.1789554E-08  4.0279544E+00  3.7460198E+00  4.1181607E+00  4.1203521E+00  3.7486366E+00  4.0276372E+00  5.1787972E-08  3.0654125E-08  9.8866953E+00
  7.8541189E-08  2.7678557E-08  4.0133191E+00  3.7338456E+00  4.1024106E+00  4.1046273E+00  3.7364963E+00  4.0130016E+00  4.5799370E-08  3.1174363E-08  1.3143496E+01
  6.7415988E-08  3.3394603E-08  4.0112462E+00  3.7325151E+00  4.0984389E+00  4.1006829E+00  3.7352008E+00  4.0109319E+00  9.0299173E-08  3.2771820E-08  1.7371681E+01
  3.9437541E-08  6.2972508E-08  4.0238567E+00  3.7467128E+00  4.1099756E+00  4.1122293E+00  3.7493843E+00  4.0235384E+00  2.4189750E-08  3.3405603E-08  2.2671283E+01
  3.3635779E-08  3.2362178E-08  3.7569243E+00  3.4978618E+00  3.8069259E+00  3.8093659E+00  3.5008037E+00  3.7565775E+00  3.2361420E-08  3.3639686E-08  9.2679325E+00
  7.0599903E-08  3.5310952E-08  3.7426584E+00  3.4857544E+00  3.7922366E+00  3.7947052E+00  3.4887349E+00  3.7423110E+00  6.3924182E-08  4.5482478E-08  1.2160876E+01
  2.9586906E-08  8.6492476E-08  3.7398342E+00  3.4834283E+00  3.7882217E+00  3.7907192E+00  3.4864478E+00  3.7394824E+00  1.6875247E-08  2.7361665E-08  1.5943692E+01
  2.5772208E-08  6.4546965E-08  3.7503919E+00  3.4939727E+00  3.7975530E+00  3.8000801E+00  3.4969964E+00  3.7500355E+00  1.8780596E-08  2.0062162E-08  2.0705434E+01
  3.6524907E-08  4.5273906E-08  3.5032175E+00  3.2662154E+00  3.5277604E+00  3.5304774E+00  3.2695233E+00  3.5028289E+00  4.5271955E-08  3.6526870E-08  8.6690324E+00
  2.5455316E-08  3.0862471E-08  3.4891489E+00  3.2544504E+00  3.5141594E+00  3.5169079E+00  3.2578010E+00  3.4887602E+00  3.3409603E-08  1.6242464E-08  1.1276317E+01
  4.0082324E-08  5.0881633E-08  3.4853497E+00  3.2510912E+00  3.5099430E+00  3.5127236E+00  3.2544855E+00  3.4849559E+00  4.2621455E-08  8.2990670E-08  1.4635135E+01
  1.3057550E-08  7.3774817E-08  3.4937831E+00  3.2592565E+00  3.5178968E+00  3.5207099E+00  3.2626955E+00  3.4933898E+00  1.7516030E-08  1.5602681E-08  1.8887853E+01
  2.6756644E-08  1.9205723E-08  3.2661272E+00  3.0495653E+00  3.2763813E+00  3.2795236E+00  3.0532846E+00  3.2657053E+00  1.9199641E-08  2.6745204E-08  8.0682787E+00
  4.5166586E-08  2.5934154E-08  3.2514442E+00  3.0364259E+00  3.2623933E+00  3.2654777E+00  3.0401944E+00  3.2510215E+00  2.8633231E-08  2.9588906E-08  1.0229223E+01
  6.7411988E-08  3.7372246E-08  3.2463487E+00  3.0316575E+00  3.2574076E+00  3.2605048E+00  3.0354754E+00  3.2459203E+00  2.9906797E-08  1.6551356E-08  1.3197960E+01
  1.7518030E-08  5.3746656E-08  3.2526063E+00  3.0374870E+00  3.2636077E+00  3.2667412E+00  3.0413553E+00  3.2521720E+00  5.8359082E-08  2.8954123E-08  1.6982376E+01
  2.8967939E-08  2.5678802E-08  3.0470285E+00  2.8501920E+00  3.0527717E+00  3.0563401E+00  2.8544901E+00  3.0465623E+00  2.5678659E-08  2.8965213E-08  7.3577398E+00
  4.2691928E-08  2.2359875E-08  3.0317183E+00  2.8348751E+00  3.0396766E+00  3.0433003E+00  2.8392899E+00  3.0312515E+00  3.2446929E-08  3.3087712E-08  8.8170449E+00
  2.7042774E-08  1.8782596E-08  3.0251645E+00  2.8292640E+00  3.0339469E+00  3.0376125E+00  2.8337674E+00  3.0246911E+00  1.3693333E-08  4.7701718E-08  1.1486639E+01
  3.3083712E-08  4.3580129E-08  3.0291690E+00  2.8341132E+00  3.0386850E+00  3.0423932E+00  2.8386756E+00  3.0286890E+00  1.7915394E-08  3.1251835E-08  1.4896485E+01
  4.1101049E-08  2.4370743E-08  2.8442703E+00  2.6713137E+00  2.8602827E+00  2.8642990E+00  2.6762915E+00  2.8437385E+00  2.4371549E-08  4.1096546E-08  5.7179149E+00
  3.1811146E-08  3.5629843E-08  2.8290971E+00  2.6585133E+00  2.8459223E+00  2.8499759E+00  2.6635477E+00  2.8285577E+00  2.1013836E-08  3.2127037E-08  7.6211145E+00
  3.7853083E-08  2.7361665E-08  2.8216108E+00  2.6524037E+00  2.8396740E+00  2.8438002E+00  2.6575362E+00  2.8210714E+00  1.4647007E-08  2.0682945E-08  1.0049479E+01
  2.8311340E-08  1.5290790E-08  2.8241285E+00  2.6559375E+00  2.8432326E+00  2.8474067E+00  2.6611381E+00  2.8235817E+00  3.0858471E-08  1.2106875E-08  1.3137208E+01
  2.0392149E-08  1.5226724E-08  2.6536519E+00  2.4998068E+00  2.6858588E+00  2.6903475E+00  2.5054268E+00  2.6530440E+00  1.5225858E-08  2.0399767E-08  5.2724124E+00
  4.1982672E-08  2.4663588E-08  2.6390506E+00  2.4885544E+00  2.6702906E+00  2.6748317E+00  2.4942485E+00  2.6384346E+00  1.8784596E-08  2.2594293E-08  6.8711760E+00
  2.1639619E-08  5.9469702E-08  2.6311826E+00  2.4820217E+00  2.6635385E+00  2.6681324E+00  2.4878031E+00  2.6305583E+00  1.5917573E-08  2.4185751E-08  9.0520514E+00
  1.4652007E-08  4.5806370E-08  2.6322897E+00  2.4844332E+00  2.6658061E+00  2.6704537E+00  2.4903664E+00  2.6316569E+00  4.9930959E-08  4.1349889E-08  1.1822817E+01
  2.2299795E-08  3.5892505E-08  2.4748608E+00  2.3421875E+00  2.5183791E+00  2.5233815E+00  2.3485134E+00  2.4741663E+00  3.5899537E-08  2.2302428E-08  4.9263125E+00
  3.5624843E-08  2.7047774E-08  2.4602874E+00  2.3288025E+00  2.5046844E+00  2.5097459E+00  2.3352205E+00  2.4595836E+00  1.2736658E-08  2.6733882E-08  6.2900243E+00
  3.6264626E-08  3.6904409E-08  2.4520285E+00  2.3219230E+00  2.4971696E+00  2.5022902E+00  2.3284785E+00  2.4513156E+00  3.4354278E-08  1.9105487E-08  8.2345340E+00
  1.9416379E-08  4.4525804E-08  2.4520292E+00  2.3238035E+00  2.4979820E+00  2.5031625E+00  2.3304783E+00  2.4513070E+00  4.5171587E-08  1.9420379E-08  1.0710066E+01
  1.4592724E-08  1.9956127E-08  2.3072816E+00  2.1962541E+00  2.3585739E+00  2.3641525E+00  2.2033832E+00  2.3064892E+00  1.9964871E-08  1.4594226E-08  4.6463433E+00
  1.6242464E-08  1.1467092E-08  2.2932651E+00  2.1829694E+00  2.3457046E+00  2.3513482E+00  2.1902846E+00  2.2924626E+00  2.1320727E-08  1.6240464E-08  5.8281791E+00
  1.4962898E-08  1.9416379E-08  2.2841877E+00  2.1756563E+00  2.3373295E+00  2.3430388E+00  2.1830696E+00  2.2833753E+00  3.8492866E-08  1.5921573E-08  7.5503632E+00
  1.1467092E-08  3.4357277E-08  2.2827227E+00  2.1759585E+00  2.3366362E+00  2.3424122E+00  2.1834715E+00  2.2819003E+00  1.2742658E-08  3.2443929E-08  9.7552168E+00
  1.9694647E-08  1.1821911E-08  2.1498015E+00  2.0571074E+00  2.2096319E+00  2.2158549E+00  2.0652531E+00  2.1488978E+00  1.1810927E-08  1.9671937E-08  4.4122305E+00
  2.3233077E-08  4.3412184E-08  2.1352534E+00  2.0440054E+00  2.1958865E+00  2.2021823E+00  2.0522637E+00  2.1343389E+00  2.9587905E-08  1.9259433E-08  5.4295594E+00
  4.2303563E-08  2.3228076E-08  2.1250000E+00  2.0353162E+00  2.1863729E+00  2.1927418E+00  2.0436869E+00  2.1240749E+00  1.4968898E-08  2.5615262E-08  6.9412454E+00
  2.3227076E-08  2.1000836E-08  2.1217453E+00  2.0337036E+00  2.1839186E+00  2.1903616E+00  2.0421888E+00  2.1208096E+00  4.3886021E-08  3.2450929E-08  8.8987658E+00
  2.1307336E-08  1.3727976E-08  1.9995267E+00  1.9219761E+00  2.0690566E+00  2.0759976E+00  1.9311736E+00  1.9984976E+00  1.3712723E-08  2.1308268E-08  4.1987519E+00
  1.0837309E-08  3.5307951E-08  1.9991587E+00  1.9223036E+00  2.0700753E+00  2.0770961E+00  1.9316261E+00  1.9981167E+00  3.5940734E-08  1.4966898E-08  5.0759693E+00
  2.7990448E-08  4.0392215E-08  1.9848515E+00  1.9096856E+00  2.0563818E+00  2.0634835E+00  1.9191355E+00  1.9837987E+00  3.1980091E-08  1.0200527E-08  6.3824535E+00
  2.3544968E-08  2.1001836E-08  1.9770859E+00  1.9036930E+00  2.0492866E+00  2.0564703E+00  1.9132724E+00  1.9760225E+00  3.4360277E-08  2.5136425E-08  8.1190053E+00
  1.2180127E-08  1.0831486E-08  1.8417934E+00  1.7781692E+00  1.9213508E+00  1.9290886E+00  1.7884676E+00  1.8406264E+00  1.0842316E-08  1.2166925E-08  4.0063481E+00
  2.2434348E-08  2.3713914E-08  1.8032741E+00  1.7420309E+00  1.8827108E+00  1.8905376E+00  1.7524713E+00  1.8020973E+00  1.7513030E-08  3.3567548E-08  4.7951898E+00
  2.1327728E-08  1.4969898E-08  1.7840458E+00  1.7246451E+00  1.8639226E+00  1.8718388E+00  1.7352278E+00  1.7828586E+00  8.7760150E-09  2.1486674E-08  5.9310244E+00
  1.6398410E-08  8.1382322E-09  1.7711527E+00  1.7136046E+00  1.8515270E+00  1.8595338E+00  1.7243321E+00  1.7699552E+00  2.4338696E-08  2.2113456E-08  7.4563500E+00
  2.0004535E-08  1.2616482E-08  1.6532450E+00  1.6003599E+00  1.7413576E+00  1.7498816E+00  1.6118805E+00  1.6519653E+00  1.2612082E-08  2.0008535E-08  3.8418197E+00
  1.4488061E-08  1.4331115E-08  1.5471561E+00  1.4979333E+00  1.6332509E+00  1.6418710E+00  1.5096088E+00  1.5458654E+00  1.7820921E-08  2.9422960E-08  4.6905242E+00
  1.6390410E-08  2.0852891E-08  1.5269223E+00  1.4800124E+00  1.6132324E+00  1.6219502E+00  1.4918474E+00  1.5256227E+00  1.3697333E-08  1.2902604E-08  5.6366419E+00
  1.8776596E-08  2.9117069E-08  1.5126553E+00  1.4680676E+00  1.5992433E+00  1.6080601E+00  1.4800648E+00  1.5113468E+00  2.1957511E-08  1.8941542E-08  6.9351872E+00
  1.2247487E-08  1.0624036E-08  1.2414580E+00  1.2205313E+00  1.3276205E+00  1.3371043E+00  1.2332448E+00  1.2400472E+00  1.0630849E-08  1.2247158E-08  3.6776196E+00
  1.2420767E-08  1.7991867E-08  1.2457010E+00  1.2202200E+00  1.3322518E+00  1.3418430E+00  1.2332850E+00  1.2442849E+00  6.7087207E-09  9.2458522E-09  3.9976204E+00
  1.0829310E-08  1.5758627E-08  1.2235210E+00  1.2007847E+00  1.3100903E+00  1.3197893E+00  1.2142207E+00  1.2220978E+00  1.7827922E-08  1.1775984E-08  4.7717062E+00
  1.1787984E-08  1.2739658E-08  1.2074127E+00  1.1876766E+00  1.2940888E+00  1.3038970E+00  1.2013522E+00  1.2059975E+00  1.4016224E-08  9.8756352E-09  5.8931942E+00
  8.4805350E-09  7.2428639E-09  8.1804524E-01  8.3125069E-01  8.9334011E-01  9.0387913E-01  8.4572949E-01  8.1653068E-01  7.2461743E-09  8.4805110E-09  1.9186007E+00
  1.3534387E-08  9.5677437E-09  8.6600484E-01  8.7585314E-01  9.4287418E-01  9.5353176E-01  8.9085702E-01  8.6448607E-01  1.0192527E-08  1.0351472E-08  2.3824767E+00
  9.8746351E-09  9.2498523E-09  8.5002998E-01  8.6304793E-01  9.2757196E-01  9.3834817E-01  8.7825802E-01  8.4850599E-01  1.2584713E-08  9.8736352E-09  3.1487959E+00
  5.9109920E-09  8.9319608E-09  8.4020636E-01  8.5639930E-01  9.1848579E-01  9.2938254E-01  8.7181946E-01  8.3870006E-01  6.8596664E-09  1.0038581E-08  4.2497079E+00
  8.2054634E-09  6.1382260E-09  6.3374055E-01  6.8483785E-01  7.1086929E-01  7.2269016E-01  7.0168957E-01  6.3212400E-01  6.1409513E-09  8.1962786E-09  8.9205117E-01
  5.5086277E-09  6.5457749E-09  6.1134518E-01  6.6644017E-01  6.9152887E-01  7.0327502E-01  6.8338705E-01  6.0972717E-01  7.4139764E-09  9.2358523E-09  1.4355596E+00
  5.9884649E-09  6.3868292E-09  6.0587174E-01  6.6402650E-01  6.8772153E-01  6.9959867E-01  6.8120724E-01  6.0425521E-01  7.7338679E-09  6.8666664E-09  2.2343680E+00
  6.6997207E-09  4.0891161E-09  6.0624414E-01  6.6724568E-01  6.8957848E-01  7.0158889E-01  6.8466482E-01  6.0464049E-01  8.2951780E-09  5.6705734E-09  3.3474903E+00
  6.4893979E-09  6.1991109E-09  5.5890758E-01  6.6044285E-01  6.6360386E-01  6.7668682E-01  6.7945803E-01  5.5736778E-01  6.2135285E-09  6.5069789E-09  7.1358460E-01
  6.7037207E-09  5.9029920E-09  5.4070439E-01  6.4249619E-01  6.4326215E-01  6.5647820E-01  6.6176998E-01  5.3911852E-01  5.5871006E-09  7.3345036E-09  1.2097335E+00
  6.6967207E-09  8.5285966E-09  5.3838141E-01  6.4266727E-01  6.4240064E-01  6.5576482E-01  6.6221123E-01  5.3675267E-01  7.8898136E-09  4.8708448E-09  1.9532690E+00
  6.8546664E-09  7.9692865E-09  5.4146009E-01  6.4810326E-01  6.4683243E-01  6.6034737E-01  6.6792255E-01  5.3981887E-01  4.9493176E-09  7.4109764E-09  3.0003395E+00
  7.1642239E-09  6.6266686E-09  5.0184426E-01  6.4019808E-01  6.2370364E-01  6.3815145E-01  6.6167046E-01  5.0025612E-01  6.6268149E-09  7.1696655E-09  5.7336440E-01
  7.1665579E-09  6.0669377E-09  4.9460812E-01  6.3457194E-01  6.1787694E-01  6.3249693E-01  6.5635466E-01  4.9305768E-01  5.2702091E-09  7.0146121E-09  1.0974929E+00
  6.8526664E-09  7.5024493E-09  4.9357900E-01  6.3509965E-01  6.1779576E-01  6.3258222E-01  6.5719051E-01  4.9195435E-01  1.0835310E-08  4.6304262E-09  1.8131507E+00
  4.1545890E-09  6.5467749E-09  4.9764774E-01  6.4061331E-01  6.2272552E-01  6.3768161E-01  6.6301835E-01  4.9597293E-01  7.6603950E-09  5.0992634E-09  2.8291768E+00
  5.5910411E-09  4.9188740E-09  4.5113353E-01  6.1707737E-01  5.8841205E-01  6.0437052E-01  6.4135770E-01  4.4946975E-01  4.9367601E-09  5.6286312E-09  5.4362567E-01
  5.7410463E-09  5.7510463E-09  4.4785751E-01  6.1300307E-01  5.8460263E-01  6.0076242E-01  6.3762536E-01  4.4615883E-01  6.7017207E-09  4.3185347E-09  1.0445543E+00
  5.7380463E-09  7.1805579E-09  4.4865776E-01  6.1471674E-01  5.8610685E-01  6.0245703E-01  6.3969227E-01  4.4693463E-01  6.7007207E-09  4.4734804E-09  1.7489528E+00
  5.7450463E-09  5.9059920E-09  4.5413214E-01  6.2103176E-01  5.9223137E-01  6.0877554E-01  6.4636738E-01  4.5242074E-01  5.7450463E-09  6.8506664E-09  2.7903291E+00
  3.8584678E-09  5.5252750E-09  4.1000806E-01  5.8950158E-01  5.5524008E-01  5.7296436E-01  6.1700336E-01  4.0821252E-01  5.5308451E-09  3.8590887E-09  5.3665655E-01
  6.3788292E-09  6.3848292E-09  4.0785039E-01  5.8856645E-01  5.5427898E-01  5.7221136E-01  6.1648834E-01  4.0606250E-01  5.4331548E-09  4.3165347E-09  1.0347467E+00
