  5.35918902e+00  6.63145122e+00  7.24956613e+00  7.38215150e+00  7.34362938e+00  7.35944912e+00  7.39485308e+00  7.19788034e+00  6.63145122e+00  5.35918902e+00  1.98953231e+02
  6.19731510e+00  7.45813334e+00  8.06991016e+00  8.20286424e+00  8.16559997e+00  8.18136081e+00  8.21578354e+00  8.01987397e+00  7.45813335e+00  6.19731510e+00  2.23719303e+02
  7.10439007e+00  8.35374627e+00  8.95871066e+00  9.09385870e+00  9.05580033e+00  9.07258386e+00  9.10734758e+00  8.91112311e+00  8.35374624e+00  7.10439004e+00  2.50420673e+02
  8.08447041e+00  9.32222803e+00  9.92230241e+00  1.00583221e+01  1.00208223e+01  1.00359451e+01  1.00702098e+01  9.87465303e+00  9.32222802e+00  8.08447040e+00  2.79194261e+02
  9.14095684e+00  1.03681264e+01  1.09613436e+01  1.10981262e+01  1.10603359e+01  1.10758445e+01  1.11113603e+01  1.09168279e+01  1.03681264e+01  9.14095684e+00  3.10030337e+02
  1.02763303e+01  1.14928980e+01  1.20811449e+01  1.22170483e+01  1.21819810e+01  1.21954257e+01  1.22311529e+01  1.20356607e+01  1.14928980e+01  1.02763303e+01  3.43000625e+02
  1.14956794e+01  1.27023280e+01  1.32841244e+01  1.34203144e+01  1.33842879e+01  1.33985892e+01  1.34337148e+01  1.32400611e+01  1.27023280e+01  1.14956794e+01  3.78148162e+02
  1.28006196e+01  1.39965053e+01  1.45719347e+01  1.47113010e+01  1.46745694e+01  1.46895439e+01  1.47235990e+01  1.45305471e+01  1.39965053e+01  1.28006199e+01  4.15501243e+02
  1.41950153e+01  1.53815714e+01  1.59505766e+01  1.60911581e+01  1.60540368e+01  1.60698781e+01  1.61040087e+01  1.59117406e+01  1.53815714e+01  1.41950154e+01  4.55116440e+02
  1.56845445e+01  1.68591695e+01  1.74263503e+01  1.75660815e+01  1.75285721e+01  1.75436244e+01  1.75771044e+01  1.73856862e+01  1.68591695e+01  1.56845445e+01  4.96990995e+02
  1.72692771e+01  1.84370850e+01  1.89956038e+01  1.91349018e+01  1.91003424e+01  1.91149384e+01  1.91496872e+01  1.89574912e+01  1.84370850e+01  1.72692771e+01  5.41175825e+02
  1.89561866e+01  2.01120639e+01  2.06646433e+01  2.08060006e+01  2.07714618e+01  2.07861239e+01  2.08193638e+01  2.06283458e+01  2.01120639e+01  1.89561866e+01  5.87658619e+02
  2.07447259e+01  2.18907691e+01  2.24388436e+01  2.25812531e+01  2.25470181e+01  2.25592409e+01  2.25943905e+01  2.24035013e+01  2.18907691e+01  2.07447259e+01  6.36513604e+02
  2.26398711e+01  2.37759371e+01  2.43202746e+01  2.44614222e+01  2.44268257e+01  2.44414534e+01  2.44766742e+01  2.42862286e+01  2.37759371e+01  2.26398711e+01  6.87675950e+02
  2.46434548e+01  2.57700484e+01  2.63081350e+01  2.64517747e+01  2.64168544e+01  2.64303154e+01  2.64647618e+01  2.62745863e+01  2.57700487e+01  2.46434548e+01  7.41129722e+02
  2.67904713e+01  2.79059073e+01  2.84405983e+01  2.85825975e+01  2.85485615e+01  2.85617105e+01  2.85959009e+01  2.84074860e+01  2.79059074e+01  2.67904712e+01  7.97801929e+02
  2.91223146e+01  3.02238866e+01  3.07505547e+01  3.08924129e+01  3.08579577e+01  3.08710685e+01  3.09059229e+01  3.07178818e+01  3.02238866e+01  2.91223146e+01  8.58615394e+02
  0.00000000e+00  3.88970018e-02  7.50765467e-01  8.70982716e-01  8.28190068e-01  8.47327514e-01  8.83934043e-01  6.77987764e-01  3.88970018e-02  0.00000000e+00  6.62210309e+00
  0.00000000e+00  6.84905775e-02  7.77642410e-01  8.98176762e-01  8.55496040e-01  8.74520025e-01  9.11104177e-01  7.05524522e-01  6.84905775e-02  0.00000000e+00  7.26327864e+00
  0.00000000e+00  1.62431562e-01  8.60583509e-01  9.83109223e-01  9.41039904e-01  9.59573538e-01  9.95862361e-01  7.91076303e-01  1.62431562e-01  0.00000000e+00  9.31800141e+00
  0.00000000e+00  2.72965068e-01  9.62117945e-01  1.08650279e+00  1.04501495e+00  1.06307973e+00  1.09911515e+00  8.95056911e-01  2.72965068e-01  0.00000000e+00  1.19258408e+01
  0.00000000e+00  4.02912562e-01  1.08335204e+00  1.20946764e+00  1.16852043e+00  1.18615405e+00  1.22195280e+00  1.01860174e+00  4.02912562e-01  0.00000000e+00  1.51511886e+01
  0.00000000e+00  5.53503008e-01  1.22563554e+00  1.35332042e+00  1.31289899e+00  1.33012428e+00  1.36569550e+00  1.16306111e+00  5.53503008e-01  0.00000000e+00  1.90557192e+01
  0.00000000e+00  7.26078625e-01  1.39021678e+00  1.51942747e+00  1.47946030e+00  1.49632446e+00  1.53170041e+00  1.32969864e+00  7.26078625e-01  0.00000000e+00  2.36982452e+01
  0.00000000e+00  9.22437136e-01  1.57889335e+00  1.70948723e+00  1.66999010e+00  1.68649115e+00  1.72168109e+00  1.52034877e+00  9.22437136e-01  0.00000000e+00  2.91508529e+01
  0.00000000e+00  1.14531683e+00  1.79442816e+00  1.92634348e+00  1.88723915e+00  1.90340721e+00  1.93845884e+00  1.73775271e+00  1.14531683e+00  0.00000000e+00  3.55248897e+01
  6.06042819e-02  1.38535499e+00  2.02730786e+00  2.16043776e+00  2.12172827e+00  2.13758808e+00  2.17249308e+00  1.97239604e+00  1.38535499e+00  6.06042819e-02  4.25747110e+01
  3.67837586e-01  1.67683958e+00  2.31149614e+00  2.44578666e+00  2.40748260e+00  2.42304295e+00  2.45779432e+00  2.25836309e+00  1.67683958e+00  3.67837586e-01  5.09492538e+01
  7.07370175e-01  2.00354088e+00  2.63102550e+00  2.76648667e+00  2.72858280e+00  2.74385209e+00  2.77845860e+00  2.57964829e+00  2.00354088e+00  7.07370175e-01  6.03969266e+01
  1.08459457e+00  2.36833814e+00  2.98886278e+00  3.12542099e+00  3.08788177e+00  3.10286850e+00  3.13736688e+00  2.93916678e+00  2.36833814e+00  1.08459457e+00  7.10776923e+01
  1.50213761e+00  2.77372893e+00  3.38746255e+00  3.52507635e+00  3.48786433e+00  3.50258738e+00  3.53699099e+00  3.33938008e+00  2.77372893e+00  1.50213761e+00  8.30458829e+01
  1.96239207e+00  3.22205940e+00  3.82915990e+00  3.96774085e+00  3.93084333e+00  3.94533338e+00  3.97964518e+00  3.78263090e+00  3.22205940e+00  1.96239207e+00  9.63640147e+01
  2.46844930e+00  3.71643727e+00  4.31709240e+00  4.45657575e+00  4.42001231e+00  4.43426367e+00  4.46848582e+00  4.27205714e+00  3.71643727e+00  2.46844930e+00  1.11108330e+02
  3.02256829e+00  4.25911034e+00  4.85344563e+00  4.99380683e+00  4.95753211e+00  4.97157591e+00  5.00572797e+00  4.80985884e+00  4.25911034e+00  3.02256829e+00  1.27329439e+02
  3.62778768e+00  4.85307921e+00  5.44124083e+00  5.58240257e+00  5.54643218e+00  5.56026429e+00  5.59434826e+00  5.39904291e+00  4.85307921e+00  3.62778768e+00  1.45101239e+02
  4.28695936e+00  5.50117318e+00  6.08330093e+00  6.22522401e+00  6.18953314e+00  6.20317004e+00  6.23719511e+00  6.04245403e+00  5.50117318e+00  4.28695936e+00  1.64471843e+02
  5.00283067e+00  6.20620546e+00  6.78240759e+00  6.92505689e+00  6.88961878e+00  6.90309196e+00  6.93706567e+00  6.74285927e+00  6.20620546e+00  5.00283067e+00  1.85505008e+02
  5.77846221e+00  6.97109497e+00  7.54154984e+00  7.68480035e+00  7.64969833e+00  7.66301294e+00  7.69686750e+00  7.50325515e+00  6.97109497e+00  5.77846221e+00  2.08245109e+02
  6.61653840e+00  7.79861388e+00  8.36341337e+00  8.50741481e+00  8.47242547e+00  8.48564934e+00  8.51954241e+00  8.32634972e+00  7.79861382e+00  6.61653834e+00  2.32737752e+02
  7.52032131e+00  8.69203339e+00  9.25128400e+00  9.39584565e+00  9.36115631e+00  9.37412926e+00  9.40797475e+00  9.21541420e+00  8.69203337e+00  7.52032128e+00  2.59039014e+02
  8.49241040e+00  9.65395088e+00  1.02076997e+01  1.03528627e+01  1.03184083e+01  1.03312920e+01  1.03651476e+01  1.01729476e+01  9.65395088e+00  8.49241040e+00  2.87175567e+02
  9.53634322e+00  1.06877978e+01  1.12363643e+01  1.13817485e+01  1.13475467e+01  1.13602523e+01  1.13941719e+01  1.12026558e+01  1.06877978e+01  9.53634322e+00  3.17197570e+02
  1.06545410e+01  1.17961970e+01  1.23394754e+01  1.24854274e+01  1.24511634e+01  1.24637812e+01  1.24978639e+01  1.23068114e+01  1.17961970e+01  1.06545410e+01  3.49130671e+02
  1.18498059e+01  1.29816780e+01  1.35197660e+01  1.36663286e+01  1.36323910e+01  1.36449185e+01  1.36788594e+01  1.34882204e+01  1.29816780e+01  1.18498065e+01  3.82993348e+02
  1.31256502e+01  1.42477851e+01  1.47808466e+01  1.49280057e+01  1.48941109e+01  1.49065765e+01  1.49406314e+01  1.47502695e+01  1.42477851e+01  1.31256505e+01  4.18824600e+02
  1.44847012e+01  1.55974075e+01  1.61256649e+01  1.62728664e+01  1.62391889e+01  1.62515824e+01  1.62855936e+01  1.60959822e+01  1.55974075e+01  1.44847012e+01  4.56636373e+02
  1.59296086e+01  1.70329400e+01  1.75561318e+01  1.77036295e+01  1.76703507e+01  1.76827233e+01  1.77165546e+01  1.75274166e+01  1.70329400e+01  1.59296086e+01  4.96446540e+02
  1.74631458e+01  1.85569987e+01  1.90755927e+01  1.92233912e+01  1.91901668e+01  1.92023911e+01  1.92363521e+01  1.90478462e+01  1.85569987e+01  1.74631458e+01  5.38254903e+02
  1.90881757e+01  2.01729808e+01  2.06868198e+01  2.08349041e+01  2.08018716e+01  2.08140081e+01  2.08481227e+01  2.06598919e+01  2.01729808e+01  1.90881757e+01  5.82084851e+02
  2.08069405e+01  2.18826083e+01  2.23916658e+01  2.25401439e+01  2.25071819e+01  2.25193221e+01  2.25535493e+01  2.23656318e+01  2.18826083e+01  2.08069405e+01  6.27918056e+02
  2.26203121e+01  2.36874034e+01  2.41919277e+01  2.43406133e+01  2.43078546e+01  2.43200097e+01  2.43541375e+01  2.41667120e+01  2.36874042e+01  2.26203121e+01  6.75712091e+02
  2.45617083e+01  2.56190126e+01  2.61182692e+01  2.62668421e+01  2.62342804e+01  2.62463936e+01  2.62805097e+01  2.60937978e+01  2.56190127e+01  2.45617083e+01  7.26285803e+02
  2.66669974e+01  2.77106881e+01  2.82029911e+01  2.83510507e+01  2.83185938e+01  2.83306235e+01  2.83649414e+01  2.81792676e+01  2.77106881e+01  2.66669974e+01  7.80475476e+02
  0.00000000e+00  3.61095578e-02  6.96847299e-01  8.32282545e-01  7.93860859e-01  8.09532081e-01  8.43634316e-01  6.40456105e-01  3.61095572e-02  0.00000000e+00  5.87925199e+00
  0.00000000e+00  6.41536841e-02  7.22351789e-01  8.57966362e-01  8.19615565e-01  8.35199424e-01  8.69315926e-01  6.66499816e-01  6.41536835e-02  0.00000000e+00  6.49869441e+00
  0.00000000e+00  1.53057086e-01  8.01275858e-01  9.38319177e-01  9.00427257e-01  9.15612892e-01  9.49568503e-01  7.47557447e-01  1.53057086e-01  0.00000000e+00  8.48059998e+00
  0.00000000e+00  2.57782111e-01  8.97875501e-01  1.03623283e+00  9.98774881e-01  1.01361563e+00  1.04740249e+00  8.46155523e-01  2.57782111e-01  0.00000000e+00  1.09898060e+01
  0.00000000e+00  3.80885345e-01  1.01310697e+00  1.15268545e+00  1.11562134e+00  1.13013590e+00  1.16377548e+00  9.63271498e-01  3.80885345e-01  0.00000000e+00  1.40839409e+01
  0.00000000e+00  5.23457552e-01  1.14816425e+00  1.28884606e+00  1.25215858e+00  1.26636524e+00  1.29989202e+00  1.10009897e+00  5.23457552e-01  0.00000000e+00  1.78182438e+01
  0.00000000e+00  6.86684925e-01  1.30415650e+00  1.44588273e+00  1.40954749e+00  1.42347569e+00  1.45688903e+00  1.25777929e+00  6.86684924e-01  0.00000000e+00  2.22446143e+01
  0.00000000e+00  8.72179533e-01  1.48272225e+00  1.62539037e+00  1.58937694e+00  1.60305205e+00  1.63638305e+00  1.43793219e+00  8.72179529e-01  0.00000000e+00  2.74271489e+01
  0.00000000e+00  1.08241836e+00  1.68632145e+00  1.82988459e+00  1.79415751e+00  1.80758200e+00  1.84085468e+00  1.64303660e+00  1.08241836e+00  0.00000000e+00  3.34655294e+01
  5.75642139e-02  1.30874688e+00  1.90618321e+00  2.05055659e+00  2.01509397e+00  2.02830527e+00  2.06150899e+00  1.86432987e+00  1.30874688e+00  5.75642146e-02  4.01265224e+01
  3.46675372e-01  1.58314318e+00  2.17396929e+00  2.31910480e+00  2.28395217e+00  2.29694133e+00  2.33007087e+00  2.13355669e+00  1.58314318e+00  3.46675372e-01  4.80133226e+01
  6.65720374e-01  1.89014911e+00  2.47450893e+00  2.62038254e+00  2.58551878e+00  2.59830509e+00  2.63136843e+00  2.43550929e+00  1.89014911e+00  6.65720374e-01  5.68851283e+01
  1.01952137e+00  2.23231503e+00  2.81038206e+00  2.95695874e+00  2.92234445e+00  2.93493976e+00  2.96796654e+00  2.77273149e+00  2.23231503e+00  1.01952137e+00  6.68859311e+01
  1.41043780e+00  2.61185330e+00  3.18376826e+00  3.33102516e+00  3.29664305e+00  3.30904865e+00  3.34205867e+00  3.14741172e+00  2.61185330e+00  1.41043780e+00  7.80611143e+01
  1.84055377e+00  3.03079296e+00  3.59672170e+00  3.74458795e+00  3.71041348e+00  3.72266823e+00  3.75567018e+00  3.56161327e+00  3.03079301e+00  1.84055377e+00  9.04612562e+01
  2.31259776e+00  3.49190395e+00  4.05198925e+00  4.20039540e+00  4.16647063e+00  4.17856749e+00  4.21153764e+00  4.01807427e+00  3.49190395e+00  2.31259776e+00  1.04154571e+02
  2.82854951e+00  3.99710857e+00  4.55149240e+00  4.70041896e+00  4.66670058e+00  4.67864971e+00  4.71162359e+00  4.51874314e+00  3.99710857e+00  2.82854951e+00  1.19181137e+02
  3.39102929e+00  4.54903469e+00  5.09784066e+00  5.24723113e+00  5.21372131e+00  5.22554629e+00  5.25851492e+00  5.06619329e+00  4.54903469e+00  3.39102929e+00  1.35598356e+02
  4.00250674e+00  5.15014434e+00  5.69350817e+00  5.84331792e+00  5.80999793e+00  5.82170840e+00  5.85468539e+00  5.66292585e+00  5.15014434e+00  4.00250674e+00  1.53452747e+02
  4.66538048e+00  5.80284686e+00  6.34085807e+00  6.49108654e+00  6.45793110e+00  6.46952975e+00  6.50254079e+00  6.31130412e+00  5.80284686e+00  4.66538048e+00  1.72786314e+02
  5.38227719e+00  6.50967756e+00  7.04249253e+00  7.19306393e+00  7.16008309e+00  7.17158960e+00  7.20463186e+00  7.01393042e+00  6.50967751e+00  5.38227719e+00  1.93643046e+02
  6.15548348e+00  7.27302332e+00  7.80071497e+00  7.95163215e+00  7.91879758e+00  7.93022977e+00  7.96330921e+00  7.77311716e+00  7.27302329e+00  6.15548345e+00  2.16052746e+02
  6.98781430e+00  8.09562171e+00  8.61832363e+00  8.76949368e+00  8.73683215e+00  8.74819310e+00  8.78129194e+00  8.59163538e+00  8.09562170e+00  6.98781434e+00  2.40062155e+02
  7.88144820e+00  8.97967790e+00  9.49738543e+00  9.64891310e+00  9.61644113e+00  9.62766320e+00  9.66089308e+00  9.47158766e+00  8.97967790e+00  7.88144820e+00  2.65685794e+02
  8.83938979e+00  9.92812474e+00  1.04411284e+01  1.05927814e+01  1.05603788e+01  1.05716529e+01  1.06048230e+01  1.04162400e+01  9.92812474e+00  8.83938979e+00  2.92964927e+02
  9.86366543e+00  1.09431169e+01  1.14515025e+01  1.16032604e+01  1.15710806e+01  1.15822318e+01  1.16155667e+01  1.14273407e+01  1.09431169e+01  9.86366540e+00  3.21913906e+02
  1.09566912e+01  1.20270230e+01  1.25307215e+01  1.26826425e+01  1.26506063e+01  1.26617185e+01  1.26950297e+01  1.25073774e+01  1.20270230e+01  1.09566916e+01  3.52549128e+02
  1.21212991e+01  1.31824785e+01  1.36815220e+01  1.38339334e+01  1.38018135e+01  1.38129047e+01  1.38464011e+01  1.36590870e+01  1.31824785e+01  1.21212992e+01  3.84893244e+02
  1.33598220e+01  1.44119647e+01  1.49067439e+01  1.50588478e+01  1.50270843e+01  1.50381699e+01  1.50715305e+01  1.48849447e+01  1.44119647e+01  1.33598220e+01  4.18951543e+02
  1.46740959e+01  1.57175673e+01  1.62076858e+01  1.63601911e+01  1.63283440e+01  1.63394776e+01  1.63730609e+01  1.61867032e+01  1.57175673e+01  1.46740959e+01  4.54732951e+02
  1.60667124e+01  1.71013733e+01  1.75873673e+01  1.77397236e+01  1.77079712e+01  1.77190970e+01  1.77527958e+01  1.75670195e+01  1.71013733e+01  1.60667124e+01  4.92233919e+02
  1.75398850e+01  1.85659609e+01  1.90476206e+01  1.92000546e+01  1.91686633e+01  1.91797755e+01  1.92133145e+01  1.90279991e+01  1.85659609e+01  1.75398850e+01  5.31465642e+02
  1.90953188e+01  2.01129718e+01  2.05904263e+01  2.07429399e+01  2.07114579e+01  2.07225438e+01  2.07564938e+01  2.05714395e+01  2.01129718e+01  1.90953188e+01  5.72406315e+02
  2.07338179e+01  2.17431320e+01  2.22165610e+01  2.23690870e+01  2.23378673e+01  2.23489349e+01  2.23827635e+01  2.21982083e+01  2.17431325e+01  2.07338179e+01  6.15009714e+02
  2.24854754e+01  2.34849576e+01  2.39534154e+01  2.41058427e+01  2.40751876e+01  2.40863809e+01  2.41198379e+01  2.39356989e+01  2.34849576e+01  2.24854754e+01  6.60004253e+02
  2.43822603e+01  2.53682942e+01  2.58301976e+01  2.59821612e+01  2.59521708e+01  2.59633402e+01  2.59963694e+01  2.58131191e+01  2.53682942e+01  2.43822603e+01  7.08129642e+02
  0.00000000e+00  3.36375144e-02  6.48109445e-01  7.95551774e-01  7.60594876e-01  7.73362255e-01  8.05595958e-01  6.05549918e-01  3.36375134e-02  0.00000000e+00  5.21568085e+00
  0.00000000e+00  6.02545746e-02  6.72345620e-01  8.19846661e-01  7.84922573e-01  7.97632907e-01  8.29905670e-01  6.30216999e-01  6.02545735e-02  0.00000000e+00  5.81470904e+00
  0.00000000e+00  1.44504077e-01  7.47524322e-01  8.95945353e-01  8.61343602e-01  8.73774421e-01  9.05970353e-01  7.07098835e-01  1.44504077e-01  0.00000000e+00  7.72761600e+00
  0.00000000e+00  2.43817983e-01  8.39483593e-01  9.88740934e-01  9.54440353e-01  9.66617563e-01  9.98746334e-01  8.00655351e-01  2.43817983e-01  0.00000000e+00  1.01427171e+01
  0.00000000e+00  3.60508294e-01  9.49057575e-01  1.09907841e+00  1.06505260e+00  1.07699341e+00  1.10906904e+00  9.11727869e-01  3.60508294e-01  0.00000000e+00  1.31116226e+01
  0.00000000e+00  4.95540125e-01  1.07728254e+00  1.22799572e+00  1.19422347e+00  1.20594888e+00  1.23800150e+00  1.04136207e+00  4.95540125e-01  0.00000000e+00  1.66833351e+01
  0.00000000e+00  6.49953888e-01  1.22514950e+00  1.37646722e+00  1.34295446e+00  1.35449489e+00  1.38649555e+00  1.19055570e+00  6.49953886e-01  0.00000000e+00  2.09028543e+01
  0.00000000e+00  8.25194179e-01  1.39412560e+00  1.54603919e+00  1.51270048e+00  1.52406550e+00  1.55608735e+00  1.36078907e+00  8.25194173e-01  0.00000000e+00  2.58274955e+01
  0.00000000e+00  1.02349113e+00  1.58640890e+00  1.73884271e+00  1.70569857e+00  1.71691495e+00  1.74893314e+00  1.55428530e+00  1.02349113e+00  0.00000000e+00  3.15454403e+01
  5.46300620e-02  1.23685753e+00  1.79393863e+00  1.94679783e+00  1.91383859e+00  1.92491665e+00  1.95693562e+00  1.76293811e+00  1.23685753e+00  5.46300629e-02  3.78363018e+01
  3.26630675e-01  1.49509651e+00  2.04619643e+00  2.19948259e+00  2.16673030e+00  2.17765769e+00  2.20968357e+00  2.01631897e+00  1.49509651e+00  3.26630675e-01  4.52591712e+01
  6.26328801e-01  1.78348268e+00  2.32874659e+00  2.48241285e+00  2.44985199e+00  2.46065267e+00  2.49268299e+00  2.29996960e+00  1.78348268e+00  6.26328801e-01  5.35843598e+01
