  5.35400540e+00  6.60297683e+00  7.17766534e+00  7.32178202e+00  7.32604143e+00  7.35763270e+00  7.33647393e+00  7.11358590e+00  6.60297683e+00  5.35400540e+00  1.98621025e+02
  6.19099901e+00  7.42917954e+00  7.99883301e+00  8.14288395e+00  8.14684099e+00  8.17829481e+00  8.15776876e+00  7.93670566e+00  7.42917955e+00  6.19099901e+00  2.23373676e+02
  7.09702703e+00  8.32453480e+00  8.88870494e+00  9.03365599e+00  9.03743242e+00  9.06911042e+00  9.04920342e+00  8.82924658e+00  8.32453477e+00  7.09702700e+00  2.50066825e+02
  8.07594701e+00  9.29264331e+00  9.85408317e+00  9.99790686e+00  1.00018455e+01  1.00307864e+01  1.00120820e+01  9.79430804e+00  9.29264330e+00  8.07594700e+00  2.78816296e+02
  9.13115939e+00  1.03364058e+01  1.08926438e+01  1.10377731e+01  1.10409246e+01  1.10684062e+01  1.10527749e+01  1.08366211e+01  1.03364058e+01  9.13115939e+00  3.09640818e+02
  1.02659209e+01  1.14616578e+01  1.20130964e+01  1.21574936e+01  1.21617321e+01  1.21873590e+01  1.21725675e+01  1.19570897e+01  1.14616578e+01  1.02659209e+01  3.42583659e+02
  1.14830521e+01  1.26703744e+01  1.32167273e+01  1.33615582e+01  1.33632634e+01  1.33894985e+01  1.33751294e+01  1.31631263e+01  1.26703744e+01  1.14830521e+01  3.77720880e+02
  1.27874260e+01  1.39638383e+01  1.45059872e+01  1.46513509e+01  1.46519711e+01  1.46802824e+01  1.46662075e+01  1.44539923e+01  1.39638383e+01  1.27874263e+01  4.15064269e+02
  1.41820536e+01  1.53489893e+01  1.58848776e+01  1.60316035e+01  1.60313993e+01  1.60595927e+01  1.60458188e+01  1.58355659e+01  1.53489893e+01  1.41820537e+01  4.54661863e+02
  1.56686289e+01  1.68254166e+01  1.73600467e+01  1.75065268e+01  1.75063530e+01  1.75315788e+01  1.75196508e+01  1.73110233e+01  1.68254166e+01  1.56686289e+01  4.96535952e+02
  1.72540512e+01  1.84022231e+01  1.89298893e+01  1.90761455e+01  1.90756965e+01  1.91015282e+01  1.90909777e+01  1.88828054e+01  1.84022231e+01  1.72540512e+01  5.40701014e+02
  1.89384641e+01  2.00776825e+01  2.05999757e+01  2.07464460e+01  2.07460402e+01  2.07717518e+01  2.07611118e+01  2.05551719e+01  2.00776825e+01  1.89384641e+01  5.87176051e+02
  2.07272977e+01  2.18552789e+01  2.23739668e+01  2.25216984e+01  2.25216194e+01  2.25443647e+01  2.25360764e+01  2.23306453e+01  2.18552789e+01  2.07272977e+01  6.36016540e+02
  2.26207447e+01  2.37409893e+01  2.42559871e+01  2.44018675e+01  2.44006514e+01  2.44256153e+01  2.44183601e+01  2.42132876e+01  2.37409893e+01  2.26207447e+01  6.87165008e+02
  2.46234288e+01  2.57327979e+01  2.62444366e+01  2.63922201e+01  2.63899668e+01  2.64139731e+01  2.64064477e+01  2.62031571e+01  2.57327982e+01  2.46234288e+01  7.40634053e+02
  2.67700653e+01  2.78696569e+01  2.83766286e+01  2.85223065e+01  2.85209605e+01  2.85449262e+01  2.85383231e+01  2.83367701e+01  2.78696570e+01  2.67700652e+01  7.97294247e+02
  2.91006133e+01  3.01865893e+01  3.06876319e+01  3.08329203e+01  3.08291857e+01  3.08522525e+01  3.08476088e+01  3.06486158e+01  3.01865893e+01  2.91006133e+01  8.58108879e+02
  0.00000000e+00  1.74135108e-02  6.66308969e-01  8.07247931e-01  8.19214289e-01  8.60532029e-01  8.22884810e-01  5.75851775e-01  1.74135108e-02  0.00000000e+00  6.80365744e+00
  0.00000000e+00  4.71130745e-02  6.93898933e-01  8.34853231e-01  8.46603126e-01  8.87600490e-01  8.50437265e-01  6.04267631e-01  4.71130745e-02  0.00000000e+00  7.43464659e+00
  0.00000000e+00  1.41431536e-01  7.79616683e-01  9.21376643e-01  9.32432154e-01  9.72113678e-01  9.36666321e-01  6.93254206e-01  1.41431536e-01  0.00000000e+00  9.44910795e+00
  0.00000000e+00  2.52224735e-01  8.83665496e-01  1.02616625e+00  1.03656483e+00  1.07501942e+00  1.04121008e+00  8.00372156e-01  2.52224735e-01  0.00000000e+00  1.20191941e+01
  0.00000000e+00  3.82332806e-01  1.00718074e+00  1.15036171e+00  1.16013784e+00  1.19744092e+00  1.16518830e+00  9.26790920e-01  3.82332806e-01  0.00000000e+00  1.52088990e+01
  0.00000000e+00  5.32996044e-01  1.15154279e+00  1.29530254e+00  1.30448639e+00  1.34071330e+00  1.30992150e+00  1.07388413e+00  5.32996044e-01  0.00000000e+00  1.90798878e+01
  0.00000000e+00  7.05573166e-01  1.31802288e+00  1.46238529e+00  1.47095013e+00  1.50616295e+00  1.47681955e+00  1.24294588e+00  7.05573166e-01  0.00000000e+00  2.36907412e+01
  0.00000000e+00  9.01867147e-01  1.50844787e+00  1.65330051e+00  1.66131485e+00  1.69555674e+00  1.66757314e+00  1.43583219e+00  9.01867147e-01  0.00000000e+00  2.91133331e+01
  0.00000000e+00  1.12462676e+00  1.72558134e+00  1.87092231e+00  1.87834624e+00  1.91166972e+00  1.88503388e+00  1.65530012e+00  1.12462676e+00  0.00000000e+00  3.54589995e+01
  6.43772433e-02  1.36448483e+00  1.95991678e+00  2.10568443e+00  2.11255773e+00  2.14502518e+00  2.11966843e+00  1.89185692e+00  1.36448483e+00  6.43772433e-02  4.24822573e+01
  3.70773370e-01  1.65573676e+00  2.24550855e+00  2.39164876e+00  2.39798182e+00  2.42959443e+00  2.40551005e+00  2.17967027e+00  1.65573676e+00  3.70773370e-01  5.08314323e+01
  7.09427999e-01  1.98215290e+00  2.56637361e+00  2.71291157e+00  2.71869933e+00  2.74947308e+00  2.72666209e+00  2.50271890e+00  1.98215290e+00  7.09427999e-01  6.02544170e+01
  1.08575774e+00  2.34663494e+00  2.92543429e+00  3.07234126e+00  3.07757048e+00  3.10754380e+00  3.08599818e+00  2.86389611e+00  2.34663494e+00  1.08575774e+00  7.09117655e+01
  1.50239280e+00  2.75168054e+00  3.32518216e+00  3.47243185e+00  3.47710281e+00  3.50630968e+00  3.48598998e+00  3.26565523e+00  2.75168054e+00  1.50239280e+00  8.28582697e+01
  1.96173178e+00  3.19963583e+00  3.76793758e+00  3.91547155e+00  3.91960156e+00  3.94808017e+00  3.92895935e+00  3.71034681e+00  3.19963583e+00  1.96173178e+00  9.61546400e+01
  2.46686583e+00  3.69360840e+00  4.25684580e+00  4.40463669e+00  4.40826017e+00  4.43604224e+00  4.41806268e+00  4.20113156e+00  3.69360840e+00  2.46686583e+00  1.10878691e+02
  3.02004683e+00  4.23586125e+00  4.79410701e+00  4.94215293e+00  4.94524719e+00  4.97236396e+00  4.95553745e+00  4.74019392e+00  4.23586125e+00  3.02004683e+00  1.27081040e+02
  3.62432803e+00  4.82937979e+00  5.38274283e+00  5.53098884e+00  5.53359184e+00  5.56006912e+00  5.54434539e+00  5.33057137e+00  4.82937979e+00  3.62432803e+00  1.44834826e+02
  4.28256922e+00  5.47701602e+00  6.02557583e+00  6.17402039e+00  6.17612251e+00  6.20199186e+00  6.18734232e+00  5.97508556e+00  5.47701602e+00  4.28256922e+00  1.64188921e+02
  4.99749503e+00  6.18156804e+00  6.72541038e+00  6.87401837e+00  6.87563034e+00  6.90092325e+00  6.88733294e+00  6.67654136e+00  6.18156804e+00  4.99749503e+00  1.85204827e+02
  5.77219589e+00  6.94596969e+00  7.48522062e+00  7.63391943e+00  7.63506443e+00  7.65986101e+00  7.64726236e+00  7.43791296e+00  6.94596969e+00  5.77219589e+00  2.07929917e+02
  6.60933408e+00  7.77302336e+00  8.30772949e+00  8.45660893e+00  8.45726629e+00  8.48152189e+00  8.46993727e+00  8.26188549e+00  7.77302330e+00  6.60933402e+00  2.32408302e+02
  7.51218631e+00  8.66591749e+00  9.19620056e+00  9.34511482e+00  9.34532165e+00  9.36902610e+00  9.35844466e+00  9.15185063e+00  8.66591747e+00  7.51218628e+00  2.58696055e+02
  8.48332990e+00  9.62730970e+00  1.01531415e+01  1.03022069e+01  1.03020484e+01  1.03252133e+01  1.03156175e+01  1.01102095e+01  9.62730970e+00  8.48332990e+00  2.86819852e+02
  9.52636224e+00  1.06606313e+01  1.11822564e+01  1.13311678e+01  1.13305114e+01  1.13531981e+01  1.13446418e+01  1.11406680e+01  1.06606313e+01  9.52636224e+00  3.16829848e+02
  1.06436594e+01  1.17685051e+01  1.22858178e+01  1.24349217e+01  1.24335277e+01  1.24558263e+01  1.24483338e+01  1.22455742e+01  1.17685051e+01  1.06436594e+01  3.48751690e+02
  1.18380238e+01  1.29534609e+01  1.34666337e+01  1.36158229e+01  1.36140799e+01  1.36359882e+01  1.36293294e+01  1.34276586e+01  1.29534609e+01  1.18380244e+01  3.82603862e+02
  1.31130424e+01  1.42191177e+01  1.47280145e+01  1.48774249e+01  1.48751994e+01  1.48967454e+01  1.48910262e+01  1.46903831e+01  1.42191177e+01  1.31130427e+01  4.18426107e+02
  1.44711930e+01  1.55682147e+01  1.60732080e+01  1.62222857e+01  1.62196771e+01  1.62408509e+01  1.62359885e+01  1.60366962e+01  1.55682147e+01  1.44711930e+01  4.56229626e+02
  1.59152750e+01  1.70032970e+01  1.75040502e+01  1.76531238e+01  1.76502385e+01  1.76710163e+01  1.76668745e+01  1.74686559e+01  1.70032970e+01  1.59152750e+01  4.96031538e+02
  1.74479115e+01  1.85268304e+01  1.90238863e+01  1.91728104e+01  1.91694542e+01  1.91898585e+01  1.91866719e+01  1.89896859e+01  1.85268304e+01  1.74479115e+01  5.37833897e+02
  1.90721911e+01  2.01423622e+01  2.06354135e+01  2.07843234e+01  2.07806337e+01  2.08006500e+01  2.07983675e+01  2.06023319e+01  2.01423622e+01  1.90721911e+01  5.81658592e+02
  2.07901303e+01  2.18515394e+01  2.23406348e+01  2.24895632e+01  2.24853436e+01  2.25051384e+01  2.25037940e+01  2.23085221e+01  2.18515394e+01  2.07901303e+01  6.27487294e+02
  2.26027515e+01  2.36558842e+01  2.41412719e+01  2.42900325e+01  2.42854910e+01  2.43050006e+01  2.43043823e+01  2.41102027e+01  2.36558850e+01  2.26027515e+01  6.75279828e+02
  2.45434723e+01  2.55870432e+01  2.60678385e+01  2.62162614e+01  2.62113916e+01  2.62306341e+01  2.62307544e+01  2.60378137e+01  2.55870433e+01  2.45434723e+01  7.25851289e+02
  2.66480858e+01  2.76783434e+01  2.81529357e+01  2.83005450e+01  2.82951795e+01  2.83141885e+01  2.83151862e+01  2.81238090e+01  2.76783434e+01  2.66480858e+01  7.80040212e+02
  0.00000000e+00  1.91511558e-02  6.32020523e-01  7.80248916e-01  7.89393306e-01  8.22092247e-01  7.93502356e-01  5.62255904e-01  1.91511552e-02  0.00000000e+00  5.99054721e+00
  0.00000000e+00  4.72413251e-02  6.58068096e-01  8.06236578e-01  8.15159928e-01  8.47604830e-01  8.19466109e-01  5.88977522e-01  4.72413245e-02  0.00000000e+00  6.60128242e+00
  0.00000000e+00  1.36293219e-01  7.39103089e-01  8.87758971e-01  8.95981704e-01  9.27373017e-01  9.00804851e-01  6.72678620e-01  1.36293219e-01  0.00000000e+00  8.54891644e+00
  0.00000000e+00  2.41081497e-01  8.37604961e-01  9.86699364e-01  9.94255981e-01  1.02467904e+00  9.99583076e-01  7.73678546e-01  2.41081497e-01  0.00000000e+00  1.10261925e+01
  0.00000000e+00  3.64177397e-01  9.54563142e-01  1.10405017e+00  1.11097413e+00  1.14048442e+00  1.11679010e+00  8.92985905e-01  3.64177397e-01  0.00000000e+00  1.40906324e+01
  0.00000000e+00  5.06681785e-01  1.09118765e+00  1.24101731e+00  1.24730974e+00  1.27596223e+00  1.25363069e+00  1.03182054e+00  5.06681785e-01  0.00000000e+00  1.77970733e+01
  0.00000000e+00  6.69789991e-01  1.24860997e+00  1.39875068e+00  1.40445115e+00  1.43230265e+00  1.41126023e+00  1.19133427e+00  6.69789990e-01  0.00000000e+00  2.21973177e+01
  0.00000000e+00  8.55120542e-01  1.42847719e+00  1.57888157e+00  1.58399648e+00  1.61109997e+00  1.59131333e+00  1.37319192e+00  8.55120538e-01  0.00000000e+00  2.73553809e+01
  0.00000000e+00  1.06514944e+00  1.63326813e+00  1.78392582e+00  1.78845620e+00  1.81483237e+00  1.79627082e+00  1.57985475e+00  1.06514944e+00  0.00000000e+00  3.33707518e+01
  6.05104579e-02  1.29124884e+00  1.85421138e+00  2.00506524e+00  2.00903522e+00  2.03475827e+00  2.01734673e+00  1.80258695e+00  1.29124884e+00  6.05104586e-02  4.00103900e+01
  3.48829403e-01  1.56536097e+00  2.12303332e+00  2.27404430e+00  2.27748091e+00  2.30254181e+00  2.28628445e+00  2.07319799e+00  1.56536097e+00  3.48829403e-01  4.78770228e+01
  6.67054108e-01  1.87205528e+00  2.42455366e+00  2.57570699e+00  2.57859842e+00  2.60302570e+00  2.58792114e+00  2.37647039e+00  1.87205528e+00  6.67054108e-01  5.67293063e+01
  1.02003464e+00  2.21388201e+00  2.76132518e+00  2.91262238e+00  2.91496573e+00  2.93877115e+00  2.92480344e+00  2.71493018e+00  2.21388201e+00  1.02003464e+00  6.67117746e+01
  1.41011702e+00  2.59305366e+00  3.13555460e+00  3.28699126e+00  3.28877857e+00  3.31200016e+00  3.29915220e+00  3.09075607e+00  2.59305366e+00  1.41011702e+00  7.78696354e+01
  1.83940811e+00  3.01161755e+00  3.54927793e+00  3.70081067e+00  3.70204490e+00  3.72473071e+00  3.71297451e+00  3.50603914e+00  3.01161760e+00  1.83940811e+00  9.02533712e+01
  2.31061787e+00  3.47233435e+00  4.00526053e+00  4.15684731e+00  4.15758868e+00  4.17974074e+00  4.16901615e+00  3.96349938e+00  3.47233435e+00  2.31061787e+00  1.03931835e+02
  2.82573558e+00  3.97712653e+00  4.50542358e+00  4.65705417e+00  4.65728704e+00  4.67894310e+00  4.66924875e+00  4.46510311e+00  3.97712653e+00  2.82573558e+00  1.18943736e+02
  3.38739030e+00  4.52864011e+00  5.05237689e+00  5.20402219e+00  5.20376691e+00  5.22495044e+00  5.21625925e+00  5.01343333e+00  4.52864011e+00  3.38739030e+00  1.35347204e+02
  3.99804288e+00  5.12932816e+00  5.64860348e+00  5.80024645e+00  5.79950278e+00  5.82024185e+00  5.81252137e+00  5.61097243e+00  5.12932816e+00  3.99804288e+00  1.53187847e+02
  4.66009174e+00  5.78159991e+00  6.29647580e+00  6.44811590e+00  6.44687685e+00  6.46718333e+00  6.46045010e+00  6.26012059e+00  5.78159991e+00  4.66009174e+00  1.72509499e+02
  5.37618173e+00  6.48799058e+00  6.99857780e+00  7.15018497e+00  7.14846964e+00  7.16837229e+00  7.16259618e+00  6.96346194e+00  6.48799053e+00  5.37618173e+00  1.93354313e+02
  6.14858147e+00  7.25089641e+00  7.75724018e+00  7.90881734e+00  7.90662504e+00  7.92616008e+00  7.92130102e+00  7.72331775e+00  7.25089638e+00  6.14858144e+00  2.15753016e+02
  6.98011474e+00  8.07304560e+00  8.57525220e+00  8.72672471e+00  8.72410042e+00  8.74328002e+00  8.73929292e+00  8.54246851e+00  8.07304559e+00  6.98011478e+00  2.39752340e+02
  7.87296042e+00  8.95666186e+00  9.45476311e+00  9.60619912e+00  9.60315031e+00  9.62198024e+00  9.61891239e+00  9.42300738e+00  8.95666186e+00  7.87296042e+00  2.65365898e+02
  8.83012295e+00  9.90465959e+00  1.03987810e+01  1.05500675e+01  1.05465381e+01  1.05650534e+01  1.05628423e+01  1.03682097e+01  9.90465959e+00  8.83012295e+00  2.92636781e+02
  9.85367438e+00  1.09192850e+01  1.14094301e+01  1.15605464e+01  1.15566899e+01  1.15748072e+01  1.15735860e+01  1.13798603e+01  1.09192850e+01  9.85367435e+00  3.21577511e+02
  1.09459669e+01  1.20027329e+01  1.24890157e+01  1.26399285e+01  1.26356656e+01  1.26535608e+01  1.26529574e+01  1.24603554e+01  1.20027329e+01  1.09459673e+01  3.52205400e+02
  1.21097498e+01  1.31577300e+01  1.36400912e+01  1.37912194e+01  1.37863227e+01  1.38038302e+01  1.38043287e+01  1.36125233e+01  1.31577300e+01  1.21097499e+01  3.84542183e+02
  1.33476311e+01  1.43867580e+01  1.48655881e+01  1.50161338e+01  1.50109520e+01  1.50284538e+01  1.50294581e+01  1.48388392e+01  1.43867580e+01  1.33476311e+01  4.18595899e+02
  1.46611717e+01  1.56919939e+01  1.61668050e+01  1.63174772e+01  1.63118451e+01  1.63289367e+01  1.63308969e+01  1.61409643e+01  1.56919939e+01  1.46611717e+01  4.54371808e+02
  1.60530549e+01  1.70753416e+01  1.75466699e+01  1.76970096e+01  1.76908306e+01  1.77079143e+01  1.77106318e+01  1.75217390e+01  1.70753416e+01  1.60530549e+01  4.91869108e+02
  1.75255860e+01  1.85395626e+01  1.90071981e+01  1.91573406e+01  1.91510645e+01  1.91677679e+01  1.91711505e+01  1.89830852e+01  1.85395626e+01  1.75255860e+01  5.31097166e+02
  1.90804697e+01  2.00862068e+01  2.05502788e+01  2.07002259e+01  2.06934007e+01  2.07098945e+01  2.07142382e+01  2.05269840e+01  2.00862068e+01  1.90804697e+01  5.72036005e+02
  2.07182355e+01  2.17160921e+01  2.21765968e+01  2.23263730e+01  2.23193518e+01  2.23356441e+01  2.23405078e+01  2.21541194e+01  2.17160926e+01  2.07182355e+01  6.14639404e+02
  2.24693431e+01  2.34575510e+01  2.39137262e+01  2.40631287e+01  2.40563054e+01  2.40724485e+01  2.40775822e+01  2.38919766e+01  2.34575510e+01  2.24693431e+01  6.59633943e+02
  2.43656697e+01  2.53406126e+01  2.57907835e+01  2.59395389e+01  2.59328303e+01  2.59488577e+01  2.59542054e+01  2.57698551e+01  2.53406126e+01  2.43656697e+01  7.07760248e+02
  0.00000000e+00  2.04686594e-02  5.99746056e-01  7.53472534e-01  7.59591114e-01  7.85081447e-01  7.64836861e-01  5.47355354e-01  2.04686584e-02  0.00000000e+00  5.26674216e+00
  0.00000000e+00  4.70830696e-02  6.24379568e-01  7.77983300e-01  7.83876919e-01  8.09175490e-01  7.89345467e-01  5.72525403e-01  4.70830685e-02  0.00000000e+00  5.85873066e+00
  0.00000000e+00  1.31296749e-01  7.01099871e-01  8.54910449e-01  8.60104270e-01  8.84591548e-01  8.66171436e-01  6.51366427e-01  1.31296749e-01  0.00000000e+00  7.74383957e+00
  0.00000000e+00  2.30516599e-01  7.94445338e-01  9.48427124e-01  9.52955813e-01  9.76694563e-01  9.59606924e-01  7.46695437e-01  2.30516599e-01  0.00000000e+00  1.01329859e+01
  0.00000000e+00  3.47069217e-01  9.05268606e-01  1.05938924e+00  1.06328148e+00  1.08631926e+00  1.07050166e+00  8.59378817e-01  3.47069217e-01  0.00000000e+00  1.30778124e+01
  0.00000000e+00  4.81925300e-01  1.03462197e+00  1.18886739e+00  1.19212995e+00  1.21451353e+00  1.19992555e+00  9.90481716e-01  4.81925300e-01  0.00000000e+00  1.66269124e+01
  0.00000000e+00  6.36130809e-01  1.18351342e+00  1.33782035e+00  1.34050266e+00  1.36228697e+00  1.34885628e+00  1.14101559e+00  6.36130807e-01  0.00000000e+00  2.08253818e+01
  0.00000000e+00  8.11133777e-01  1.35341867e+00  1.50780651e+00  1.50987925e+00  1.53110755e+00  1.51881750e+00  1.31249156e+00  8.11133771e-01  0.00000000e+00  2.57305444e+01
  0.00000000e+00  1.00917208e+00  1.54655293e+00  1.70097953e+00  1.70247426e+00  1.72318443e+00  1.71198800e+00  1.50710747e+00  1.00917208e+00  0.00000000e+00  3.14301265e+01
  5.68873771e-02  1.22225863e+00  1.75484388e+00  1.90924809e+00  1.91021129e+00  1.93041372e+00  1.92027033e+00  1.71680136e+00  1.22225863e+00  5.68873780e-02  3.77041965e+01
  3.28151024e-01  1.48018411e+00  2.00782945e+00  2.16221277e+00  2.16264394e+00  2.18235980e+00  2.17325341e+00  1.97117872e+00  1.48018411e+00  3.28151024e-01  4.51115025e+01
  6.27094635e-01  1.76822324e+00  2.29107368e+00  2.44538931e+00  2.44529546e+00  2.46453758e+00  2.45646553e+00  2.25578088e+00  1.76822324e+00  6.27094635e-01  5.34216903e+01
