  5.32093721e+00  6.53829617e+00  7.03302138e+00  7.25900741e+00  7.24515094e+00  7.28380571e+00  7.26892848e+00  7.07478749e+00  6.53829617e+00  5.32093721e+00  1.96795916e+02
  6.15571367e+00  7.36292321e+00  7.85508831e+00  8.07829643e+00  8.06507124e+00  8.10312798e+00  8.08875854e+00  7.89576066e+00  7.36292322e+00  6.15571367e+00  2.21614669e+02
  7.05972895e+00  8.25699162e+00  8.74645556e+00  8.96789162e+00  8.95408995e+00  8.99140098e+00  8.97919785e+00  8.78576798e+00  8.25699159e+00  7.05972892e+00  2.48406384e+02
  8.03708402e+00  9.22471485e+00  9.71237891e+00  9.93211532e+00  9.91917297e+00  9.95499968e+00  9.94090099e+00  9.74941971e+00  9.22471484e+00  8.03708401e+00  2.77250486e+02
  9.09033741e+00  1.02685908e+01  1.07532421e+01  1.09706561e+01  1.09567794e+01  1.09922786e+01  1.09803927e+01  1.07907668e+01  1.02685908e+01  9.09033741e+00  3.08157681e+02
  1.02250098e+01  1.13911143e+01  1.18740288e+01  1.20904312e+01  1.20770990e+01  1.21110768e+01  1.21006428e+01  1.19101813e+01  1.13911143e+01  1.02250098e+01  3.41188391e+02
  1.14412108e+01  1.26004124e+01  1.30805060e+01  1.32930851e+01  1.32790649e+01  1.33127284e+01  1.33026546e+01  1.31148921e+01  1.26004124e+01  1.14412108e+01  3.76413575e+02
  1.27439880e+01  1.38934505e+01  1.43719998e+01  1.45823899e+01  1.45691298e+01  1.46028151e+01  1.45933069e+01  1.44046189e+01  1.38934505e+01  1.27439883e+01  4.13850104e+02
  1.41383989e+01  1.52802922e+01  1.57543259e+01  1.59638756e+01  1.59500395e+01  1.59839402e+01  1.59742134e+01  1.57872318e+01  1.52802922e+01  1.41383990e+01  4.53541480e+02
  1.56256801e+01  1.67574024e+01  1.72318604e+01  1.74394198e+01  1.74246139e+01  1.74566168e+01  1.74487283e+01  1.72622633e+01  1.67574024e+01  1.56256801e+01  4.95505995e+02
  1.72111415e+01  1.83353570e+01  1.88045881e+01  1.90089305e+01  1.89957491e+01  1.90266444e+01  1.90212653e+01  1.88345421e+01  1.83353570e+01  1.72111415e+01  5.39766756e+02
  1.88969117e+01  2.00097009e+01  2.04776298e+01  2.06809608e+01  2.06684121e+01  2.06983266e+01  2.06927338e+01  2.05075917e+01  2.00097009e+01  1.88969117e+01  5.86354648e+02
  2.06860948e+01  2.17907478e+01  2.22550952e+01  2.24572141e+01  2.24447829e+01  2.24740568e+01  2.24691569e+01  2.22846085e+01  2.17907478e+01  2.06860948e+01  6.35285335e+02
  2.25808142e+01  2.36776457e+01  2.41395207e+01  2.43393070e+01  2.43279794e+01  2.43566191e+01  2.43522325e+01  2.41673914e+01  2.36776457e+01  2.25808142e+01  6.86545186e+02
  2.45849567e+01  2.56715641e+01  2.61316929e+01  2.63329631e+01  2.63179393e+01  2.63468153e+01  2.63428873e+01  2.61595177e+01  2.56715644e+01  2.45849567e+01  7.40110321e+02
  2.67323227e+01  2.78098660e+01  2.82681347e+01  2.84652835e+01  2.84509576e+01  2.84784750e+01  2.84766012e+01  2.82947754e+01  2.78098661e+01  2.67323226e+01  7.96884435e+02
  2.90666324e+01  3.01300174e+01  3.05822567e+01  3.07766663e+01  3.07633866e+01  3.07898809e+01  3.07874543e+01  3.06075992e+01  3.01300174e+01  2.90666324e+01  8.57814873e+02
  0.00000000e+00  4.40623708e-02  5.79166701e-01  8.36712746e-01  8.22717105e-01  8.74245158e-01  8.45912630e-01  6.38849705e-01  4.40623708e-02  0.00000000e+00  4.14983231e+00
  0.00000000e+00  7.16164915e-02  6.05673214e-01  8.62147597e-01  8.48171829e-01  8.99285352e-01  8.71345244e-01  6.64792979e-01  7.16164915e-02  0.00000000e+00  4.79229701e+00
  0.00000000e+00  1.57568226e-01  6.87220730e-01  9.40205973e-01  9.26473884e-01  9.75896348e-01  9.49311891e-01  7.44120558e-01  1.57568226e-01  0.00000000e+00  6.85462163e+00
  0.00000000e+00  2.60760499e-01  7.87614315e-01  1.03730234e+00  1.02379147e+00  1.07163423e+00  1.04635004e+00  8.42426928e-01  2.60760499e-01  0.00000000e+00  9.47522806e+00
  0.00000000e+00  3.83951598e-01  9.07932956e-01  1.15449678e+00  1.14119638e+00  1.18754996e+00  1.16349983e+00  9.60786645e-01  3.83951598e-01  0.00000000e+00  1.27177598e+01
  0.00000000e+00  5.28310906e-01  1.04949609e+00  1.29305189e+00  1.27993960e+00  1.32490185e+00  1.30201990e+00  1.10048863e+00  5.28310906e-01  0.00000000e+00  1.66432257e+01
  0.00000000e+00  6.95133673e-01  1.21355194e+00  1.45430298e+00  1.44131471e+00  1.48497017e+00  1.46323639e+00  1.26278055e+00  6.95133673e-01  0.00000000e+00  2.13099185e+01
  0.00000000e+00  8.86175642e-01  1.40188332e+00  1.63989039e+00  1.62706450e+00  1.66945637e+00  1.64881976e+00  1.44944609e+00  8.86175642e-01  0.00000000e+00  2.67895401e+01
  0.00000000e+00  1.10413928e+00  1.61723049e+00  1.85264117e+00  1.83990035e+00  1.88111863e+00  1.86155958e+00  1.66319488e+00  1.10413928e+00  0.00000000e+00  3.31931481e+01
  7.34077169e-02  1.33962263e+00  1.85004265e+00  2.08296104e+00  2.07031491e+00  2.11041452e+00  2.09188695e+00  1.89449902e+00  1.33962263e+00  7.34077169e-02  4.02784619e+01
  3.74791312e-01  1.62668660e+00  2.13430598e+00  2.36466236e+00  2.35212146e+00  2.39111855e+00  2.37360817e+00  2.17725380e+00  1.62668660e+00  3.74791312e-01  4.87008126e+01
  7.08742452e-01  1.94922320e+00  2.45410547e+00  2.68197058e+00  2.66952221e+00  2.70743282e+00  2.69094819e+00  2.49555993e+00  1.94922320e+00  7.08742452e-01  5.81989118e+01
  1.08078955e+00  2.31021516e+00  2.81237807e+00  3.03784265e+00  3.02545119e+00  3.06232119e+00  3.04685426e+00  2.85241396e+00  2.31021516e+00  1.08078955e+00  6.89311652e+01
  1.49352255e+00  2.71213163e+00  3.21159315e+00  3.43473656e+00  3.42237214e+00  3.45825809e+00  3.44378445e+00  3.25025602e+00  2.71213163e+00  1.49352255e+00  8.09521086e+01
  1.94934215e+00  3.15730292e+00  3.65407091e+00  3.87493224e+00  3.86260468e+00  3.89753724e+00  3.88403736e+00  3.69140571e+00  3.15730292e+00  1.94934215e+00  9.43242688e+01
  2.45130134e+00  3.64882866e+00  4.14294159e+00  4.36158300e+00  4.34929682e+00  4.38331518e+00  4.37074641e+00  4.17900058e+00  3.64882866e+00  2.45130134e+00  1.09122624e+02
  3.00163835e+00  4.18893538e+00  4.68039039e+00  4.89689308e+00  4.88461046e+00  4.91776841e+00  4.90613508e+00  4.71521894e+00  4.18893538e+00  3.00163835e+00  1.25400013e+02
  3.60339017e+00  4.78061506e+00  5.26941650e+00  5.48381508e+00  5.47156658e+00  5.50388239e+00  5.49314919e+00  5.30305952e+00  4.78061506e+00  3.60339017e+00  1.43228854e+02
  4.25940271e+00  5.42668298e+00  5.91285732e+00  6.12521829e+00  6.11297167e+00  6.14449196e+00  6.13463033e+00  5.94536006e+00  5.42668298e+00  4.25940271e+00  1.62657238e+02
  4.97239998e+00  6.12994430e+00  6.61348727e+00  6.82386552e+00  6.81161653e+00  6.84237278e+00  6.83338278e+00  6.64487982e+00  6.12994430e+00  4.97239998e+00  1.83749684e+02
  5.74543460e+00  6.89331769e+00  7.37428073e+00  7.58266327e+00  7.57045016e+00  7.60049993e+00  7.59232897e+00  7.40461521e+00  6.89331769e+00  5.74543460e+00  2.06549830e+02
  6.58118456e+00  7.71959093e+00  8.19793770e+00  8.40452733e+00  8.39220177e+00  8.42156049e+00  8.41425347e+00  8.22721451e+00  7.71959087e+00  6.58118450e+00  2.31104755e+02
  7.48291096e+00  8.61195967e+00  9.08775975e+00  9.29250783e+00  9.28018207e+00  9.30883952e+00  9.30223548e+00  9.11605382e+00  8.61195965e+00  7.48291093e+00  2.57469815e+02
  8.45316159e+00  9.57305174e+00  1.00462015e+01  1.02492247e+01  1.02369088e+01  1.02649517e+01  1.02591832e+01  1.00735872e+01  9.57305174e+00  8.45316159e+00  2.85670902e+02
  9.49559360e+00  1.06062983e+01  1.10770423e+01  1.12780355e+01  1.12656720e+01  1.12930865e+01  1.12882075e+01  1.11034455e+01  1.06062983e+01  9.49559360e+00  3.15758939e+02
  1.06124404e+01  1.17143222e+01  1.21824800e+01  1.23818645e+01  1.23692136e+01  1.23960150e+01  1.23921247e+01  1.22079763e+01  1.17143222e+01  1.06124404e+01  3.47761090e+02
  1.18066547e+01  1.28996532e+01  1.33653220e+01  1.35630658e+01  1.35505163e+01  1.35767771e+01  1.35734954e+01  1.33899106e+01  1.28996532e+01  1.18066553e+01  3.81694304e+02
  1.30817484e+01  1.41659104e+01  1.46289545e+01  1.48252683e+01  1.48125364e+01  1.48382850e+01  1.48358678e+01  1.46527853e+01  1.41659104e+01  1.30817487e+01  4.17598360e+02
  1.44401992e+01  1.55158329e+01  1.59765492e+01  1.61708794e+01  1.61582147e+01  1.61834410e+01  1.61816554e+01  1.59994736e+01  1.55158329e+01  1.44401992e+01  4.55485172e+02
  1.58848815e+01  1.69519657e+01  1.74098677e+01  1.76026930e+01  1.75900518e+01  1.76148070e+01  1.76136670e+01  1.74320336e+01  1.69519657e+01  1.58848815e+01  4.95373380e+02
  1.74182685e+01  1.84767000e+01  1.89324808e+01  1.91235805e+01  1.91108436e+01  1.91350753e+01  1.91347404e+01  1.89538892e+01  1.84767000e+01  1.74182685e+01  5.37262802e+02
  1.90435236e+01  2.00937326e+01  2.05468596e+01  2.07365192e+01  2.07237491e+01  2.07475176e+01  2.07478617e+01  2.05675106e+01  2.00937326e+01  1.90435236e+01  5.81176043e+02
  2.07626637e+01  2.18045610e+01  2.22550830e+01  2.24434102e+01  2.24304854e+01  2.24538073e+01  2.24550145e+01  2.22749768e+01  2.18045610e+01  2.07626637e+01  6.27095562e+02
  2.25767106e+01  2.36107818e+01  2.40588718e+01  2.42457556e+01  2.42327339e+01  2.42557706e+01  2.42574787e+01  2.40781582e+01  2.36107826e+01  2.25767106e+01  6.74980395e+02
  2.45190823e+01  2.55441169e+01  2.59888902e+01  2.61740105e+01  2.61609607e+01  2.61835803e+01  2.61859520e+01  2.60074201e+01  2.55441170e+01  2.45190823e+01  7.25647906e+02
  2.66255722e+01  2.76377438e+01  2.80775150e+01  2.82605457e+01  2.82473755e+01  2.82696115e+01  2.82727105e+01  2.80953667e+01  2.76377438e+01  2.66255722e+01  7.79935150e+02
  0.00000000e+00  4.00023928e-02  5.65666883e-01  8.03455948e-01  7.92323996e-01  8.32788585e-01  8.11403904e-01  6.11236839e-01  4.00023922e-02  0.00000000e+00  3.70361323e+00
  0.00000000e+00  6.63354351e-02  5.90823941e-01  8.27664376e-01  8.16507548e-01  8.56642810e-01  8.35632566e-01  6.35935663e-01  6.63354345e-02  0.00000000e+00  4.32740293e+00
  0.00000000e+00  1.48548595e-01  6.68442773e-01  9.02260043e-01  8.91178955e-01  9.29958150e-01  9.10218735e-01  7.11749441e-01  1.48548595e-01  0.00000000e+00  6.32870354e+00
  0.00000000e+00  2.47157153e-01  7.63970754e-01  9.94929964e-01  9.83925311e-01  1.02145206e+00  1.00289150e+00  8.05585988e-01  2.47157153e-01  0.00000000e+00  8.86101137e+00
  0.00000000e+00  3.64659580e-01  8.78356291e-01  1.10660756e+00  1.09565763e+00  1.13200584e+00  1.11458111e+00  9.18376029e-01  3.64659580e-01  0.00000000e+00  1.19813313e+01
  0.00000000e+00  5.02091060e-01  1.01274450e+00  1.23841472e+00  1.22749316e+00  1.26273609e+00  1.24641754e+00  1.05126248e+00  5.02091060e-01  0.00000000e+00  1.57443207e+01
  0.00000000e+00  6.60595566e-01  1.16825089e+00  1.39147289e+00  1.38058272e+00  1.41478633e+00  1.39950938e+00  1.20535848e+00  6.60595565e-01  0.00000000e+00  2.02014006e+01
  0.00000000e+00  8.41747637e-01  1.34649584e+00  1.56736022e+00  1.55646191e+00  1.58969754e+00  1.57544725e+00  1.38224852e+00  8.41747633e-01  0.00000000e+00  2.54164719e+01
  0.00000000e+00  1.04799050e+00  1.54991170e+00  1.76853593e+00  1.75762145e+00  1.78991891e+00  1.77667370e+00  1.58438277e+00  1.04799050e+00  0.00000000e+00  3.14889540e+01
  6.82920143e-02  1.27064379e+00  1.76971846e+00  1.98616509e+00  1.97523096e+00  2.00667367e+00  1.99435849e+00  1.80298148e+00  1.27064379e+00  6.82920150e-02  3.81883486e+01
  3.52629664e-01  1.54149247e+00  2.03756870e+00  2.25181654e+00  2.24088071e+00  2.27145960e+00  2.26008777e+00  2.06962321e+00  1.54149247e+00  3.52629664e-01  4.61237331e+01
  6.67140561e-01  1.84518053e+00  2.33832831e+00  2.55040882e+00  2.53945941e+00  2.56921221e+00  2.55877320e+00  2.36921114e+00  1.84518053e+00  6.67140561e-01  5.50458565e+01
  1.01675304e+00  2.18433043e+00  2.67459562e+00  2.88458320e+00  2.87358991e+00  2.90253750e+00  2.89303366e+00  2.70433405e+00  2.18433043e+00  1.01675304e+00  6.50975375e+01
  1.40380169e+00  2.56113742e+00  3.04853175e+00  3.25651410e+00  3.24545053e+00  3.27364015e+00  3.26505442e+00  3.07716287e+00  2.56113742e+00  1.40380169e+00  7.63240466e+01
  1.83037066e+00  2.97761159e+00  3.46217257e+00  3.66818880e+00  3.65704875e+00  3.68451928e+00  3.67684201e+00  3.48975130e+00  2.97761164e+00  1.83037066e+00  8.87758810e+01
  2.29915107e+00  3.43652242e+00  3.91825601e+00  4.12235530e+00  4.11117159e+00  4.13795252e+00  4.13112351e+00  3.94482803e+00  3.43652242e+00  2.29915107e+00  1.02522091e+02
  2.81211492e+00  3.93976565e+00  4.41872151e+00  4.62094905e+00  4.60969678e+00  4.63581673e+00  4.62985300e+00  4.44431457e+00  3.93976565e+00  2.81211492e+00  1.17600899e+02
  3.37187201e+00  4.48997748e+00  4.96614234e+00  5.16656031e+00  5.15524158e+00  5.18074233e+00  5.17558925e+00  4.99080215e+00  4.48997748e+00  3.37187201e+00  1.34071288e+02
  3.98088401e+00  5.08959320e+00  5.56301051e+00  5.76164808e+00  5.75025340e+00  5.77516304e+00  5.77082486e+00  5.58675566e+00  5.08959320e+00  3.98088401e+00  1.51979754e+02
  4.64153054e+00  5.74101255e+00  6.21168021e+00  6.40861931e+00  6.39711419e+00  6.42146293e+00  6.41793785e+00  6.23455650e+00  5.74101255e+00  4.64153054e+00  1.71367397e+02
  5.35644712e+00  6.44677067e+00  6.91475392e+00  7.11000082e+00  7.09841362e+00  7.12221185e+00  7.11948805e+00  6.93678860e+00  6.44677062e+00  5.35644712e+00  1.92279132e+02
  6.12790282e+00  7.20925489e+00  7.67452531e+00  7.86815659e+00  7.85645903e+00  7.87976134e+00  7.87779878e+00  7.69575536e+00  7.20925486e+00  6.12790279e+00  2.14745658e+02
  6.95870272e+00  8.03118406e+00  8.49380240e+00  8.68578895e+00  8.67401691e+00  8.69683545e+00  8.69560733e+00  8.51423692e+00  8.03118405e+00  6.95870276e+00  2.38811904e+02
  7.85102597e+00  8.91477283e+00  9.37465145e+00  9.56522670e+00  9.55328678e+00  9.57559982e+00  9.57519014e+00  9.39431752e+00  8.91477283e+00  7.85102597e+00  2.64494201e+02
  8.80787687e+00  9.86295386e+00  1.03203191e+01  1.05091867e+01  1.04971328e+01  1.05190396e+01  1.05193033e+01  1.03393365e+01  9.86295386e+00  8.80787687e+00  2.91832908e+02
  9.83130912e+00  1.08778543e+01  1.13326183e+01  1.15200323e+01  1.15079263e+01  1.15294351e+01  1.15304137e+01  1.13508038e+01  1.08778543e+01  9.83130909e+00  3.20844225e+02
  1.09236933e+01  1.19618521e+01  1.24140370e+01  1.25998727e+01  1.25877269e+01  1.26088302e+01  1.26104266e+01  1.24314822e+01  1.19618521e+01  1.09236937e+01  3.51542687e+02
  1.20877512e+01  1.31175826e+01  1.35671293e+01  1.37518053e+01  1.37393008e+01  1.37600164e+01  1.37625314e+01  1.35840168e+01  1.31175826e+01  1.20877513e+01  3.83950975e+02
  1.33260907e+01  1.43476188e+01  1.47946425e+01  1.49775446e+01  1.49652132e+01  1.49856482e+01  1.49885773e+01  1.48109743e+01  1.43476188e+01  1.33260907e+01  4.18077097e+02
  1.46402730e+01  1.56538629e+01  1.60981507e+01  1.62798961e+01  1.62673894e+01  1.62874142e+01  1.62911160e+01  1.61138326e+01  1.56538629e+01  1.46402730e+01  4.53927245e+02
  1.60329812e+01  1.70384939e+01  1.74803991e+01  1.76607119e+01  1.76479333e+01  1.76676752e+01  1.76721342e+01  1.74955240e+01  1.70384939e+01  1.60329812e+01  4.91500633e+02
  1.75065204e+01  1.85041814e+01  1.89434936e+01  1.91224177e+01  1.91098170e+01  1.91291786e+01  1.91341194e+01  1.89579701e+01  1.85041814e+01  1.75065204e+01  5.30805679e+02
  1.90626876e+01  2.00523840e+01  2.04891412e+01  2.06668615e+01  2.06539866e+01  2.06730470e+01  2.06788572e+01  2.05030606e+01  2.00523840e+01  1.90626876e+01  5.71823357e+02
  2.07019199e+01  2.16841024e+01  2.21183004e+01  2.22947500e+01  2.22818624e+01  2.23007212e+01  2.23069599e+01  2.21318458e+01  2.16841029e+01  2.07019199e+01  6.14507411e+02
  2.24545856e+01  2.34275777e+01  2.38584544e+01  2.40335221e+01  2.40210158e+01  2.40396337e+01  2.40460507e+01  2.38712611e+01  2.34275777e+01  2.24545856e+01  6.59584438e+02
  2.43526539e+01  2.53127478e+01  2.57386285e+01  2.59120407e+01  2.58999241e+01  2.59183347e+01  2.59247823e+01  2.57510647e+01  2.53127478e+01  2.43526539e+01  7.07795998e+02
  0.00000000e+00  3.65985614e-02  5.50922362e-01  7.71520632e-01  7.62211427e-01  7.93481577e-01  7.78597097e-01  5.84761606e-01  3.65985604e-02  0.00000000e+00  3.32081324e+00
  0.00000000e+00  6.17919016e-02  5.74826140e-01  7.94588652e-01  7.85217186e-01  8.16235546e-01  8.01701003e-01  6.08298595e-01  6.17919005e-02  0.00000000e+00  3.92641916e+00
  0.00000000e+00  1.40486268e-01  6.48755437e-01  8.65911404e-01  8.56482753e-01  8.86453598e-01  8.73072592e-01  6.80784014e-01  1.40486268e-01  0.00000000e+00  5.86705689e+00
  0.00000000e+00  2.34745822e-01  7.39691299e-01  9.54383804e-01  9.44895783e-01  9.73894153e-01  9.61606014e-01  7.70371174e-01  2.34745822e-01  0.00000000e+00  8.31207661e+00
  0.00000000e+00  3.46831910e-01  8.48441384e-01  1.06080215e+00  1.05124411e+00  1.07934450e+00  1.06808907e+00  8.77855914e-01  3.46831910e-01  0.00000000e+00  1.13127182e+01
  0.00000000e+00  4.77660265e-01  9.76021550e-01  1.18618093e+00  1.17652383e+00  1.20376627e+00  1.19353336e+00  1.00424488e+00  4.77660265e-01  0.00000000e+00  1.49174650e+01
  0.00000000e+00  6.28231326e-01  1.12340480e+00  1.33142778e+00  1.32170547e+00  1.34816950e+00  1.33888115e+00  1.15049825e+00  6.28231324e-01  0.00000000e+00  1.91712457e+01
  0.00000000e+00  7.99957638e-01  1.29204506e+00  1.49806676e+00  1.48821625e+00  1.51394515e+00  1.50561832e+00  1.31807851e+00  7.99957632e-01  0.00000000e+00  2.41311496e+01
  0.00000000e+00  9.95038861e-01  1.48413801e+00  1.68821664e+00  1.67824718e+00  1.70329001e+00  1.69586646e+00  1.50916742e+00  9.95038861e-01  0.00000000e+00  2.98850359e+01
  6.36447994e-02  1.20546562e+00  1.69156699e+00  1.89375377e+00  1.88370055e+00  1.90809011e+00  1.90152931e+00  1.71564852e+00  1.20546562e+00  6.36448003e-02  3.62149655e+01
  3.31787323e-01  1.46088307e+00  1.94384717e+00  2.14415443e+00  2.13399466e+00  2.15774089e+00  2.15204913e+00  1.96696921e+00  1.46088307e+00  3.31787323e-01  4.36851958e+01
  6.27837123e-01  1.74663849e+00  2.22656524e+00  2.42498009e+00  2.41472070e+00  2.43784767e+00  2.43301114e+00  2.24875033e+00  1.74663849e+00  6.27837123e-01  5.20589689e+01
