  5.42554323e+00  6.73428390e+00  7.30179772e+00  7.46916046e+00  7.41074248e+00  7.45191008e+00  7.49054002e+00  7.32226950e+00  6.73428390e+00  5.42554323e+00  2.01228388e+02
  6.26722071e+00  7.56374715e+00  8.12557235e+00  8.29302120e+00  8.23548605e+00  8.27694243e+00  8.31425325e+00  8.14590343e+00  7.56374716e+00  6.26722071e+00  2.25949079e+02
  7.17754856e+00  8.46232887e+00  9.01935984e+00  9.18670085e+00  9.13044071e+00  9.17023516e+00  9.20858074e+00  9.03956217e+00  8.46232884e+00  7.17754853e+00  2.52600501e+02
  8.16081870e+00  9.43229691e+00  9.98616940e+00  1.01540476e+01  1.00975052e+01  1.01354492e+01  1.01742479e+01  1.00045942e+01  9.43229690e+00  8.16081869e+00  2.81332661e+02
  9.21941830e+00  1.04805478e+01  1.10278548e+01  1.11957205e+01  1.11394148e+01  1.11774267e+01  1.12171431e+01  1.10467537e+01  1.04805478e+01  9.21941830e+00  3.12118168e+02
  1.03580701e+01  1.16068778e+01  1.21501141e+01  1.23188370e+01  1.22629286e+01  1.22993571e+01  1.23389515e+01  1.21671603e+01  1.16068778e+01  1.03580701e+01  3.45047038e+02
  1.15788309e+01  1.28177969e+01  1.33558855e+01  1.35237240e+01  1.34682365e+01  1.35031567e+01  1.35434676e+01  1.33730105e+01  1.28177969e+01  1.15788309e+01  3.80145165e+02
  1.28859112e+01  1.41141372e+01  1.46463629e+01  1.48146101e+01  1.47597976e+01  1.47959336e+01  1.48355770e+01  1.46628298e+01  1.41141372e+01  1.28859115e+01  4.17452252e+02
  1.42823852e+01  1.55012425e+01  1.60271454e+01  1.61966926e+01  1.61424131e+01  1.61775086e+01  1.62173514e+01  1.60449459e+01  1.55012425e+01  1.42823853e+01  4.57014083e+02
  1.57730698e+01  1.69792206e+01  1.75045395e+01  1.76725230e+01  1.76180417e+01  1.76524332e+01  1.76904317e+01  1.75192945e+01  1.69792206e+01  1.57730698e+01  4.98835282e+02
  1.73608259e+01  1.85569964e+01  1.90769406e+01  1.92445760e+01  1.91907812e+01  1.92236622e+01  1.92653867e+01  1.90910374e+01  1.85569964e+01  1.73608259e+01  5.42963967e+02
  1.90483019e+01  2.02325646e+01  2.07478102e+01  2.09152567e+01  2.08631413e+01  2.08958399e+01  2.09353193e+01  2.07621087e+01  2.02325646e+01  1.90483019e+01  5.89401379e+02
  2.08381438e+01  2.20125953e+01  2.25225767e+01  2.26915634e+01  2.26398759e+01  2.26699416e+01  2.27109353e+01  2.25370159e+01  2.20125953e+01  2.08381438e+01  6.38196267e+02
  2.27348631e+01  2.38986238e+01  2.44043954e+01  2.45726626e+01  2.45211954e+01  2.45525571e+01  2.45932886e+01  2.44182387e+01  2.38986238e+01  2.27348631e+01  6.89306488e+02
  2.47387026e+01  2.58918821e+01  2.63938917e+01  2.65627439e+01  2.65106816e+01  2.65422174e+01  2.65822366e+01  2.64078753e+01  2.58918824e+01  2.47387026e+01  7.42728689e+02
  2.68864323e+01  2.80296711e+01  2.85261532e+01  2.86944271e+01  2.86441716e+01  2.86735505e+01  2.87144529e+01  2.85403404e+01  2.80296712e+01  2.68864322e+01  7.99342039e+02
  2.92196014e+01  3.03470686e+01  3.08387535e+01  3.10041879e+01  3.09540330e+01  3.09831873e+01  3.10232189e+01  3.08506970e+01  3.03470686e+01  2.92196014e+01  8.60129742e+02
  0.00000000e+00  3.80790688e-02  6.82721770e-01  8.48869175e-01  7.82813205e-01  8.37640534e-01  8.73897964e-01  7.12412735e-01  3.80790688e-02  0.00000000e+00  9.07491241e+00
  0.00000000e+00  6.97398195e-02  7.12187302e-01  8.78304396e-01  8.12442078e-01  8.66835096e-01  9.03201599e-01  7.41591224e-01  6.97398195e-02  0.00000000e+00  9.71326270e+00
  0.00000000e+00  1.71790125e-01  8.05296945e-01  9.72039593e-01  9.07111362e-01  9.59745778e-01  9.96334761e-01  8.33574330e-01  1.71790125e-01  0.00000000e+00  1.17554831e+01
  0.00000000e+00  2.89800714e-01  9.16235905e-01  1.08356173e+00  1.01952271e+00  1.07049488e+00  1.10731082e+00  9.43454345e-01  2.89800714e-01  0.00000000e+00  1.43484613e+01
  0.00000000e+00  4.26659183e-01  1.04620439e+00  1.21404535e+00  1.15084713e+00  1.20026257e+00  1.23728456e+00  1.07242439e+00  4.26659183e-01  0.00000000e+00  1.75568505e+01
  0.00000000e+00  5.83651101e-01  1.19660698e+00  1.36487665e+00  1.30248934e+00  1.35043842e+00  1.38764559e+00  1.22188129e+00  5.83651101e-01  0.00000000e+00  2.14424718e+01
  0.00000000e+00  7.62175455e-01  1.36876111e+00  1.53747582e+00  1.47582046e+00  1.52239520e+00  1.55980488e+00  1.39313460e+00  7.62175455e-01  0.00000000e+00  2.60644334e+01
  0.00000000e+00  9.64056863e-01  1.56452139e+00  1.73358376e+00  1.67266108e+00  1.71791970e+00  1.75551106e+00  1.58804698e+00  9.64056863e-01  0.00000000e+00  3.14947545e+01
  0.00000000e+00  1.19207778e+00  1.78666849e+00  1.95607658e+00  1.89580189e+00  1.93982687e+00  1.97761767e+00  1.80939126e+00  1.19207778e+00  0.00000000e+00  3.78450744e+01
  7.31364434e-02  1.43691086e+00  2.02573882e+00  2.19544604e+00  2.13580631e+00  2.17866009e+00  2.21662693e+00  2.04769645e+00  1.43691086e+00  7.31364434e-02  4.48666067e+01
  3.85963349e-01  1.73311627e+00  2.31605141e+00  2.48598108e+00  2.42700946e+00  2.46869319e+00  2.50682161e+00  2.33723601e+00  1.73311627e+00  3.85963349e-01  5.32033985e+01
  7.30863522e-01  2.06431245e+00  2.64146387e+00  2.81164871e+00  2.75331742e+00  2.79386213e+00  2.83216086e+00  2.66189049e+00  2.06431245e+00  7.30863522e-01  6.26117507e+01
  1.11310460e+00  2.43328277e+00  3.00478768e+00  3.17519893e+00  3.11748746e+00  3.15693152e+00  3.19540732e+00  3.02450126e+00  2.43328277e+00  1.11310460e+00  7.32525120e+01
  1.53533010e+00  2.84254560e+00  3.40853516e+00  3.57914655e+00  3.52200991e+00  3.56040238e+00  3.59906856e+00  3.42754355e+00  2.84254560e+00  1.53533010e+00  8.51801813e+01
  1.99995939e+00  3.29444047e+00  3.85503507e+00  4.02579567e+00  3.96922116e+00  4.00661522e+00  4.04545224e+00  3.87336074e+00  3.29444047e+00  1.99995939e+00  9.84570415e+01
  2.51009215e+00  3.79212080e+00  4.34744839e+00  4.51833831e+00  4.46232306e+00  4.49875039e+00  4.53773793e+00  4.36512872e+00  3.79212080e+00  2.51009215e+00  1.13160077e+02
  3.06800062e+00  4.33784046e+00  4.88798882e+00  5.05899119e+00  5.00349728e+00  5.03901167e+00  5.07816925e+00  4.90503903e+00  4.33784046e+00  3.06800062e+00  1.29339164e+02
  3.67674762e+00  4.93460140e+00  5.47967190e+00  5.65075427e+00  5.59578235e+00  5.63040956e+00  5.66972422e+00  5.49612200e+00  4.93460140e+00  3.67674762e+00  1.47068181e+02
  4.33919849e+00  5.58524669e+00  6.12534887e+00  6.29648722e+00  6.24202744e+00  6.27580660e+00  6.31526496e+00  6.14121399e+00  5.58524669e+00  4.33919849e+00  1.66396013e+02
  5.05810143e+00  6.29261272e+00  6.82782483e+00  6.99899904e+00  6.94501714e+00  6.97798723e+00  7.01760436e+00  6.84312003e+00  6.29261272e+00  5.05810143e+00  1.87385655e+02
  5.83654004e+00  7.05962630e+00  7.59003685e+00  7.76119680e+00  7.70770862e+00  7.74000975e+00  7.77964283e+00  7.60482189e+00  7.05962630e+00  5.83654004e+00  2.10082225e+02
  6.67719759e+00  7.88911875e+00  8.41481942e+00  8.58606245e+00  8.53298711e+00  8.56444710e+00  8.60434381e+00  8.42908708e+00  7.88911869e+00  6.67719753e+00  2.34531344e+02
  7.58337476e+00  8.78418948e+00  9.30539203e+00  9.47651978e+00  9.42389456e+00  9.45465329e+00  9.49465253e+00  9.31912727e+00  8.78418946e+00  7.58337473e+00  2.60788325e+02
  8.55762499e+00  9.74760777e+00  1.02642090e+01  1.04353378e+01  1.03832477e+01  1.04133168e+01  1.04534762e+01  1.02774111e+01  9.74760777e+00  8.55762499e+00  2.88880604e+02
  9.60350884e+00  1.07828804e+01  1.12950498e+01  1.14659495e+01  1.14141870e+01  1.14435528e+01  1.14839263e+01  1.13077946e+01  1.07828804e+01  9.60350884e+00  3.18858334e+02
  1.07235080e+01  1.18924054e+01  1.24001873e+01  1.25711295e+01  1.25195300e+01  1.25482826e+01  1.25889693e+01  1.24124756e+01  1.18924054e+01  1.07235080e+01  3.50746402e+02
  1.19203487e+01  1.30789371e+01  1.35823539e+01  1.37532313e+01  1.37021833e+01  1.37303954e+01  1.37710904e+01  1.35941848e+01  1.30789371e+01  1.19203493e+01  3.84564806e+02
  1.31976940e+01  1.43459448e+01  1.48450107e+01  1.50160342e+01  1.49652542e+01  1.49928790e+01  1.50338381e+01  1.48564590e+01  1.43459448e+01  1.31976943e+01  4.20351775e+02
  1.45580207e+01  1.56962425e+01  1.61913297e+01  1.63618705e+01  1.63115329e+01  1.63386352e+01  1.63795507e+01  1.62023218e+01  1.56962425e+01  1.45580207e+01  4.58119275e+02
  1.60041288e+01  1.71323753e+01  1.76231474e+01  1.77935340e+01  1.77437452e+01  1.77702265e+01  1.78112621e+01  1.76336812e+01  1.71323753e+01  1.60041288e+01  4.97885168e+02
  1.75385666e+01  1.86568094e+01  1.91438091e+01  1.93138962e+01  1.92643869e+01  1.92904196e+01  1.93315850e+01  1.91540357e+01  1.86568094e+01  1.75385666e+01  5.39650000e+02
  1.91644971e+01  2.02731667e+01  2.07559367e+01  2.09260094e+01  2.08768421e+01  2.09023367e+01  2.09437308e+01  2.07657812e+01  2.02731667e+01  1.91644971e+01  5.83436424e+02
  2.08839374e+01  2.19829443e+01  2.24616834e+01  2.26316995e+01  2.25827529e+01  2.26078008e+01  2.26494576e+01  2.24711458e+01  2.19829443e+01  2.08839374e+01  6.29226849e+02
  2.26978342e+01  2.37878144e+01  2.42626957e+01  2.44323940e+01  2.43838758e+01  2.44085635e+01  2.44501959e+01  2.42717758e+01  2.37878152e+01  2.26978342e+01  6.76979612e+02
  2.46397557e+01  2.57194236e+01  2.61895625e+01  2.63587730e+01  2.63106768e+01  2.63348724e+01  2.63766431e+01  2.61983364e+01  2.57194237e+01  2.46397557e+01  7.27511302e+02
  2.67454200e+01  2.78109490e+01  2.82748098e+01  2.84431316e+01  2.83952153e+01  2.84191023e+01  2.84609998e+01  2.82832058e+01  2.78109490e+01  2.67454200e+01  7.81661196e+02
  0.00000000e+00  3.75391128e-02  6.44051150e-01  8.16772357e-01  7.56699737e-01  8.00062783e-01  8.37481414e-01  6.66577084e-01  3.75391122e-02  0.00000000e+00  8.02092904e+00
  0.00000000e+00  6.73111781e-02  6.71708862e-01  8.44326978e-01  7.84399195e-01  8.27415362e-01  8.64943470e-01  6.94000657e-01  6.73111775e-02  0.00000000e+00  8.63540231e+00
  0.00000000e+00  1.62982733e-01  7.59079372e-01  9.32012567e-01  8.72836974e-01  9.14430162e-01  9.52171343e-01  7.80451546e-01  1.62982733e-01  0.00000000e+00  1.05965287e+01
  0.00000000e+00  2.73925982e-01  8.63466695e-01  1.03667340e+00  9.78215961e-01  1.01848337e+00  1.05642249e+00  8.83977998e-01  2.73925982e-01  0.00000000e+00  1.30836139e+01
  0.00000000e+00  4.02754671e-01  9.85911122e-01  1.15934915e+00  1.10156966e+00  1.14059436e+00  1.17871616e+00  1.00560964e+00  4.02754671e-01  0.00000000e+00  1.61545608e+01
  0.00000000e+00  5.50611495e-01  1.12764061e+00  1.30126546e+00  1.24411923e+00  1.28197451e+00  1.32029512e+00  1.14657974e+00  5.50611495e-01  0.00000000e+00  1.98646679e+01
  0.00000000e+00  7.18727658e-01  1.28984813e+00  1.46362819e+00  1.40710004e+00  1.44385183e+00  1.48234318e+00  1.30806439e+00  7.18727657e-01  0.00000000e+00  2.42658293e+01
  0.00000000e+00  9.08748105e-01  1.47419719e+00  1.64809427e+00  1.59212624e+00  1.62784588e+00  1.66652068e+00  1.49171845e+00  9.08748101e-01  0.00000000e+00  2.94223345e+01
  0.00000000e+00  1.12317999e+00  1.68317752e+00  1.85719040e+00  1.80174706e+00  1.83647354e+00  1.87534671e+00  1.70004970e+00  1.12317999e+00  0.00000000e+00  3.54338553e+01
  6.87925927e-02  1.35341287e+00  1.90807095e+00  2.08213337e+00  2.02719278e+00  2.06101868e+00  2.10004285e+00  1.92432165e+00  1.35341287e+00  6.87925934e-02  4.20646037e+01
  3.62504292e-01  1.63163180e+00  2.18080719e+00  2.35488922e+00  2.30048780e+00  2.33339487e+00  2.37257403e+00  2.19644523e+00  1.63163180e+00  3.62504292e-01  4.99134531e+01
  6.85949584e-01  1.94226721e+00  2.48607616e+00  2.66017222e+00  2.60628880e+00  2.63831479e+00  2.67763856e+00  2.50111994e+00  1.94226721e+00  6.85949584e-01  5.87462144e+01
  1.04384834e+00  2.28777918e+00  2.82635873e+00  3.00045199e+00  2.94705640e+00  2.97823134e+00  3.01772023e+00  2.84081731e+00  2.28777918e+00  1.04384834e+00  6.87077815e+01
  1.43857755e+00  2.67039700e+00  3.20385101e+00  3.37794625e+00  3.32501197e+00  3.35536479e+00  3.39503855e+00  3.21774305e+00  2.67039700e+00  1.43857755e+00  7.98436454e+01
  1.87224054e+00  3.09217794e+00  3.62062642e+00  3.79468027e+00  3.74218276e+00  3.77177066e+00  3.81161049e+00  3.63398848e+00  3.09217799e+00  1.87224054e+00  9.22038263e+01
  2.34757559e+00  3.55589246e+00  4.07944173e+00  4.25342127e+00  4.20137513e+00  4.23022760e+00  4.27020981e+00  4.09228296e+00  3.55589246e+00  2.34757559e+00  1.05858547e+02
  2.86657940e+00  4.06348006e+00  4.58224439e+00  4.75613026e+00  4.70451965e+00  4.73266531e+00  4.77279790e+00  4.59459241e+00  4.06348006e+00  2.86657940e+00  1.20844785e+02
  3.43188270e+00  4.61757883e+00  5.13163620e+00  5.30541760e+00  5.25421724e+00  5.28169787e+00  5.32197188e+00  5.14350934e+00  4.61757883e+00  3.43188270e+00  1.37222585e+02
  4.04598142e+00  5.22067734e+00  5.73012661e+00  5.90376821e+00  5.85297765e+00  5.87982134e+00  5.92023203e+00  5.74152503e+00  5.22067734e+00  4.04598142e+00  1.55036649e+02
  4.71124734e+00  5.87516713e+00  6.38007949e+00  6.55358989e+00  6.50316551e+00  6.52940247e+00  6.56998469e+00  6.39103982e+00  5.87516713e+00  4.71124734e+00  1.74329888e+02
  5.43036254e+00  6.58360210e+00  7.08409745e+00  7.25744658e+00  7.20739847e+00  7.23304825e+00  7.27379004e+00  7.09462869e+00  6.58360205e+00  5.43036254e+00  1.95146284e+02
  6.20559437e+00  7.34838683e+00  7.84451041e+00  8.01771038e+00  7.96801019e+00  7.99312739e+00  8.03399801e+00  7.85463114e+00  7.34838680e+00  6.20559434e+00  2.17516573e+02
  7.03976781e+00  8.17225029e+00  8.66412670e+00  8.83709369e+00  8.78776821e+00  8.81235580e+00  8.85334665e+00  8.67383691e+00  8.17225028e+00  7.03976785e+00  2.41484730e+02
  7.93507897e+00  9.05743383e+00  9.54504907e+00  9.71793374e+00  9.66896280e+00  9.69301741e+00  9.73413012e+00  9.55435745e+00  9.05743383e+00  7.93507897e+00  2.67068958e+02
  8.89454200e+00  1.00068614e+01  1.04904418e+01  1.06629019e+01  1.06142753e+01  1.06379237e+01  1.06791599e+01  1.04994681e+01  1.00068614e+01  8.89454200e+00  2.94307763e+02
  9.92022024e+00  1.10226785e+01  1.15021910e+01  1.16744810e+01  1.16261689e+01  1.16493276e+01  1.16908203e+01  1.15107521e+01  1.10226785e+01  9.92022021e+00  3.23216407e+02
  1.10144375e+01  1.21073179e+01  1.25827848e+01  1.27547796e+01  1.27068860e+01  1.27295476e+01  1.27710165e+01  1.25909722e+01  1.21073179e+01  1.10144379e+01  3.53812217e+02
  1.21800538e+01  1.32633234e+01  1.37347770e+01  1.39068039e+01  1.38590099e+01  1.38812838e+01  1.39230296e+01  1.37427734e+01  1.32633234e+01  1.21800539e+01  3.86116915e+02
  1.34195848e+01  1.44932679e+01  1.49610071e+01  1.51323599e+01  1.50850140e+01  1.51070072e+01  1.51487090e+01  1.49686311e+01  1.44932679e+01  1.34195848e+01  4.20136719e+02
  1.47346836e+01  1.57991455e+01  1.62628656e+01  1.64342531e+01  1.63870986e+01  1.64086816e+01  1.64506060e+01  1.62702063e+01  1.57991455e+01  1.47346836e+01  4.55878716e+02
  1.61279419e+01  1.71831348e+01  1.76432805e+01  1.78141523e+01  1.77672758e+01  1.77885759e+01  1.78307076e+01  1.76502476e+01  1.71831348e+01  1.61279419e+01  4.93342098e+02
  1.76016644e+01  1.86479057e+01  1.91042670e+01  1.92748499e+01  1.92284262e+01  1.92493461e+01  1.92914096e+01  1.91109522e+01  1.86479057e+01  1.76016644e+01  5.32535327e+02
  1.91576482e+01  2.01948250e+01  2.06475311e+01  2.08179185e+01  2.07715875e+01  2.07922061e+01  2.08345889e+01  2.06539343e+01  2.01948250e+01  1.91576482e+01  5.73439331e+02
  2.07964223e+01  2.18249852e+01  2.22741240e+01  2.24440656e+01  2.23982718e+01  2.24185055e+01  2.24608586e+01  2.22802448e+01  2.18249857e+01  2.07964223e+01  6.16006985e+02
  2.25483547e+01  2.35666275e+01  2.40113451e+01  2.41809130e+01  2.41357754e+01  2.41557683e+01  2.41978414e+01  2.40171855e+01  2.35666275e+01  2.25483547e+01  6.60965779e+02
  2.44454147e+01  2.54496891e+01  2.58883107e+01  2.60571398e+01  2.60128503e+01  2.60325441e+01  2.60741895e+01  2.58939640e+01  2.54496891e+01  2.44454147e+01  7.09055416e+02
  0.00000000e+00  3.66684304e-02  6.07844581e-01  7.85302857e-01  7.30136243e-01  7.63889272e-01  8.02430391e-01  6.24383969e-01  3.66684294e-02  0.00000000e+00  7.06416505e+00
  0.00000000e+00  6.47191536e-02  6.33853022e-01  8.11145317e-01  7.56081636e-01  7.89566367e-01  8.28216078e-01  6.50205295e-01  6.47191525e-02  0.00000000e+00  7.65710849e+00
  0.00000000e+00  1.54576410e-01  7.15975082e-01  8.93301816e-01  8.38839235e-01  8.71210398e-01  9.10055325e-01  7.31592143e-01  1.54576410e-01  0.00000000e+00  9.54498272e+00
  0.00000000e+00  2.59021928e-01  8.14317797e-01  9.91651144e-01  9.37758460e-01  9.69095573e-01  1.00812080e+00  8.29249021e-01  2.59021928e-01  0.00000000e+00  1.19343865e+01
  0.00000000e+00  3.80421690e-01  9.29774396e-01  1.10709434e+00  1.05373167e+00  1.08410251e+00  1.12329848e+00  9.44063801e-01  3.80421690e-01  0.00000000e+00  1.48770413e+01
  0.00000000e+00  5.19783490e-01  1.06343533e+00  1.24072447e+00  1.18785267e+00  1.21731183e+00  1.25669747e+00  1.07711788e+00  5.19783490e-01  0.00000000e+00  1.84221114e+01
  0.00000000e+00  6.78188870e-01  1.21633855e+00  1.39354028e+00  1.34116310e+00  1.36978787e+00  1.40932311e+00  1.22943762e+00  6.78188868e-01  0.00000000e+00  2.26145348e+01
  0.00000000e+00  8.57108817e-01  1.38998279e+00  1.56711991e+00  1.51516305e+00  1.54299672e+00  1.58272106e+00  1.40254800e+00  8.57108811e-01  0.00000000e+00  2.75117494e+01
  0.00000000e+00  1.05880511e+00  1.58661045e+00  1.76364076e+00  1.71209123e+00  1.73920522e+00  1.77908265e+00  1.59866428e+00  1.05880511e+00  0.00000000e+00  3.32018143e+01
  6.46847544e-02  1.27531378e+00  1.79817015e+00  1.97504375e+00  1.92390300e+00  1.95031895e+00  1.99035388e+00  1.80974627e+00  1.27531378e+00  6.46847553e-02  3.94623394e+01
  3.40444802e-01  1.53663182e+00  2.05438034e+00  2.23109868e+00  2.18038881e+00  2.20610545e+00  2.24628166e+00  2.06546722e+00  1.53663182e+00  3.40444802e-01  4.68487083e+01
  6.43726323e-01  1.82791739e+00  2.34070308e+00  2.51721940e+00  2.46693605e+00  2.49197746e+00  2.53229243e+00  2.35131199e+00  1.82791739e+00  6.43726323e-01  5.51366189e+01
