  8.36690105e+00  9.74262293e+00  1.07410981e+01  1.04416655e+01  1.04343848e+01  1.04406133e+01  1.04411301e+01  1.07349111e+01  9.74262292e+00  8.36690104e+00  2.88453456e+02
  9.44049673e+00  1.08039844e+01  1.17924688e+01  1.14973281e+01  1.14880043e+01  1.14959987e+01  1.14974724e+01  1.17871358e+01  1.08039844e+01  9.44049673e+00  3.19395685e+02
  1.05953304e+01  1.19444902e+01  1.29247542e+01  1.26323799e+01  1.26241432e+01  1.26305387e+01  1.26331234e+01  1.29182819e+01  1.19444902e+01  1.05953304e+01  3.52471505e+02
  1.18304802e+01  1.31679365e+01  1.41401508e+01  1.38499412e+01  1.38399695e+01  1.38477414e+01  1.38502288e+01  1.41340754e+01  1.31679365e+01  1.18304802e+01  3.87729172e+02
  1.31539385e+01  1.44767393e+01  1.54418482e+01  1.51555532e+01  1.51436981e+01  1.51526082e+01  1.51561186e+01  1.54350916e+01  1.44767393e+01  1.31539388e+01  4.25199103e+02
  1.45658713e+01  1.58775037e+01  1.68317984e+01  1.65495117e+01  1.65384217e+01  1.65471288e+01  1.65519553e+01  1.68278875e+01  1.58775037e+01  1.45658714e+01  4.64902645e+02
  1.60702979e+01  1.73690758e+01  1.83191566e+01  1.80391454e+01  1.80269539e+01  1.80345386e+01  1.80399476e+01  1.83125104e+01  1.73690758e+01  1.60702979e+01  5.06884202e+02
  1.76726490e+01  1.89603838e+01  1.98999250e+01  1.96230096e+01  1.96105430e+01  1.96181910e+01  1.96261092e+01  1.98948687e+01  1.89603838e+01  1.76726490e+01  5.51164023e+02
  1.93761958e+01  2.06506807e+01  2.15811560e+01  2.13082327e+01  2.12950108e+01  2.13031900e+01  2.13104370e+01  2.15762166e+01  2.06506807e+01  1.93761958e+01  5.97743372e+02
  2.11812449e+01  2.24429255e+01  2.33670184e+01  2.30962263e+01  2.30837886e+01  2.30908468e+01  2.30987867e+01  2.33621345e+01  2.24429255e+01  2.11812449e+01  6.46685668e+02
  2.30923138e+01  2.43416283e+01  2.52583381e+01  2.49902090e+01  2.49778903e+01  2.49850277e+01  2.49950703e+01  2.52535098e+01  2.43416283e+01  2.30923138e+01  6.97937435e+02
  2.51112363e+01  2.63486279e+01  2.72564183e+01  2.69939074e+01  2.69789001e+01  2.69873826e+01  2.69974263e+01  2.72536376e+01  2.63486282e+01  2.51112363e+01  7.51491306e+02
  2.72723282e+01  2.84984448e+01  2.93981168e+01  2.91367580e+01  2.91230533e+01  2.91308907e+01  2.91417947e+01  2.93953926e+01  2.84984449e+01  2.72723281e+01  8.08233224e+02
  2.96199394e+01  3.08295243e+01  3.17196363e+01  3.14596114e+01  3.14460303e+01  3.14523019e+01  3.14638471e+01  3.17157152e+01  3.08295243e+01  2.96199394e+01  8.69119052e+02
  0.00000000e+00  4.07120078e-02  1.19868931e+00  8.37121990e-01  8.39630291e-01  8.46803412e-01  8.30822321e-01  1.19048303e+00  4.07120078e-02  0.00000000e+00  1.24585846e+01
  0.00000000e+00  7.59748885e-02  1.23046693e+00  8.69958882e-01  8.72185498e-01  8.79344761e-01  8.63794676e-01  1.22232548e+00  7.59748885e-02  0.00000000e+00  1.31349619e+01
  0.00000000e+00  1.92438244e-01  1.33283706e+00  9.77314663e-01  9.78591744e-01  9.85650888e-01  9.71606541e-01  1.32496492e+00  1.92438244e-01  0.00000000e+00  1.53296728e+01
  0.00000000e+00  3.24394257e-01  1.45278275e+00  1.10203166e+00  1.10240412e+00  1.10939220e+00  1.09678322e+00  1.44514263e+00  3.24394257e-01  0.00000000e+00  1.80711870e+01
  0.00000000e+00  4.74782056e-01  1.59150066e+00  1.24533175e+00  1.24486416e+00  1.25177376e+00  1.24052641e+00  1.58409271e+00  4.74782056e-01  0.00000000e+00  2.14248495e+01
  0.00000000e+00  6.44943062e-01  1.75045752e+00  1.40866430e+00  1.40739431e+00  1.41424826e+00  1.40428164e+00  1.74325946e+00  6.44943062e-01  0.00000000e+00  2.54534173e+01
  0.00000000e+00  8.36320277e-01  1.93099509e+00  1.59348213e+00  1.59141301e+00  1.59822106e+00  1.58950769e+00  1.92399200e+00  8.36320277e-01  0.00000000e+00  3.02162536e+01
  0.00000000e+00  1.05077825e+00  2.13497216e+00  1.80155130e+00  1.79875910e+00  1.80551169e+00  1.79798554e+00  2.12817170e+00  1.05077825e+00  0.00000000e+00  3.57860724e+01
  0.00000000e+00  1.29113055e+00  2.36522510e+00  2.03579760e+00  2.03225737e+00  2.03896969e+00  2.03261117e+00  2.35860505e+00  1.29113055e+00  0.00000000e+00  4.22747919e+01
  6.75469732e-02  1.54807474e+00  2.61230946e+00  2.28672288e+00  2.28248944e+00  2.28917865e+00  2.28392663e+00  2.60586224e+00  1.54807474e+00  6.75469732e-02  4.94247147e+01
  3.95290765e-01  1.85683645e+00  2.91096790e+00  2.58926634e+00  2.58435007e+00  2.59101752e+00  2.58685774e+00  2.90469332e+00  1.85683645e+00  3.95290765e-01  5.78756625e+01
  7.55219092e-01  2.20071429e+00  3.24482230e+00  2.92707536e+00  2.92147121e+00  2.92812524e+00  2.92506626e+00  3.23872023e+00  2.20071429e+00  7.55219092e-01  6.74022767e+01
  1.15225652e+00  2.58219629e+00  3.61649223e+00  3.30261186e+00  3.29633659e+00  3.30297826e+00  3.30099702e+00  3.61056276e+00  2.58219629e+00  1.15225652e+00  7.81625257e+01
  1.58904718e+00  3.00381062e+00  4.02849405e+00  3.71840821e+00  3.71145461e+00  3.71809525e+00  3.71717484e+00  4.02271485e+00  3.00381062e+00  1.58904718e+00  9.02112337e+01
  2.06804655e+00  3.46792193e+00  4.48317327e+00  4.17679352e+00  4.16919391e+00  4.17584167e+00  4.17594005e+00  4.47754429e+00  3.46792193e+00  2.06804655e+00  1.03609658e+02
  2.59237980e+00  3.97770119e+00  4.98371510e+00  4.68096226e+00  4.67275854e+00  4.67940779e+00  4.68048230e+00  4.97822885e+00  3.97770119e+00  2.59237980e+00  1.18435784e+02
  3.16432061e+00  4.53540461e+00  5.53232223e+00  5.23315616e+00  5.22434069e+00  5.23100749e+00  5.23306246e+00  5.52697878e+00  4.53540461e+00  3.16432061e+00  1.34739436e+02
  3.78695285e+00  5.14406183e+00  6.13204374e+00  5.83638020e+00  5.82699842e+00  5.83367870e+00  5.83665632e+00  6.12682822e+00  5.14406183e+00  3.78695285e+00  1.52593796e+02
  4.46315086e+00  5.80652575e+00  6.78571986e+00  6.49351156e+00  6.48356136e+00  6.49027154e+00  6.49415827e+00  6.78063973e+00  5.80652575e+00  4.46315086e+00  1.72047693e+02
  5.19568105e+00  6.52562053e+00  7.49615756e+00  7.20735441e+00  7.19684653e+00  7.20358810e+00  7.20837648e+00  7.49120539e+00  6.52562053e+00  5.19568105e+00  1.93164152e+02
  5.98763707e+00  7.30431266e+00  8.26634792e+00  7.98085545e+00  7.96984306e+00  7.97662871e+00  7.98226614e+00  8.26154607e+00  7.30431266e+00  5.98763707e+00  2.15988315e+02
  6.84170418e+00  8.14539871e+00  9.09900964e+00  8.81690198e+00  8.80532692e+00  8.81217190e+00  8.81867327e+00  9.09436576e+00  8.14539865e+00  6.84170412e+00  2.40565002e+02
  7.76115857e+00  9.05202791e+00  9.99753806e+00  9.71861755e+00  9.70651690e+00  9.71333613e+00  9.72069057e+00  9.99288717e+00  9.05202789e+00  7.76115854e+00  2.66950326e+02
  8.74861581e+00  1.00270023e+01  1.09642342e+01  1.06886165e+01  1.06760754e+01  1.06830305e+01  1.06911454e+01  1.09597255e+01  1.00270023e+01  8.74861581e+00  2.95170174e+02
  9.80770657e+00  1.10736810e+01  1.20030292e+01  1.17302590e+01  1.17172201e+01  1.17242222e+01  1.17331515e+01  1.19985885e+01  1.10736810e+01  9.80770657e+00  3.25274720e+02
  1.09406902e+01  1.21946143e+01  1.31159724e+01  1.28464720e+01  1.28327705e+01  1.28397599e+01  1.28496779e+01  1.31116756e+01  1.21946143e+01  1.09406902e+01  3.57290380e+02
  1.21505877e+01  1.33924769e+01  1.43060932e+01  1.40397547e+01  1.40256292e+01  1.40327535e+01  1.40432801e+01  1.43018642e+01  1.33924769e+01  1.21505883e+01  3.91234851e+02
  1.34407676e+01  1.46708180e+01  1.55765557e+01  1.53135157e+01  1.52988326e+01  1.53060450e+01  1.53175112e+01  1.55725447e+01  1.46708180e+01  1.34407679e+01  4.27145662e+02
  1.48138509e+01  1.60323715e+01  1.69307539e+01  1.66703077e+01  1.66553165e+01  1.66626069e+01  1.66746297e+01  1.69266618e+01  1.60323715e+01  1.48138509e+01  4.65036225e+02
  1.62726407e+01  1.74796853e+01  1.83703007e+01  1.81128520e+01  1.80975842e+01  1.81049288e+01  1.81175972e+01  1.83663506e+01  1.74796853e+01  1.62726407e+01  5.04922933e+02
  1.78197628e+01  1.90153024e+01  1.98987680e+01  1.96441721e+01  1.96283583e+01  1.96357797e+01  1.96492532e+01  1.98949611e+01  1.90153024e+01  1.78197628e+01  5.46806350e+02
  1.94582248e+01  2.06426905e+01  2.15186998e+01  2.12670160e+01  2.12508688e+01  2.12583524e+01  2.12725049e+01  2.15149610e+01  2.06426905e+01  1.94582248e+01  5.90709087e+02
  2.11900491e+01  2.23635012e+01  2.32321020e+01  2.29834389e+01  2.29668369e+01  2.29743992e+01  2.29893398e+01  2.32284315e+01  2.23635012e+01  2.11900491e+01  6.36612093e+02
  2.30163276e+01  2.41792521e+01  2.50407684e+01  2.47948641e+01  2.47779400e+01  2.47856674e+01  2.48011089e+01  2.50372408e+01  2.41792529e+01  2.30163276e+01  6.84474414e+02
  2.49703303e+01  2.61216670e+01  2.69752141e+01  2.67318987e+01  2.67145713e+01  2.67224068e+01  2.67385119e+01  2.69717555e+01  2.61216671e+01  2.49703303e+01  7.35111910e+02
  2.70881536e+01  2.82240002e+01  2.90679669e+01  2.88266899e+01  2.88090170e+01  2.88169192e+01  2.88337516e+01  2.90645057e+01  2.82240002e+01  2.70881536e+01  7.89360877e+02
  0.00000000e+00  3.99270518e-02  1.13787651e+00  7.99982792e-01  7.97501466e-01  8.03660626e-01  7.95918423e-01  1.13125284e+00  3.99270512e-02  0.00000000e+00  1.10899936e+01
  0.00000000e+00  7.28535011e-02  1.16740894e+00  8.30519707e-01  8.27770965e-01  8.33932987e-01  8.26587548e-01  1.16083851e+00  7.28535005e-02  0.00000000e+00  1.17348842e+01
  0.00000000e+00  1.81132832e-01  1.26228545e+00  9.30132959e-01  9.26503946e-01  9.32624305e-01  9.26634018e-01  1.25592373e+00  1.81132832e-01  0.00000000e+00  1.38180369e+01
  0.00000000e+00  3.04243018e-01  1.37393608e+00  1.04631718e+00  1.04187537e+00  1.04796254e+00  1.04324278e+00  1.36777415e+00  3.04243018e-01  0.00000000e+00  1.64239313e+01
  0.00000000e+00  4.44850754e-01  1.50342850e+00  1.18016524e+00  1.17495330e+00  1.18100756e+00  1.17749696e+00  1.49744362e+00  4.44850754e-01  0.00000000e+00  1.96112757e+01
  0.00000000e+00  6.04148379e-01  1.65203182e+00  1.33295137e+00  1.32698875e+00  1.33302840e+00  1.33068812e+00  1.64623156e+00  6.04148379e-01  0.00000000e+00  2.34361298e+01
  0.00000000e+00  7.83409805e-01  1.82095876e+00  1.50592034e+00  1.49926491e+00  1.50528278e+00  1.50404828e+00  1.81532484e+00  7.83409804e-01  0.00000000e+00  2.79507787e+01
  0.00000000e+00  9.84312217e-01  2.01189767e+00  1.70076154e+00  1.69340141e+00  1.69943198e+00  1.69926080e+00  2.00641196e+00  9.84312213e-01  0.00000000e+00  3.32198337e+01
  0.00000000e+00  1.20939630e+00  2.22735916e+00  1.92001485e+00  1.91198769e+00  1.91800598e+00  1.91889487e+00  2.22202191e+00  1.20939630e+00  0.00000000e+00  3.93434684e+01
  6.38493560e-02  1.45008661e+00  2.45864986e+00  2.15495698e+00  2.14628693e+00  2.15232116e+00  2.15418591e+00  2.45345183e+00  1.45008661e+00  6.38493567e-02  4.60779667e+01
  3.70472373e-01  1.73912253e+00  2.73805963e+00  2.43806232e+00  2.42878556e+00  2.43483599e+00  2.43767160e+00  2.73300981e+00  1.73912253e+00  3.70472373e-01  5.40180281e+01
  7.06911369e-01  2.06066470e+00  3.05006513e+00  2.75380297e+00  2.74389854e+00  2.74998443e+00  2.75378953e+00  3.04516344e+00  2.06066470e+00  7.06911369e-01  6.29457423e+01
  1.07758010e+00  2.41692984e+00  3.39700311e+00  3.10439589e+00  3.09388838e+00  3.09999411e+00  3.10475271e+00  3.39223127e+00  2.41692984e+00  1.07758010e+00  7.30036570e+01
  1.48487500e+00  2.81015197e+00  3.78106695e+00  3.49207285e+00  3.48096347e+00  3.48709945e+00  3.49280366e+00  3.77641595e+00  2.81015197e+00  1.48487500e+00  8.42372235e+01
  1.93091121e+00  3.24239974e+00  4.20434975e+00  3.91887958e+00  3.90718046e+00  3.91335807e+00  3.91997991e+00  4.19981953e+00  3.24239979e+00  1.93091121e+00  9.66970316e+01
  2.41846627e+00  3.71648247e+00  4.66961884e+00  4.38759460e+00  4.37535679e+00  4.38157818e+00  4.38906661e+00  4.66521866e+00  3.71648247e+00  2.41846627e+00  1.10451675e+02
  2.94952245e+00  4.23432605e+00  5.17882805e+00  4.90019295e+00  4.88741915e+00  4.89368529e+00  4.90202983e+00  5.17453957e+00  4.23432605e+00  2.94952245e+00  1.25539649e+02
  3.52675239e+00  4.79859134e+00  5.73460029e+00  5.45928930e+00  5.44599984e+00  5.45232517e+00  5.46148951e+00  5.73042363e+00  4.79859134e+00  3.52675239e+00  1.42019206e+02
  4.15264682e+00  5.41177165e+00  6.33943307e+00  6.06738259e+00  6.05359557e+00  6.05997136e+00  6.06995977e+00  6.33534994e+00  5.41177165e+00  4.15264682e+00  1.59936837e+02
  4.82959863e+00  6.07627005e+00  6.99571007e+00  6.72690127e+00  6.71259138e+00  6.71903867e+00  6.72983103e+00  6.99172962e+00  6.07627005e+00  4.82959863e+00  1.79334561e+02
  5.56028288e+00  6.79466065e+00  7.70603509e+00  7.44039272e+00  7.42560655e+00  7.43211755e+00  7.44370201e+00  7.70215724e+00  6.79466060e+00  5.56028288e+00  2.00255464e+02
  6.34698972e+00  7.56932561e+00  8.47273548e+00  8.21023431e+00  8.19497117e+00  8.20157283e+00  8.21390020e+00  8.46895122e+00  7.56932558e+00  6.34698969e+00  2.22730238e+02
  7.19254887e+00  8.40302552e+00  9.29860383e+00  9.03916071e+00  9.02346557e+00  9.03014265e+00  9.04319530e+00  9.29493157e+00  8.40302551e+00  7.19254891e+00  2.46804734e+02
  8.09914261e+00  9.29797019e+00  1.01858503e+01  9.92948692e+00  9.91333060e+00  9.92006129e+00  9.93385904e+00  1.01821429e+01  9.29797019e+00  8.09914261e+00  2.72493448e+02
  9.06980567e+00  1.02570946e+01  1.11374754e+01  1.08839870e+01  1.08673502e+01  1.08742245e+01  1.08886957e+01  1.11339441e+01  1.02570946e+01  9.06980567e+00  2.99836738e+02
  1.01065671e+01  1.12826290e+01  1.21554583e+01  1.19049166e+01  1.18879526e+01  1.18948873e+01  1.19101650e+01  1.21520119e+01  1.12826290e+01  1.01065670e+01  3.28849888e+02
  1.12118744e+01  1.23768920e+01  1.32422846e+01  1.29945639e+01  1.29772851e+01  1.29842726e+01  1.30000765e+01  1.32388310e+01  1.23768920e+01  1.12118748e+01  3.59548350e+02
  1.23883998e+01  1.35424315e+01  1.44005106e+01  1.41559389e+01  1.41380263e+01  1.41450845e+01  1.41618069e+01  1.43972327e+01  1.35424315e+01  1.23883999e+01  3.91953888e+02
  1.36388375e+01  1.47819079e+01  1.56327897e+01  1.53908434e+01  1.53727373e+01  1.53799731e+01  1.53971098e+01  1.56295977e+01  1.47819079e+01  1.36388375e+01  4.26073594e+02
  1.49646598e+01  1.60972258e+01  1.69408806e+01  1.67019020e+01  1.66833458e+01  1.66906296e+01  1.67085388e+01  1.69377720e+01  1.60972258e+01  1.49646598e+01  4.61914577e+02
  1.63686436e+01  1.74906573e+01  1.83274376e+01  1.80910600e+01  1.80720485e+01  1.80795995e+01  1.80980826e+01  1.83243220e+01  1.74906573e+01  1.63686436e+01  4.99473298e+02
  1.78529064e+01  1.89646852e+01  1.97944732e+01  1.95608314e+01  1.95417227e+01  1.95492600e+01  1.95682250e+01  1.97914424e+01  1.89646852e+01  1.78529064e+01  5.38760013e+02
  1.94194324e+01  2.05208634e+01  2.13437876e+01  2.11128839e+01  2.10933178e+01  2.11010122e+01  2.11207548e+01  2.13408415e+01  2.05208634e+01  1.94194324e+01  5.79753856e+02
  2.10685633e+01  2.21601890e+01  2.29762464e+01  2.27481047e+01  2.27283425e+01  2.27361104e+01  2.27562815e+01  2.29734761e+01  2.21601895e+01  2.10685633e+01  6.22409497e+02
  2.28308526e+01  2.39109049e+01  2.47194249e+01  2.44938425e+01  2.44741866e+01  2.44821719e+01  2.45024296e+01  2.47165575e+01  2.39109049e+01  2.28308526e+01  6.67451696e+02
  2.47379049e+01  2.58029504e+01  2.66023492e+01  2.63788698e+01  2.63595120e+01  2.63675650e+01  2.63878534e+01  2.65995697e+01  2.58029504e+01  2.47379049e+01  7.15622005e+02
  0.00000000e+00  3.87437924e-02  1.07914259e+00  7.63942573e-01  7.56763121e-01  7.62156987e-01  7.61882201e-01  1.07391927e+00  3.87437914e-02  0.00000000e+00  9.82124649e+00
  0.00000000e+00  6.95440566e-02  1.10664551e+00  7.92389157e-01  7.84961254e-01  7.90368754e-01  7.90456651e-01  1.10146097e+00  6.95440555e-02  0.00000000e+00  1.04385153e+01
  0.00000000e+00  1.70379463e-01  1.19473805e+00  8.84950604e-01  8.76733340e-01  8.82138970e-01  8.83429665e-01  1.18970720e+00  1.70379463e-01  0.00000000e+00  1.24239234e+01
  0.00000000e+00  2.85395011e-01  1.29882598e+00  9.93332504e-01  9.84373963e-01  9.89787983e-01  9.92211854e-01  1.29395132e+00  2.85395011e-01  0.00000000e+00  1.49083679e+01
  0.00000000e+00  4.17006256e-01  1.41984840e+00  1.11848008e+00  1.10881122e+00  1.11424071e+00  1.11773423e+00  1.41511889e+00  4.17006256e-01  0.00000000e+00  1.79443835e+01
  0.00000000e+00  5.66267176e-01  1.55892290e+00  1.26153581e+00  1.25118466e+00  1.25662936e+00  1.26116331e+00  1.55433766e+00  5.66267176e-01  0.00000000e+00  2.15814707e+01
  0.00000000e+00  7.34299424e-01  1.71711317e+00  1.42352167e+00  1.41255666e+00  1.41802912e+00  1.42354122e+00  1.71264649e+00  7.34299422e-01  0.00000000e+00  2.58652585e+01
  0.00000000e+00  9.22604871e-01  1.89592929e+00  1.60606811e+00  1.59444876e+00  1.59995851e+00  1.60644333e+00  1.89158922e+00  9.22604865e-01  0.00000000e+00  3.08533727e+01
  0.00000000e+00  1.13347468e+00  2.09764028e+00  1.81135604e+00  1.79913629e+00  1.80469895e+00  1.81209824e+00  2.09342705e+00  1.13347468e+00  0.00000000e+00  3.66342432e+01
  6.02697721e-02  1.35897688e+00  2.31422624e+00  2.03136748e+00  2.01859379e+00  2.02419724e+00  2.03245928e+00  2.31011740e+00  1.35897688e+00  6.02697730e-02  4.29787264e+01
  3.47166579e-01  1.62958806e+00  2.57567641e+00  2.29634605e+00  2.28301796e+00  2.28866107e+00  2.29779215e+00  2.57167175e+00  1.62958806e+00  3.47166579e-01  5.04379855e+01
  6.61642686e-01  1.93022110e+00  2.86727180e+00  2.59145603e+00  2.57759171e+00  2.58328724e+00  2.59328474e+00  2.86337129e+00  1.93022110e+00  6.61642686e-01  5.88022432e+01
