  5.39258864e+00  6.67893723e+00  7.18483970e+00  7.47056085e+00  7.53861810e+00  7.31993194e+00  7.40282236e+00  7.16176738e+00  6.67893723e+00  5.39258864e+00  2.00089351e+02
  6.23142429e+00  7.50614886e+00  8.00897933e+00  8.29061256e+00  8.35636474e+00  8.14538768e+00  8.22578066e+00  7.98663830e+00  7.50614887e+00  6.23142429e+00  2.24800118e+02
  7.13929853e+00  8.40270739e+00  8.90213042e+00  9.18042290e+00  9.24247529e+00  9.03912234e+00  9.11867837e+00  8.87998574e+00  8.40270736e+00  7.13929850e+00  2.51448057e+02
  8.11991618e+00  9.37119917e+00  9.86866540e+00  1.01434832e+01  1.02040115e+01  1.00052460e+01  1.00829676e+01  9.84773022e+00  9.37119916e+00  8.11991617e+00  2.80170066e+02
  9.17625221e+00  1.04167610e+01  1.09104129e+01  1.11839770e+01  1.12401980e+01  1.10474172e+01  1.11257615e+01  1.08913163e+01  1.04167610e+01  9.17625221e+00  3.10955815e+02
  1.03136506e+01  1.15414705e+01  1.20331917e+01  1.23026738e+01  1.23574387e+01  1.21700610e+01  1.22459962e+01  1.20119558e+01  1.15414705e+01  1.03136506e+01  3.43873685e+02
  1.15314104e+01  1.27507142e+01  1.32398237e+01  1.35041174e+01  1.35557434e+01  1.33749696e+01  1.34490003e+01  1.32196905e+01  1.27507142e+01  1.15314104e+01  3.78982596e+02
  1.28366914e+01  1.40439068e+01  1.45304874e+01  1.47928243e+01  1.48420781e+01  1.46684597e+01  1.47411946e+01  1.45109986e+01  1.40439068e+01  1.28366917e+01  4.16302330e+02
  1.42322810e+01  1.54299805e+01  1.59110607e+01  1.61724483e+01  1.62187993e+01  1.60508103e+01  1.61223178e+01  1.58954023e+01  1.54299805e+01  1.42322811e+01  4.55856960e+02
  1.57209498e+01  1.69077257e+01  1.73882457e+01  1.76454874e+01  1.76893954e+01  1.75253165e+01  1.75960648e+01  1.73712396e+01  1.69077257e+01  1.57209498e+01  4.97693290e+02
  1.73064187e+01  1.84845945e+01  1.89604996e+01  1.92144156e+01  1.92564901e+01  1.90981814e+01  1.91688414e+01  1.89433396e+01  1.84845945e+01  1.73064187e+01  5.41837180e+02
  1.89924055e+01  2.01584644e+01  2.06324781e+01  2.08832892e+01  2.09241890e+01  2.07711968e+01  2.08395648e+01  2.06164196e+01  2.01584644e+01  1.89924055e+01  5.88291663e+02
  2.07808207e+01  2.19368592e+01  2.24084156e+01  2.26578512e+01  2.26959301e+01  2.25461981e+01  2.26143203e+01  2.23929397e+01  2.19368592e+01  2.07808207e+01  6.37112222e+02
  2.26762372e+01  2.38225696e+01  2.42906690e+01  2.45368721e+01  2.45735733e+01  2.44293802e+01  2.44971311e+01  2.42762334e+01  2.38225696e+01  2.26762372e+01  6.88241377e+02
  2.46788362e+01  2.58147737e+01  2.62810028e+01  2.65257980e+01  2.65586551e+01  2.64208005e+01  2.64861412e+01  2.62666921e+01  2.58147740e+01  2.46788362e+01  7.41674599e+02
  2.68249300e+01  2.79507176e+01  2.84141640e+01  2.86555894e+01  2.86866711e+01  2.85519636e+01  2.86177454e+01  2.84000960e+01  2.79507177e+01  2.68249299e+01  7.98312149e+02
  2.91577811e+01  3.02684410e+01  3.07256716e+01  3.09635202e+01  3.09936318e+01  3.08626243e+01  3.09274341e+01  3.07117324e+01  3.02684410e+01  2.91577811e+01  8.59140028e+02
  0.00000000e+00  3.44508988e-02  5.87230720e-01  9.21761700e-01  1.03121118e+00  7.19241111e-01  8.21582862e-01  5.54652121e-01  3.44508988e-02  0.00000000e+00  8.70132222e+00
  0.00000000e+00  6.53692605e-02  6.16888371e-01  9.49853044e-01  1.05797664e+00  7.48900876e-01  8.50654700e-01  5.84613739e-01  6.53692605e-02  0.00000000e+00  9.32460351e+00
  0.00000000e+00  1.64428293e-01  7.10701935e-01  1.03821505e+00  1.14126917e+00  8.43582613e-01  9.42812281e-01  6.79633152e-01  1.64428293e-01  0.00000000e+00  1.13067883e+01
  0.00000000e+00  2.79498934e-01  8.22181297e-01  1.14455082e+00  1.24284243e+00  9.55870356e-01  1.05275257e+00  7.92245203e-01  2.79498934e-01  0.00000000e+00  1.38425738e+01
  0.00000000e+00  4.13473696e-01  9.52532470e-01  1.27002941e+00  1.36384914e+00  1.08697372e+00  1.18163075e+00  9.23668980e-01  4.13473696e-01  0.00000000e+00  1.69966356e+01
  0.00000000e+00  5.67639701e-01  1.10320520e+00  1.41602078e+00  1.50563141e+00  1.23829765e+00  1.33085121e+00  1.07534700e+00  5.67639701e-01  0.00000000e+00  2.08309311e+01
  0.00000000e+00  7.43391591e-01  1.27553196e+00  1.58395164e+00  1.66951333e+00  1.41125265e+00  1.50183968e+00  1.24860425e+00  7.43391591e-01  0.00000000e+00  2.54044082e+01
  0.00000000e+00  9.42571590e-01  1.47137479e+00  1.77552721e+00  1.85730421e+00  1.60764010e+00  1.69634524e+00  1.44535509e+00  9.42571590e-01  0.00000000e+00  3.07894056e+01
  0.00000000e+00  1.16795060e+00  1.69353690e+00  1.99364438e+00  2.07175374e+00  1.83029782e+00  1.91725098e+00  1.66836558e+00  1.16795060e+00  0.00000000e+00  3.70972447e+01
  7.01199392e-02  1.41019488e+00  1.93255471e+00  2.22877419e+00  2.30342145e+00  2.06976887e+00  2.15504463e+00  1.90818654e+00  1.41019488e+00  7.01199392e-02  4.40806576e+01
  3.79879403e-01  1.70373592e+00  2.22272470e+00  2.51499371e+00  2.58619619e+00  2.36034986e+00  2.44394091e+00  2.19916712e+00  1.70373592e+00  3.79879403e-01  5.23831501e+01
  7.21714212e-01  2.03226819e+00  2.54796457e+00  2.83636908e+00  2.90416725e+00  2.68602157e+00  2.76796696e+00  2.52519482e+00  2.03226819e+00  7.21714212e-01  6.17592352e+01
  1.10097711e+00  2.39864912e+00  2.91110075e+00  3.19576125e+00  3.26027638e+00  3.04954128e+00  3.12991497e+00  2.88910404e+00  2.39864912e+00  1.10097711e+00  7.23708001e+01
  1.52030608e+00  2.80540563e+00  3.31463811e+00  3.59567924e+00  3.65702474e+00  3.45341735e+00  3.53230053e+00  3.29336948e+00  2.80540563e+00  1.52030608e+00  8.42721305e+01
  1.98213639e+00  3.25487672e+00  3.76093541e+00  4.03843381e+00  4.09673953e+00  3.90000540e+00  3.97745357e+00  3.74035729e+00  3.25487672e+00  1.98213639e+00  9.75264786e+01
  2.48955964e+00  3.75021531e+00  4.25315359e+00  4.52721617e+00  4.58260607e+00  4.39250084e+00  4.46854588e+00  4.23324359e+00  3.75021531e+00  2.48955964e+00  1.12208498e+02
  3.04485675e+00  4.29367629e+00  4.79349892e+00  5.06425216e+00  5.11680164e+00  4.93309979e+00  5.00782910e+00  4.77423446e+00  4.29367629e+00  3.04485675e+00  1.28371076e+02
  3.65108189e+00  4.88827563e+00  5.38500937e+00  5.65251766e+00  5.70236174e+00  5.52483542e+00  5.59828075e+00  5.36636821e+00  4.88827563e+00  3.65108189e+00  1.46085834e+02
  4.31111651e+00  5.53684985e+00  6.03054376e+00  6.29491137e+00  6.34212347e+00  6.17057014e+00  6.24277095e+00  6.01250324e+00  5.53684985e+00  4.31111651e+00  1.65402410e+02
  5.02770071e+00  6.24223482e+00  6.73289216e+00  6.99420397e+00  7.03886983e+00  6.87309596e+00  6.94411981e+00  6.71543734e+00  6.24223482e+00  5.02770071e+00  1.86383047e+02
  5.80391769e+00  7.00737201e+00  7.49506664e+00  7.75331697e+00  7.79558692e+00  7.63547124e+00  7.70527263e+00  7.47815994e+00  7.00737201e+00  5.80391769e+00  2.09074362e+02
  6.64246663e+00  7.83508603e+00  8.31973665e+00  8.57518103e+00  8.61501232e+00  8.46028379e+00  8.52907313e+00  8.30338563e+00  7.83508597e+00  6.64246657e+00  2.33520480e+02
  7.54661731e+00  8.72850554e+00  9.21030925e+00  9.46286132e+00  9.50044075e+00  9.35086525e+00  9.41855624e+00  9.19447659e+00  8.72850552e+00  7.54661728e+00  2.59777460e+02
  8.51897654e+00  9.69034800e+00  1.01692012e+01  1.04190529e+01  1.04544661e+01  1.03099790e+01  1.03767046e+01  1.01538110e+01  9.69034800e+00  8.51897654e+00  2.87871241e+02
  9.56313448e+00  1.07241199e+01  1.12001171e+01  1.14471133e+01  1.14803027e+01  1.13407402e+01  1.14064793e+01  1.11852450e+01  1.07241199e+01  9.56313448e+00  3.17853473e+02
  1.06814074e+01  1.18322939e+01  1.23054047e+01  1.25498165e+01  1.25807671e+01  1.24459204e+01  1.25109219e+01  1.22909768e+01  1.18322939e+01  1.06814074e+01  3.49749046e+02
  1.18767473e+01  1.30174748e+01  1.34877965e+01  1.37297422e+01  1.37586930e+01  1.36285585e+01  1.36925928e+01  1.34738116e+01  1.30174748e+01  1.18767479e+01  3.83577205e+02
  1.31525915e+01  1.42833567e+01  1.47507534e+01  1.49903685e+01  1.50173356e+01  1.48916425e+01  1.49548901e+01  1.47372867e+01  1.42833567e+01  1.31525918e+01  4.19375432e+02
  1.45114925e+01  1.56326039e+01  1.60973726e+01  1.63341787e+01  1.63593370e+01  1.62379991e+01  1.63003025e+01  1.60842751e+01  1.56326039e+01  1.45114925e+01  4.57155689e+02
  1.59563999e+01  1.70677612e+01  1.75295655e+01  1.77639662e+01  1.77874221e+01  1.76703407e+01  1.77317138e+01  1.75168351e+01  1.70677612e+01  1.59563999e+01  4.96936590e+02
  1.74897119e+01  1.85913696e+01  1.90506776e+01  1.92826021e+01  1.93042361e+01  1.91912094e+01  1.92518865e+01  1.90383905e+01  1.85913696e+01  1.74897119e+01  5.38718684e+02
  1.91145918e+01  2.02069765e+01  2.06633304e+01  2.08930645e+01  2.09130143e+01  2.08038768e+01  2.08638823e+01  2.06514117e+01  2.02069765e+01  1.91145918e+01  5.82523869e+02
  2.08331314e+01  2.19161537e+01  2.23696025e+01  2.25972535e+01  2.26153975e+01  2.25102416e+01  2.25696090e+01  2.23580522e+01  2.19161537e+01  2.08331314e+01  6.28333807e+02
  2.26462029e+01  2.37204235e+01  2.41712902e+01  2.43966723e+01  2.44132187e+01  2.43119047e+01  2.43704224e+01  2.41601080e+01  2.37204243e+01  2.26462029e+01  6.76107582e+02
  2.45873739e+01  2.56515824e+01  2.60989073e+01  2.63217756e+01  2.63368680e+01  2.62391141e+01  2.62970197e+01  2.60880192e+01  2.56515825e+01  2.45873739e+01  7.26661783e+02
  2.66924378e+01  2.77427325e+01  2.81848301e+01  2.84049334e+01  2.84184794e+01  2.83242446e+01  2.83816016e+01  2.81743147e+01  2.77427325e+01  2.66924378e+01  7.80835695e+02
  0.00000000e+00  3.29676118e-02  5.70733644e-01  8.74129324e-01  9.51905196e-01  7.11212276e-01  7.97077960e-01  5.46003880e-01  3.29676112e-02  0.00000000e+00  7.62255428e+00
  0.00000000e+00  6.20471821e-02  5.98469044e-01  9.00487767e-01  9.77161466e-01  7.38851647e-01  8.24265315e-01  5.73981636e-01  6.20471815e-02  0.00000000e+00  8.22424067e+00
  0.00000000e+00  1.54937787e-01  6.86101703e-01  9.83397897e-01  1.05590258e+00  8.26950784e-01  9.10364864e-01  6.62574614e-01  1.54937787e-01  0.00000000e+00  1.01346518e+01
  0.00000000e+00  2.63171161e-01  7.90634785e-01  1.08347504e+00  1.15208669e+00  9.31918889e-01  1.01344258e+00  7.68006044e-01  2.63171161e-01  0.00000000e+00  1.25738833e+01
  0.00000000e+00  3.89362120e-01  9.13123203e-01  1.20174235e+00  1.26668769e+00  1.05479059e+00  1.13454478e+00  8.91335975e-01  3.89362120e-01  0.00000000e+00  1.55998295e+01
  0.00000000e+00  5.34652713e-01  1.05482520e+00  1.33942438e+00  1.40090616e+00  1.19681230e+00  1.27491395e+00  1.03382750e+00  5.34652713e-01  0.00000000e+00  1.92677769e+01
  0.00000000e+00  7.00273613e-01  1.21693188e+00  1.49771695e+00  1.55592082e+00  1.35922131e+00  1.43575196e+00  1.19668721e+00  7.00273612e-01  0.00000000e+00  2.36295200e+01
  0.00000000e+00  8.87870754e-01  1.40113431e+00  1.67825111e+00  1.73333064e+00  1.54365530e+00  1.61872881e+00  1.38158776e+00  8.87870750e-01  0.00000000e+00  2.87495472e+01
  0.00000000e+00  1.09995310e+00  1.60993129e+00  1.88355205e+00  1.93566359e+00  1.75264965e+00  1.82635395e+00  1.59105573e+00  1.09995310e+00  0.00000000e+00  3.47274246e+01
  6.46632120e-02  1.32790386e+00  1.83458643e+00  2.10485646e+00  2.15414380e+00  1.97746975e+00  2.04986779e+00  1.81634501e+00  1.32790386e+00  6.46632127e-02  4.13283860e+01
  3.55654473e-01  1.60377605e+00  2.10702933e+00  2.37389969e+00  2.42040775e+00  2.25006594e+00  2.32114309e+00  2.08942197e+00  1.60377605e+00  3.55654473e-01  4.91512010e+01
  6.76397821e-01  1.91208346e+00  2.41199585e+00  2.67550738e+00  2.71927059e+00  2.55517834e+00  2.62496114e+00  2.39501321e+00  1.91208346e+00  6.76397821e-01  5.79599491e+01
  1.03168483e+00  2.25535862e+00  2.75197590e+00  3.01224860e+00  3.05336443e+00  2.89525990e+00  2.96382356e+00  2.73558147e+00  2.25535862e+00  1.03168483e+00  6.79002481e+01
  1.42389357e+00  2.63582259e+00  3.12916572e+00  3.38634252e+00  3.42489509e+00  3.27253999e+00  3.33995956e+00  3.11334125e+00  2.63582259e+00  1.42389357e+00  7.90175980e+01
  1.85512773e+00  3.05552299e+00  3.54565700e+00  3.79979533e+00  3.83588842e+00  3.68907418e+00  3.75541332e+00  3.53036574e+00  3.05552304e+00  1.85512773e+00  9.13623810e+01
  2.32813429e+00  3.51725737e+00  4.00419730e+00  4.25539194e+00  4.28914038e+00  4.14767779e+00  4.21292173e+00  3.98943944e+00  3.51725737e+00  2.32813429e+00  1.05003350e+02
  2.84490176e+00  4.02294775e+00  4.50676166e+00  4.75508554e+00  4.78657491e+00  4.65024382e+00  4.71448331e+00  4.49250045e+00  4.02294775e+00  2.84490176e+00  1.19979507e+02
  3.40806908e+00  4.57524056e+00  5.05594262e+00  5.30147602e+00  5.33079962e+00  5.19943222e+00  5.26268556e+00  5.04215992e+00  4.57524056e+00  3.40806908e+00  1.36349056e+02
  4.02012395e+00  5.17661600e+00  5.65424972e+00  5.89706789e+00  5.92429000e+00  5.79770234e+00  5.86003835e+00  5.64091800e+00  5.17661600e+00  4.02012395e+00  1.54158537e+02
  4.68345597e+00  5.82948351e+00  6.30405595e+00  6.54425909e+00  6.56943688e+00  6.44747594e+00  6.50893862e+00  6.29117519e+00  5.82948351e+00  4.68345597e+00  1.73449027e+02
  5.40071937e+00  6.53638755e+00  7.00798224e+00  7.24561312e+00  7.26883870e+00  7.15133257e+00  7.21195558e+00  6.99552494e+00  6.53638750e+00  5.40071937e+00  1.94264506e+02
  6.17420979e+00  7.29973331e+00  7.76834021e+00  8.00349393e+00  8.02481275e+00  7.91164084e+00  7.97143949e+00  7.75629728e+00  7.29973328e+00  6.17420976e+00  2.16636629e+02
  7.00674229e+00  8.12226752e+00  8.58794733e+00  8.82061293e+00  8.84014299e+00  8.73113509e+00  8.79014642e+00  8.57628226e+00  8.12226751e+00  7.00674233e+00  2.40609368e+02
  7.90052284e+00  9.00620457e+00  9.46887886e+00  9.69932661e+00  9.71708485e+00  9.61208083e+00  9.67033414e+00  9.45756352e+00  9.00620457e+00  7.90052284e+00  2.66199096e+02
  8.85853774e+00  9.95452310e+00  1.04143632e+01  1.06422784e+01  1.06583646e+01  1.05572620e+01  1.06148140e+01  1.04034990e+01  9.95452310e+00  8.85853774e+00  2.93446150e+02
  9.88291422e+00  1.09692402e+01  1.14262957e+01  1.16520240e+01  1.16664079e+01  1.15691243e+01  1.16261077e+01  1.14156997e+01  1.09692402e+01  9.88291419e+00  3.22365794e+02
  1.09758483e+01  1.20529630e+01  1.25070729e+01  1.27304896e+01  1.27434590e+01  1.26498026e+01  1.27059373e+01  1.24968364e+01  1.20529630e+01  1.09758487e+01  3.52973519e+02
  1.21403645e+01  1.32080519e+01  1.36594318e+01  1.38808637e+01  1.38920993e+01  1.38019055e+01  1.38576754e+01  1.36495543e+01  1.32080519e+01  1.21403646e+01  3.85291968e+02
  1.33787958e+01  1.44372631e+01  1.48859368e+01  1.51049533e+01  1.51148038e+01  1.50282705e+01  1.50831714e+01  1.48763285e+01  1.44372631e+01  1.33787958e+01  4.19327353e+02
  1.46929780e+01  1.57424991e+01  1.61881619e+01  1.64053801e+01  1.64137722e+01  1.63304031e+01  1.63848851e+01  1.61789119e+01  1.57424991e+01  1.46929780e+01  4.55085848e+02
  1.60854112e+01  1.71259384e+01  1.75690352e+01  1.77839958e+01  1.77909243e+01  1.77109392e+01  1.77648950e+01  1.75600533e+01  1.71259384e+01  1.60854112e+01  4.92567564e+02
  1.75584005e+01  1.85901594e+01  1.90304799e+01  1.92435019e+01  1.92493251e+01  1.91723509e+01  1.92255971e+01  1.90217661e+01  1.85901594e+01  1.75584005e+01  5.31780040e+02
  1.91137426e+01  2.01367119e+01  2.05742940e+01  2.07854705e+01  2.07898279e+01  2.07159442e+01  2.07688681e+01  2.05658482e+01  2.01367119e+01  1.91137426e+01  5.72703295e+02
  2.07519667e+01  2.17665056e+01  2.22014369e+01  2.24107011e+01  2.24140375e+01  2.23430686e+01  2.23953211e+01  2.21933503e+01  2.17665061e+01  2.07519667e+01  6.15292946e+02
  2.25034409e+01  2.35079645e+01  2.39392995e+01  2.41466319e+01  2.41491581e+01  2.40811562e+01  2.41324871e+01  2.39313908e+01  2.35079645e+01  2.25034409e+01  6.60272821e+02
  2.44000425e+01  2.53909344e+01  2.58170902e+01  2.60221253e+01  2.60240329e+01  2.59587571e+01  2.60091103e+01  2.58094527e+01  2.53909344e+01  2.44000425e+01  7.08385375e+02
  0.00000000e+00  3.14015714e-02  5.53354644e-01  8.29505924e-01  8.80541797e-01  6.99904020e-01  7.72092296e-01  5.35085504e-01  3.14015704e-02  0.00000000e+00  6.65243446e+00
  0.00000000e+00  5.88102526e-02  5.79343255e-01  8.54292912e-01  9.04430115e-01  7.25715054e-01  7.97568437e-01  5.61261480e-01  5.88102515e-02  0.00000000e+00  7.23463650e+00
  0.00000000e+00  1.46098179e-01  6.61351125e-01  9.32246679e-01  9.79031902e-01  8.07848325e-01  8.78150449e-01  6.44010804e-01  1.46098179e-01  0.00000000e+00  9.08009155e+00
  0.00000000e+00  2.48061308e-01  7.59509087e-01  1.02658073e+00  1.07023187e+00  9.06106360e-01  9.74956254e-01  7.42863528e-01  2.48061308e-01  0.00000000e+00  1.14298354e+01
  0.00000000e+00  3.67063240e-01  8.74726125e-01  1.13817308e+00  1.17888399e+00  1.02139203e+00  1.08888353e+00  8.58728332e-01  3.67063240e-01  0.00000000e+00  1.43357392e+01
  0.00000000e+00  5.04111178e-01  1.00810273e+00  1.26813148e+00  1.30605556e+00  1.15479614e+00  1.22103995e+00  9.92713776e-01  5.04111178e-01  0.00000000e+00  1.78465546e+01
  0.00000000e+00  6.60280588e-01  1.16068573e+00  1.41742035e+00  1.45273758e+00  1.30740655e+00  1.37244515e+00  1.14586320e+00  6.60280586e-01  0.00000000e+00  2.20075153e+01
  0.00000000e+00  8.37045585e-01  1.33399413e+00  1.58761922e+00  1.62042380e+00  1.48068256e+00  1.54463409e+00  1.31971242e+00  8.37045579e-01  0.00000000e+00  2.68760718e+01
  0.00000000e+00  1.03666488e+00  1.53026350e+00  1.78089301e+00  1.81132810e+00  1.67691346e+00  1.73983122e+00  1.51650051e+00  1.03666488e+00  0.00000000e+00  3.25400481e+01
  5.97214588e-02  1.25116528e+00  1.74145379e+00  1.98918396e+00  2.01739717e+00  1.88801599e+00  1.94994943e+00  1.72817580e+00  1.25116528e+00  5.97214597e-02  3.87780724e+01
  3.33086000e-01  1.51044555e+00  1.99724971e+00  2.24209266e+00  2.26809436e+00  2.14374652e+00  2.20469037e+00  1.98444538e+00  1.51044555e+00  3.33086000e-01  4.61454069e+01
  6.34002103e-01  1.79971609e+00  2.28315825e+00  2.52511248e+00  2.54895474e+00  2.42954016e+00  2.48952572e+00  2.27081630e+00  1.79971609e+00  6.34002103e-01  5.44163018e+01
