  5.38237946e+00  6.65578744e+00  7.30249827e+00  7.31421466e+00  7.43617874e+00  7.39139736e+00  7.42670641e+00  7.22613551e+00  6.65578744e+00  5.38237946e+00  1.99563295e+02
  6.22040695e+00  7.48249190e+00  8.12190376e+00  8.13820622e+00  8.25598224e+00  8.21281805e+00  8.24767074e+00  8.04771574e+00  7.48249191e+00  6.22040695e+00  2.24285935e+02
  7.12748954e+00  8.37834261e+00  9.00979998e+00  9.03125729e+00  9.14479193e+00  9.10333309e+00  9.13916099e+00  8.93818641e+00  8.37834258e+00  7.12748951e+00  2.50950321e+02
  8.10740534e+00  9.34602266e+00  9.97238406e+00  9.99739375e+00  1.01069796e+01  1.00666747e+01  1.01021866e+01  9.90210845e+00  9.34602265e+00  8.10740533e+00  2.79692809e+02
  9.16276379e+00  1.03917348e+01  1.10101227e+01  1.10403227e+01  1.11453682e+01  1.11063258e+01  1.11422904e+01  1.09428412e+01  1.03917348e+01  9.16276379e+00  3.10494459e+02
  1.02994357e+01  1.15159793e+01  1.21286214e+01  1.21623074e+01  1.22647491e+01  1.22260541e+01  1.22610363e+01  1.20631391e+01  1.15159793e+01  1.02994357e+01  3.43432804e+02
  1.15174047e+01  1.27252230e+01  1.33310966e+01  1.33682337e+01  1.34649155e+01  1.34281708e+01  1.34625512e+01  1.32664927e+01  1.27252230e+01  1.15174047e+01  3.78554831e+02
  1.28226162e+01  1.40188732e+01  1.46184648e+01  1.46597710e+01  1.47534524e+01  1.47197301e+01  1.47530402e+01  1.45559940e+01  1.40188732e+01  1.28226165e+01  4.15891087e+02
  1.42168876e+01  1.54042105e+01  1.59954084e+01  1.60414277e+01  1.61303217e+01  1.60998159e+01  1.61332014e+01  1.59378542e+01  1.54042105e+01  1.42168877e+01  4.55478758e+02
  1.57054943e+01  1.68808240e+01  1.74690888e+01  1.75184912e+01  1.76035775e+01  1.75725155e+01  1.76057080e+01  1.74108152e+01  1.68808240e+01  1.57054943e+01  4.97339592e+02
  1.72905603e+01  1.84578168e+01  1.90383576e+01  1.90893894e+01  1.91728744e+01  1.91436978e+01  1.91773061e+01  1.89820931e+01  1.84578168e+01  1.72905603e+01  5.41505199e+02
  1.89765471e+01  2.01330670e+01  2.07070171e+01  2.07626834e+01  2.08419775e+01  2.08135031e+01  2.08464555e+01  2.06532190e+01  2.01330670e+01  1.89765471e+01  5.87988767e+02
  2.07654819e+01  2.19116480e+01  2.24801011e+01  2.25395563e+01  2.26171145e+01  2.25872869e+01  2.26216914e+01  2.24274519e+01  2.19116480e+01  2.07654819e+01  6.36801971e+02
  2.26609605e+01  2.37976069e+01  2.43595626e+01  2.44221991e+01  2.44962240e+01  2.44685147e+01  2.45030525e+01  2.43092565e+01  2.37976069e+01  2.26609605e+01  6.87956255e+02
  2.46644821e+01  2.57908577e+01  2.63471672e+01  2.64130329e+01  2.64839656e+01  2.64577100e+01  2.64918689e+01  2.62987460e+01  2.57908580e+01  2.46644821e+01  7.41411194e+02
  2.68111577e+01  2.79271121e+01  2.84789171e+01  2.85447944e+01  2.86121916e+01  2.85886402e+01  2.86228839e+01  2.84312428e+01  2.79271122e+01  2.68111576e+01  7.98085810e+02
  2.91430011e+01  3.02442929e+01  3.07886798e+01  3.08566260e+01  3.09218124e+01  3.08979361e+01  3.09313090e+01  3.07415765e+01  3.02442929e+01  2.91430011e+01  8.58898971e+02
  0.00000000e+00  3.82745098e-02  7.89930680e-01  7.39256129e-01  9.22533101e-01  8.55712582e-01  8.92512265e-01  6.81968712e-01  3.82745098e-02  0.00000000e+00  8.19142927e+00
  0.00000000e+00  6.86285635e-02  8.17198896e-01  7.68422664e-01  9.49783340e-01  8.83645475e-01  9.20394730e-01  7.10237291e-01  6.86285635e-02  0.00000000e+00  8.81054168e+00
  0.00000000e+00  1.65464776e-01  9.01580857e-01  8.61039701e-01  1.03499701e+00  9.71513168e-01  1.00785452e+00  7.98573234e-01  1.65464776e-01  0.00000000e+00  1.07771922e+01
  0.00000000e+00  2.78468373e-01  1.00422612e+00  9.71390960e-01  1.13840163e+00  1.07740614e+00  1.11340403e+00  9.04918105e-01  2.78468373e-01  0.00000000e+00  1.33005184e+01
  0.00000000e+00  4.10519918e-01  1.12628562e+00  1.10069649e+00  1.26114922e+00  1.20249897e+00  1.23817014e+00  1.03047393e+00  4.10519918e-01  0.00000000e+00  1.64448253e+01
  0.00000000e+00  5.62897773e-01  1.26914693e+00  1.25033469e+00  1.40459733e+00  1.34817256e+00  1.38353366e+00  1.17662167e+00  5.62897773e-01  0.00000000e+00  2.02719172e+01
  0.00000000e+00  7.36990230e-01  1.43410344e+00  1.42175552e+00  1.57010039e+00  1.51579877e+00  1.55089705e+00  1.34469273e+00  7.36990230e-01  0.00000000e+00  2.48405906e+01
  0.00000000e+00  9.34616914e-01  1.62298263e+00  1.61669285e+00  1.75945209e+00  1.70715109e+00  1.74200333e+00  1.53653600e+00  9.34616914e-01  0.00000000e+00  3.02228865e+01
  0.00000000e+00  1.15856239e+00  1.83854747e+00  1.83804485e+00  1.97543273e+00  1.92505036e+00  1.95969675e+00  1.75492315e+00  1.15856239e+00  0.00000000e+00  3.65300500e+01
  7.35170523e-02  1.39947849e+00  2.07133713e+00  2.07628124e+00  2.20858618e+00  2.16002664e+00  2.19447387e+00  1.99037689e+00  1.39947849e+00  7.35170523e-02  4.35154889e+01
  3.81628716e-01  1.69172112e+00  2.35531527e+00  2.36565297e+00  2.49287699e+00  2.44614949e+00  2.48039055e+00  2.27702693e+00  1.69172112e+00  3.81628716e-01  5.18239854e+01
  7.21892195e-01  2.01903024e+00  2.67450695e+00  2.69018750e+00  2.81239386e+00  2.76748391e+00  2.80153509e+00  2.59885242e+00  2.01903024e+00  7.21892195e-01  6.12077994e+01
  1.09969377e+00  2.38430035e+00  3.03189391e+00  3.05268694e+00  3.17004912e+00  3.12687560e+00  3.16077361e+00  2.95876871e+00  2.38430035e+00  1.09969377e+00  7.18284460e+01
  1.51768704e+00  2.79003633e+00  3.42996089e+00  3.45565154e+00  3.56834329e+00  3.52684211e+00  3.56060783e+00  3.35926716e+00  2.79003633e+00  1.51768704e+00  8.37408073e+01
  1.97827169e+00  3.23859193e+00  3.87104293e+00  3.90140769e+00  4.00959639e+00  3.96972319e+00  4.00335959e+00  3.80267557e+00  3.23859193e+00  1.97827169e+00  9.70056608e+01
  2.48455409e+00  3.73310490e+00  4.35829993e+00  4.39314724e+00  4.49700157e+00  4.45869102e+00  4.49220773e+00  4.29217687e+00  3.73310490e+00  2.48455409e+00  1.11701190e+02
  3.03880815e+00  4.27582300e+00  4.89392529e+00  4.93308724e+00  5.03274295e+00  4.99595823e+00  5.02938235e+00  4.82997107e+00  4.27582300e+00  3.03880815e+00  1.27876525e+02
  3.64409509e+00  4.86976935e+00  5.48093991e+00  5.52421986e+00  5.61985669e+00  5.58452652e+00  5.61785253e+00  5.41907257e+00  4.86976935e+00  3.64409509e+00  1.45605543e+02
  4.30326677e+00  5.51777327e+00  6.12219709e+00  6.16944254e+00  6.26116423e+00  6.22726719e+00  6.26049678e+00  6.06234112e+00  5.51777327e+00  4.30326677e+00  1.64937877e+02
  5.01907805e+00  6.22267048e+00  6.82047831e+00  6.87153413e+00  6.95947142e+00  6.92694899e+00  6.96012721e+00  6.76256626e+00  6.22267048e+00  5.01907805e+00  1.85934272e+02
  5.79461202e+00  6.98738737e+00  7.57877995e+00  7.63346919e+00  7.71776466e+00  7.68657725e+00  7.71968136e+00  7.52272948e+00  6.98738737e+00  5.79461202e+00  2.08642100e+02
  6.63255314e+00  7.81474869e+00  8.39981054e+00  8.45803468e+00  8.53876589e+00  8.50891349e+00  8.54198107e+00  8.34556141e+00  7.81474863e+00  6.63255308e+00  2.33104726e+02
  7.53617093e+00  8.70786799e+00  9.28685556e+00  9.34841694e+00  9.42569543e+00  9.39709320e+00  9.43011318e+00  9.23432567e+00  8.70786797e+00  7.53617090e+00  2.59379720e+02
  8.50801989e+00  9.66956037e+00  1.02423707e+01  1.03073100e+01  1.03813716e+01  1.03539557e+01  1.03869108e+01  1.01915589e+01  9.66956037e+00  8.50801989e+00  2.87491510e+02
  9.55180263e+00  1.07031071e+01  1.12701350e+01  1.13379968e+01  1.14087841e+01  1.13825408e+01  1.14155599e+01  1.12210420e+01  1.07031071e+01  9.55180263e+00  3.17491751e+02
  1.06697753e+01  1.18112811e+01  1.23724204e+01  1.24433268e+01  1.25108246e+01  1.24856945e+01  1.25188767e+01  1.23248223e+01  1.18112811e+01  1.06697753e+01  3.49405337e+02
  1.18648150e+01  1.29964620e+01  1.35519606e+01  1.36258789e+01  1.36904014e+01  1.36664566e+01  1.36994970e+01  1.35059312e+01  1.29964620e+01  1.18648156e+01  3.83252256e+02
  1.31405092e+01  1.42623439e+01  1.48122156e+01  1.48890571e+01  1.49505451e+01  1.49278143e+01  1.49609687e+01  1.47676800e+01  1.42623439e+01  1.31405095e+01  4.19069248e+02
  1.44993351e+01  1.56116661e+01  1.61562835e+01  1.62354937e+01  1.62941974e+01  1.62724450e+01  1.63055558e+01  1.61130926e+01  1.56116661e+01  1.44993351e+01  4.56869014e+02
  1.59440924e+01  1.70469735e+01  1.75860001e+01  1.76677575e+01  1.77239334e+01  1.77032108e+01  1.77362166e+01  1.75442269e+01  1.70469735e+01  1.59440924e+01  4.96669426e+02
  1.74774044e+01  1.85708071e+01  1.91047854e+01  1.91889453e+01  1.92423235e+01  1.92226534e+01  1.92557139e+01  1.90644313e+01  1.85708071e+01  1.74774044e+01  5.38471034e+02
  1.91023594e+01  2.01866391e+01  2.07153372e+01  2.08019590e+01  2.08527526e+01  2.08339702e+01  2.08671843e+01  2.06762518e+01  2.01866391e+01  1.91023594e+01  5.82294978e+02
  2.08209741e+01  2.18961165e+01  2.24195828e+01  2.25086248e+01  2.25567870e+01  2.25389840e+01  2.25723857e+01  2.23817666e+01  2.18961165e+01  2.08209741e+01  6.28125182e+02
  2.26342706e+01  2.37007615e+01  2.42193194e+01  2.43104449e+01  2.43562590e+01  2.43395215e+01  2.43727488e+01  2.41827718e+01  2.37007623e+01  2.26342706e+01  6.75918466e+02
  2.45755917e+01  2.56322957e+01  2.61451356e+01  2.62380245e+01  2.62814842e+01  2.62656804e+01  2.62989709e+01  2.61097075e+01  2.56322958e+01  2.45755917e+01  7.26492929e+02
  2.66808808e+01  2.77238961e+01  2.82294072e+01  2.83236590e+01  2.83647468e+01  2.83498352e+01  2.83832526e+01  2.81951023e+01  2.77238961e+01  2.66808808e+01  7.80685604e+02
  0.00000000e+00  3.63189778e-02  7.27336092e-01  7.31369578e-01  8.69041689e-01  8.18720608e-01  8.52009993e-01  6.44491091e-01  3.63189772e-02  0.00000000e+00  7.13318476e+00
  0.00000000e+00  6.48942351e-02  7.53080159e-01  7.58579168e-01  8.94648281e-01  8.44891583e-01  8.78179472e-01  6.71045214e-01  6.48942345e-02  0.00000000e+00  7.73204950e+00
  0.00000000e+00  1.55804991e-01  8.32860335e-01  8.44867867e-01  9.74782617e-01  9.27198745e-01  9.60265243e-01  7.54028621e-01  1.55804991e-01  0.00000000e+00  9.63225884e+00
  0.00000000e+00  2.62210392e-01  9.30057690e-01  9.48138014e-01  1.07230517e+00  1.02675994e+00  1.05961185e+00  8.54230984e-01  2.62210392e-01  0.00000000e+00  1.20640648e+01
  0.00000000e+00  3.86715884e-01  1.04569242e+00  1.06945731e+00  1.18818928e+00  1.14457248e+00  1.17724046e+00  9.72675898e-01  3.86715884e-01  0.00000000e+00  1.50851535e+01
  0.00000000e+00  5.30452070e-01  1.18096050e+00  1.21005385e+00  1.32365421e+00  1.28185582e+00  1.31436517e+00  1.11060319e+00  5.30452070e-01  0.00000000e+00  1.87504430e+01
  0.00000000e+00  6.94638326e-01  1.33701693e+00  1.37113320e+00  1.47988808e+00  1.43980965e+00  1.47217806e+00  1.26917272e+00  6.94638325e-01  0.00000000e+00  2.31117276e+01
  0.00000000e+00  8.80913826e-01  1.51551853e+00  1.55436196e+00  1.65848939e+00  1.62006425e+00  1.65232282e+00  1.45005886e+00  8.80913822e-01  0.00000000e+00  2.82330378e+01
  0.00000000e+00  1.09177694e+00  1.71894357e+00  1.76227553e+00  1.86198656e+00  1.82511673e+00  1.85729865e+00  1.65573163e+00  1.09177694e+00  0.00000000e+00  3.42139402e+01
  6.71955663e-02  1.31860955e+00  1.93854870e+00  1.98609119e+00  2.08160325e+00  2.04623411e+00  2.07831956e+00  1.87747400e+00  1.31860955e+00  6.71955670e-02  4.08203090e+01
  3.56800235e-01  1.59340920e+00  2.20598644e+00  2.25768283e+00  2.34904974e+00  2.31516352e+00  2.34716562e+00  2.14704918e+00  1.59340920e+00  3.56800235e-01  4.86519241e+01
  6.76232018e-01  1.90070843e+00  2.50607699e+00  2.56185682e+00  2.64912240e+00  2.61671976e+00  2.64863734e+00  2.44924924e+00  1.90070843e+00  6.76232018e-01  5.74710290e+01
  1.03031904e+00  2.24307603e+00  2.84144591e+00  2.90112820e+00  2.98443548e+00  2.95344610e+00  2.98531795e+00  2.78662729e+00  2.24307603e+00  1.03031904e+00  6.74226953e+01
  1.42141877e+00  2.62272428e+00  3.21426387e+00  3.27770593e+00  3.35719430e+00  3.32756415e+00  3.35941008e+00  3.16137167e+00  2.62272428e+00  1.42141877e+00  7.85524184e+01
  1.85165390e+00  3.04170061e+00  3.62661239e+00  3.69360588e+00  3.76941579e+00  3.74111042e+00  3.77294827e+00  3.57556406e+00  3.04170066e+00  1.85165390e+00  9.09104911e+01
  2.32374372e+00  3.50279327e+00  4.08122907e+00  4.15161350e+00  4.22391450e+00  4.19688133e+00  4.22867822e+00  4.03196090e+00  3.50279327e+00  2.32374372e+00  1.04565211e+02
  2.83967715e+00  4.00791540e+00  4.58006315e+00  4.65369008e+00  4.72259551e+00  4.69678026e+00  4.72859004e+00  4.53251061e+00  4.00791540e+00  2.83967715e+00  1.19556032e+02
  3.40210192e+00  4.55973151e+00  5.12571470e+00  5.20243655e+00  5.26806697e+00  5.24345681e+00  5.27525219e+00  5.07980493e+00  4.55973151e+00  3.40210192e+00  1.35941166e+02
  4.01348772e+00  5.16069452e+00  5.72067649e+00  5.80034723e+00  5.86282216e+00  5.83936229e+00  5.87117519e+00  5.67633585e+00  5.16069452e+00  4.01348772e+00  1.53766228e+02
  4.67623315e+00  5.81321373e+00  6.36732064e+00  6.44983895e+00  6.50924303e+00  6.48689953e+00  6.51874647e+00  6.32450331e+00  5.81321373e+00  4.67623315e+00  1.73072298e+02
  5.39299235e+00  6.51984275e+00  7.06824007e+00  7.15346645e+00  7.20990993e+00  7.18864769e+00  7.22054419e+00  7.02690043e+00  6.51984270e+00  5.39299235e+00  1.93904279e+02
  6.16603366e+00  7.28297771e+00  7.82575678e+00  7.91359277e+00  7.96717629e+00  7.94698540e+00  7.97890992e+00  7.78583054e+00  7.28297768e+00  6.16603363e+00  2.16292899e+02
  6.99819031e+00  8.10535608e+00  8.64266873e+00  8.73294857e+00  8.78378995e+00  8.76461871e+00  8.79659012e+00  8.60410125e+00  8.10535607e+00  6.99819035e+00  2.40283057e+02
  7.89165007e+00  8.98919231e+00  9.52112562e+00  9.61380695e+00  9.66199662e+00  9.64379553e+00  9.67583381e+00  9.48377857e+00  8.98919231e+00  7.89165007e+00  2.65890198e+02
  8.84940834e+00  9.93747417e+00  1.04641353e+01  1.05590501e+01  1.06045595e+01  1.05874186e+01  1.06194887e+01  1.04282476e+01  9.93747417e+00  8.84940834e+00  2.93154666e+02
  9.87356481e+00  1.09522830e+01  1.14738677e+01  1.15709041e+01  1.16139779e+01  1.15977225e+01  1.16299574e+01  1.14390733e+01  1.09522830e+01  9.87356478e+00  3.22090811e+02
  1.09664073e+01  1.20359141e+01  1.25524451e+01  1.26515694e+01  1.26923121e+01  1.26769343e+01  1.27090538e+01  1.25188351e+01  1.20359141e+01  1.09664077e+01  3.52715951e+02
  1.21308318e+01  1.31911863e+01  1.37026956e+01  1.38040520e+01  1.38422358e+01  1.38277537e+01  1.38602418e+01  1.36703613e+01  1.31911863e+01  1.21308319e+01  3.85051817e+02
  1.33692630e+01  1.44204892e+01  1.49273676e+01  1.50302496e+01  1.50664068e+01  1.50528356e+01  1.50850963e+01  1.48960356e+01  1.44204892e+01  1.33692630e+01  4.19104617e+02
  1.46833536e+01  1.57259084e+01  1.62278512e+01  1.63326928e+01  1.63665667e+01  1.63538684e+01  1.63863518e+01  1.61975192e+01  1.57259084e+01  1.46833536e+01  4.54881442e+02
  1.60758785e+01  1.71096228e+01  1.76069827e+01  1.77135086e+01  1.77450938e+01  1.77333044e+01  1.77659950e+01  1.75777438e+01  1.71096228e+01  1.60758785e+01  4.92379660e+02
  1.75489595e+01  1.85741187e+01  1.90668694e+01  1.91750311e+01  1.92048695e+01  1.91937079e+01  1.92263304e+01  1.90386318e+01  1.85741187e+01  1.75489595e+01  5.31610466e+02
  1.91044849e+01  2.01210380e+01  2.06092167e+01  2.07190165e+01  2.07467473e+01  2.07363846e+01  2.07693264e+01  2.05818889e+01  2.01210380e+01  1.91044849e+01  5.72552056e+02
  2.07428923e+01  2.17511982e+01  2.22349848e+01  2.23462634e+01  2.23722401e+01  2.23625924e+01  2.23955044e+01  2.22086576e+01  2.17511987e+01  2.07428923e+01  6.15158204e+02
  2.24945498e+01  2.34930237e+01  2.39715643e+01  2.40842106e+01  2.41087355e+01  2.40999468e+01  2.41324871e+01  2.39460566e+01  2.34930237e+01  2.24945498e+01  6.60156409e+02
  2.43914264e+01  2.53764520e+01  2.58480715e+01  2.59617208e+01  2.59849854e+01  2.59769060e+01  2.60090186e+01  2.58235684e+01  2.53764520e+01  2.43914264e+01  7.08287299e+02
  0.00000000e+00  3.42816324e-02  6.71277737e-01  7.20360299e-01  8.19263331e-01  7.82745198e-01  8.13444187e-01  6.09449190e-01  3.42816314e-02  0.00000000e+00  6.18783887e+00
  0.00000000e+00  6.12453316e-02  6.95635603e-01  7.45801714e-01  8.43386621e-01  8.07325931e-01  8.38062672e-01  6.34447736e-01  6.12453305e-02  0.00000000e+00  6.76843369e+00
  0.00000000e+00  1.46792380e-01  7.71225179e-01  8.26355040e-01  9.18929939e-01  8.84618332e-01  9.15274883e-01  7.12567782e-01  1.46792380e-01  0.00000000e+00  8.60848133e+00
  0.00000000e+00  2.47163287e-01  8.63415108e-01  9.23162529e-01  1.01104471e+00  9.78378503e-01  1.00896566e+00  8.07126433e-01  2.47163287e-01  0.00000000e+00  1.09553140e+01
  0.00000000e+00  3.64708839e-01  9.73071920e-01  1.03712248e+00  1.12060021e+00  1.08947638e+00  1.12000704e+00  9.19001579e-01  3.64708839e-01  0.00000000e+00  1.38604902e+01
  0.00000000e+00  5.00424650e-01  1.10125212e+00  1.16934212e+00  1.24863374e+00  1.21898039e+00  1.24948802e+00  1.04927163e+00  5.00424650e-01  0.00000000e+00  1.73727608e+01
  0.00000000e+00  6.55376980e-01  1.24897353e+00  1.32082553e+00  1.39620028e+00  1.36792948e+00  1.39840756e+00  1.19895232e+00  6.55376978e-01  0.00000000e+00  2.15368565e+01
  0.00000000e+00  8.31031475e-01  1.41772574e+00  1.49314017e+00  1.56473729e+00  1.53779115e+00  1.56829042e+00  1.36956631e+00  8.31031469e-01  0.00000000e+00  2.64100026e+01
  0.00000000e+00  1.02963970e+00  1.60971793e+00  1.68846297e+00  1.75650374e+00  1.73083096e+00  1.76133776e+00  1.56333126e+00  1.02963970e+00  0.00000000e+00  3.20801370e+01
  6.15570848e-02  1.24322775e+00  1.81688945e+00  1.89873533e+00  1.96342358e+00  1.93893341e+00  1.96945218e+00  1.77217438e+00  1.24322775e+00  6.15570857e-02  3.83261092e+01
  3.33773404e-01  1.50162349e+00  2.06873297e+00  2.15367060e+00  2.21500530e+00  2.19170804e+00  2.22224492e+00  2.02566722e+00  1.50162349e+00  3.33773404e-01  4.57045282e+01
  6.33613704e-01  1.79008802e+00  2.35081296e+00  2.43872783e+00  2.49678364e+00  2.47465825e+00  2.50522196e+00  2.30937381e+00  1.79008802e+00  6.33613704e-01  5.39876250e+01
