PdfType: error
Format: lhagrid1
---
6.144210e-06 7.504560e-06 9.166090e-06 1.119550e-05 1.367420e-05 1.670170e-05 2.039950e-05 2.491600e-05 3.043250e-05 3.717030e-05 4.539990e-05 5.545160e-05 6.772870e-05 8.272410e-05 1.010390e-04 1.234100e-04 1.507330e-04 1.841060e-04 2.248670e-04 2.746540e-04 3.354630e-04 4.097350e-04 5.004510e-04 6.112530e-04 7.465860e-04 9.118820e-04 1.113780e-03 1.360370e-03 1.661560e-03 2.029430e-03 2.478750e-03 3.027550e-03 3.697860e-03 4.516580e-03 5.516560e-03 6.737950e-03 8.229750e-03 1.005180e-02 1.116455e-02 1.227730e-02 1.363645e-02 1.499560e-02 1.665560e-02 1.831560e-02 2.034320e-02 2.237080e-02 2.484725e-02 2.732370e-02 3.034850e-02 3.337330e-02 3.706775e-02 4.076220e-02 4.527465e-02 4.978710e-02 5.529860e-02 6.081010e-02 6.754185e-02 7.427360e-02 8.249580e-02 9.071800e-02 1.007605e-01 1.108030e-01 1.230690e-01 1.353350e-01 1.400000e-01 1.446650e-01 1.496515e-01 1.546380e-01 1.599685e-01 1.652990e-01 1.709965e-01 1.766940e-01 1.827850e-01 1.888760e-01 1.953865e-01 2.018970e-01 2.088560e-01 2.158150e-01 2.232540e-01 2.306930e-01 2.386450e-01 2.465970e-01 2.550970e-01 2.635970e-01 2.726830e-01 2.817690e-01 2.914815e-01 3.011940e-01 3.115760e-01 3.219580e-01 3.330560e-01 3.441540e-01 3.560165e-01 3.678790e-01 3.805600e-01 3.932410e-01 4.067955e-01 4.203500e-01 4.348395e-01 4.493290e-01 4.648170e-01 4.803050e-01 4.968610e-01 5.134170e-01 5.311145e-01 5.488120e-01 5.549780e-01 5.611440e-01 5.674485e-01 5.737530e-01 5.801995e-01 5.866460e-01 5.932375e-01 5.998290e-01 6.065680e-01 6.133070e-01 6.201980e-01 6.270890e-01 6.341345e-01 6.411800e-01 6.483840e-01 6.555880e-01 6.629540e-01 6.703200e-01 6.778515e-01 6.853830e-01 6.930835e-01 7.007840e-01 7.086575e-01 7.165310e-01 7.245815e-01 7.326320e-01 7.408635e-01 7.490950e-01 7.575115e-01 7.659280e-01 7.745335e-01 7.831390e-01 7.919380e-01 8.007370e-01 8.097340e-01 8.187310e-01 8.217745e-01 8.248180e-01 8.278840e-01 8.309500e-01 8.340390e-01 8.371280e-01 8.402400e-01 8.433520e-01 8.464875e-01 8.496230e-01 8.527815e-01 8.559400e-01 8.591215e-01 8.623030e-01 8.655090e-01 8.687150e-01 8.719440e-01 8.751730e-01 8.784265e-01 8.816800e-01 8.849575e-01 8.882350e-01 8.915370e-01 8.948390e-01 8.981655e-01 9.014920e-01 9.048435e-01 9.081950e-01 9.115710e-01 9.149470e-01 9.183485e-01 9.217500e-01 9.251765e-01 9.286030e-01 9.320550e-01 9.355070e-01 9.389845e-01 9.424620e-01 9.459660e-01 9.494700e-01 9.529995e-01 9.565290e-01 9.600845e-01 9.636400e-01 9.672225e-01 9.708050e-01 9.744140e-01 9.780230e-01 9.816585e-01 9.852940e-01 9.889570e-01 9.926200e-01 9.963100e-01 1.000000e+00
1.400000e+00 1.464610e+00 1.659240e+00 1.890670e+00 2.167490e+00 2.500670e+00 2.904300e+00 3.396640e+00 4.001450e+00 4.750000e+00 5.767150e+00 7.070720e+00 8.758190e+00 1.096570e+01 1.388560e+01 1.779290e+01 2.308550e+01 3.034710e+01 4.044480e+01 5.468640e+01 7.507240e+01 1.047120e+02 1.485170e+02 2.143800e+02 3.152120e+02 4.725370e+02 7.229460e+02 1.129950e+03 1.806160e+03 2.955930e+03 4.958860e+03 8.538140e+03 1.510790e+04 2.751070e+04 5.162750e+04 1.000000e+05
-5 -4 -3 -2 -1 1 2 3 4 5 21
  0.00000000e+00  3.55905265e-02  8.93338203e-01  9.96288237e-01  9.17139200e-01  1.04901195e+00  8.67253625e-01  9.24858439e-01  3.55905266e-02  0.00000000e+00  1.31493349e+01
  0.00000000e+00  7.06822898e-02  9.24757432e-01  1.02812079e+00  9.49460871e-01  1.08022911e+00  9.00276561e-01  9.56007776e-01  7.06822898e-02  0.00000000e+00  1.37771043e+01
  0.00000000e+00  1.84865107e-01  1.02386259e+00  1.12962985e+00  1.05302892e+00  1.17943128e+00  1.00621278e+00  1.05408318e+00  1.84865107e-01  0.00000000e+00  1.57536156e+01
  0.00000000e+00  3.14704378e-01  1.14109524e+00  1.24898879e+00  1.17437611e+00  1.29671668e+00  1.12980736e+00  1.17036647e+00  3.14704378e-01  0.00000000e+00  1.82975655e+01
  0.00000000e+00  4.63506858e-01  1.27751565e+00  1.38739378e+00  1.31474449e+00  1.43343426e+00  1.27251299e+00  1.30591221e+00  4.63506858e-01  0.00000000e+00  2.14848852e+01
  0.00000000e+00  6.32788683e-01  1.43529404e+00  1.54697220e+00  1.47599515e+00  1.59118744e+00  1.43596148e+00  1.46276736e+00  6.32788683e-01  0.00000000e+00  2.53858527e+01
  0.00000000e+00  8.24242018e-01  1.61550373e+00  1.72887610e+00  1.65974777e+00  1.77149148e+00  1.62159074e+00  1.64215837e+00  8.24242018e-01  0.00000000e+00  3.00696661e+01
  0.00000000e+00  1.03999038e+00  1.82065928e+00  1.93546817e+00  1.86786121e+00  1.97641482e+00  1.83173434e+00  1.84623044e+00  1.03999038e+00  0.00000000e+00  3.56141537e+01
  0.00000000e+00  1.28303113e+00  2.05328325e+00  2.16979940e+00  2.10354901e+00  2.20919427e+00  2.06953071e+00  2.07823920e+00  1.28303113e+00  0.00000000e+00  4.21465753e+01
  1.03921171e-01  1.54352709e+00  2.30382254e+00  2.42174341e+00  2.35703816e+00  2.45973266e+00  2.32469456e+00  2.32822860e+00  1.54352709e+00  1.03921171e-01  4.94092085e+01
  4.36837996e-01  1.85834805e+00  2.60869853e+00  2.72798464e+00  2.66464762e+00  2.76440438e+00  2.63412710e+00  2.63218372e+00  1.85834805e+00  4.36837997e-01  5.80804943e+01
  8.03837307e-01  2.21049616e+00  2.95087569e+00  3.07159269e+00  3.00964815e+00  3.10660745e+00  2.98098540e+00  2.97369133e+00  2.21049616e+00  8.03837307e-01  6.79171273e+01
  1.21079742e+00  2.60310599e+00  3.33376475e+00  3.45591591e+00  3.39528871e+00  3.48934791e+00  3.36833939e+00  3.35583779e+00  2.60310593e+00  1.21079742e+00  7.90971203e+01
  1.66064612e+00  3.03898028e+00  3.76035366e+00  3.88362696e+00  3.82428670e+00  3.91575109e+00  3.79901400e+00  3.78178837e+00  3.03898029e+00  1.66064612e+00  9.16874930e+01
  2.15624049e+00  3.52064945e+00  4.23306396e+00  4.35750008e+00  4.29935321e+00  4.38827972e+00  4.27581691e+00  4.25371376e+00  3.52064944e+00  2.15624049e+00  1.05775825e+02
  2.70119528e+00  4.05216556e+00  4.75560278e+00  4.88118470e+00  4.82424260e+00  4.91076341e+00  4.80250233e+00  4.77562727e+00  4.05216556e+00  2.70119528e+00  1.21424060e+02
  3.29803367e+00  4.63570442e+00  5.33067411e+00  5.45711495e+00  5.40126226e+00  5.48549770e+00  5.38114392e+00  5.34997273e+00  4.63570442e+00  3.29803367e+00  1.38711716e+02
  3.95003640e+00  5.27507355e+00  5.96143080e+00  6.08893134e+00  6.03420195e+00  6.11603242e+00  6.01570001e+00  5.98021510e+00  5.27507355e+00  3.95003640e+00  1.57733569e+02
  4.66107484e+00  5.97333097e+00  6.65151597e+00  6.77989762e+00  6.72631202e+00  6.80591064e+00  6.70912289e+00  6.66972490e+00  5.97333097e+00  4.66107484e+00  1.78535581e+02
  5.43406181e+00  6.73372263e+00  7.40384127e+00  7.53319302e+00  7.48045604e+00  7.55798893e+00  7.46491940e+00  7.42151517e+00  6.73372263e+00  5.43406181e+00  2.01184666e+02
  6.27245230e+00  7.55993146e+00  8.22209341e+00  8.35197735e+00  8.30037603e+00  8.37668779e+00  8.28618398e+00  8.23956311e+00  7.55993147e+00  6.27245230e+00  2.25778930e+02
