PdfType: error
Format: lhagrid1
---
6.144210e-06 7.504560e-06 9.166090e-06 1.119550e-05 1.367420e-05 1.670170e-05 2.039950e-05 2.491600e-05 3.043250e-05 3.717030e-05 4.539990e-05 5.545160e-05 6.772870e-05 8.272410e-05 1.010390e-04 1.234100e-04 1.507330e-04 1.841060e-04 2.248670e-04 2.746540e-04 3.354630e-04 4.097350e-04 5.004510e-04 6.112530e-04 7.465860e-04 9.118820e-04 1.113780e-03 1.360370e-03 1.661560e-03 2.029430e-03 2.478750e-03 3.027550e-03 3.697860e-03 4.516580e-03 5.516560e-03 6.737950e-03 8.229750e-03 1.005180e-02 1.116455e-02 1.227730e-02 1.363645e-02 1.499560e-02 1.665560e-02 1.831560e-02 2.034320e-02 2.237080e-02 2.484725e-02 2.732370e-02 3.034850e-02 3.337330e-02 3.706775e-02 4.076220e-02 4.527465e-02 4.978710e-02 5.529860e-02 6.081010e-02 6.754185e-02 7.427360e-02 8.249580e-02 9.071800e-02 1.007605e-01 1.108030e-01 1.230690e-01 1.353350e-01 1.400000e-01 1.446650e-01 1.496515e-01 1.546380e-01 1.599685e-01 1.652990e-01 1.709965e-01 1.766940e-01 1.827850e-01 1.888760e-01 1.953865e-01 2.018970e-01 2.088560e-01 2.158150e-01 2.232540e-01 2.306930e-01 2.386450e-01 2.465970e-01 2.550970e-01 2.635970e-01 2.726830e-01 2.817690e-01 2.914815e-01 3.011940e-01 3.115760e-01 3.219580e-01 3.330560e-01 3.441540e-01 3.560165e-01 3.678790e-01 3.805600e-01 3.932410e-01 4.067955e-01 4.203500e-01 4.348395e-01 4.493290e-01 4.648170e-01 4.803050e-01 4.968610e-01 5.134170e-01 5.311145e-01 5.488120e-01 5.549780e-01 5.611440e-01 5.674485e-01 5.737530e-01 5.801995e-01 5.866460e-01 5.932375e-01 5.998290e-01 6.065680e-01 6.133070e-01 6.201980e-01 6.270890e-01 6.341345e-01 6.411800e-01 6.483840e-01 6.555880e-01 6.629540e-01 6.703200e-01 6.778515e-01 6.853830e-01 6.930835e-01 7.007840e-01 7.086575e-01 7.165310e-01 7.245815e-01 7.326320e-01 7.408635e-01 7.490950e-01 7.575115e-01 7.659280e-01 7.745335e-01 7.831390e-01 7.919380e-01 8.007370e-01 8.097340e-01 8.187310e-01 8.217745e-01 8.248180e-01 8.278840e-01 8.309500e-01 8.340390e-01 8.371280e-01 8.402400e-01 8.433520e-01 8.464875e-01 8.496230e-01 8.527815e-01 8.559400e-01 8.591215e-01 8.623030e-01 8.655090e-01 8.687150e-01 8.719440e-01 8.751730e-01 8.784265e-01 8.816800e-01 8.849575e-01 8.882350e-01 8.915370e-01 8.948390e-01 8.981655e-01 9.014920e-01 9.048435e-01 9.081950e-01 9.115710e-01 9.149470e-01 9.183485e-01 9.217500e-01 9.251765e-01 9.286030e-01 9.320550e-01 9.355070e-01 9.389845e-01 9.424620e-01 9.459660e-01 9.494700e-01 9.529995e-01 9.565290e-01 9.600845e-01 9.636400e-01 9.672225e-01 9.708050e-01 9.744140e-01 9.780230e-01 9.816585e-01 9.852940e-01 9.889570e-01 9.926200e-01 9.963100e-01 1.000000e+00
1.400000e+00 1.464610e+00 1.659240e+00 1.890670e+00 2.167490e+00 2.500670e+00 2.904300e+00 3.396640e+00 4.001450e+00 4.750000e+00 5.767150e+00 7.070720e+00 8.758190e+00 1.096570e+01 1.388560e+01 1.779290e+01 2.308550e+01 3.034710e+01 4.044480e+01 5.468640e+01 7.507240e+01 1.047120e+02 1.485170e+02 2.143800e+02 3.152120e+02 4.725370e+02 7.229460e+02 1.129950e+03 1.806160e+03 2.955930e+03 4.958860e+03 8.538140e+03 1.510790e+04 2.751070e+04 5.162750e+04 1.000000e+05
-5 -4 -3 -2 -1 1 2 3 4 5 21
  0.00000000e+00  2.19436415e-02  7.51702345e-01  8.50901737e-01  9.41606490e-01  8.76287254e-01  8.91224333e-01  6.91037239e-01  2.19436416e-02  0.00000000e+00  5.70222643e+00
  0.00000000e+00  5.16499968e-02  7.78925507e-01  8.78606530e-01  9.68337251e-01  9.03624353e-01  9.18633835e-01  7.18774004e-01  5.16499968e-02  0.00000000e+00  6.35646945e+00
  0.00000000e+00  1.44924531e-01  8.61785134e-01  9.64298356e-01  1.05020578e+00  9.87978678e-01  1.00280234e+00  8.03715100e-01  1.44924531e-01  0.00000000e+00  8.45202660e+00
  0.00000000e+00  2.56005065e-01  9.64644035e-01  1.06949849e+00  1.15210967e+00  1.09181117e+00  1.10695984e+00  9.08639052e-01  2.56005065e-01  0.00000000e+00  1.11347059e+01
  0.00000000e+00  3.87984028e-01  1.08846540e+00  1.19565490e+00  1.27495029e+00  1.21692076e+00  1.23215559e+00  1.03435251e+00  3.87984028e-01  0.00000000e+00  1.44781725e+01
  0.00000000e+00  5.42187851e-01  1.23490567e+00  1.34425112e+00  1.42048232e+00  1.36433537e+00  1.37974440e+00  1.18268045e+00  5.42187851e-01  0.00000000e+00  1.85471503e+01
  0.00000000e+00  7.20109981e-01  1.40547255e+00  1.51661701e+00  1.59005184e+00  1.53578395e+00  1.55120843e+00  1.35481214e+00  7.20109981e-01  0.00000000e+00  2.34080942e+01
  0.00000000e+00  9.23829594e-01  1.60202405e+00  1.71498187e+00  1.78553891e+00  1.73306406e+00  1.74870399e+00  1.55279335e+00  9.23829594e-01  0.00000000e+00  2.91375223e+01
  0.00000000e+00  1.15612084e+00  1.82730107e+00  1.94213216e+00  2.01000326e+00  1.95930167e+00  1.97516994e+00  1.77966722e+00  1.15612084e+00  0.00000000e+00  3.58644951e+01
  5.92991441e-02  1.40698791e+00  2.07150775e+00  2.18798861e+00  2.25325938e+00  2.20429921e+00  2.22017059e+00  2.02535336e+00  1.40698791e+00  5.92991441e-02  4.33325359e+01
  3.80804463e-01  1.71295909e+00  2.37062546e+00  2.48871664e+00  2.55142028e+00  2.50400456e+00  2.52017321e+00  2.32594433e+00  1.71295909e+00  3.80804464e-01  5.22399869e+01
  7.37347367e-01  2.05714465e+00  2.70794569e+00  2.82779268e+00  2.88793941e+00  2.84209053e+00  2.85836950e+00  2.66489032e+00  2.05714465e+00  7.37347367e-01  6.23187917e+01
  1.13508860e+00  2.44284748e+00  3.08713011e+00  3.20849045e+00  3.26608037e+00  3.22181981e+00  3.23841388e+00  3.04530533e+00  2.44284742e+00  1.13508860e+00  7.37460438e+01
  1.57678003e+00  2.87296620e+00  3.51074420e+00  3.63349340e+00  3.68890240e+00  3.64623525e+00  3.66285753e+00  3.47032356e+00  2.87296621e+00  1.57678003e+00  8.65748701e+01
  2.06532749e+00  3.34994051e+00  3.98156360e+00  4.10562842e+00  4.15862113e+00  4.11736939e+00  4.13430341e+00  3.94224317e+00  3.34994050e+00  2.06532749e+00  1.00913491e+02
  2.60430734e+00  3.87746589e+00  4.50289917e+00  4.62838200e+00  4.67904428e+00  4.63921374e+00  4.65646136e+00  4.46481954e+00  3.87746589e+00  2.60430734e+00  1.16809954e+02
  3.19584916e+00  4.45798497e+00  5.07752823e+00  5.20412354e+00  5.25259664e+00  5.21428970e+00  5.23183184e+00  5.04057833e+00  4.45798497e+00  3.19584916e+00  1.34361056e+02
  3.84371825e+00  5.09510153e+00  5.70863364e+00  5.83642907e+00  5.88289432e+00  5.84599679e+00  5.86353200e+00  5.67284088e+00  5.09510153e+00  3.84371825e+00  1.53615472e+02
  4.55132973e+00  5.79192883e+00  6.39973203e+00  6.52862258e+00  6.57302600e+00  6.53736828e+00  6.55521221e+00  6.36507681e+00  5.79192883e+00  4.55132973e+00  1.74660069e+02
