  5.37521986e+00  6.64791036e+00  7.23355948e+00  7.41601184e+00  7.37973399e+00  7.35490153e+00  7.39334970e+00  7.33306980e+00  6.64791036e+00  5.37521986e+00  1.99418687e+02
  6.21333025e+00  7.47470467e+00  8.05481154e+00  8.23642019e+00  8.20041875e+00  8.17762026e+00  8.21490890e+00  8.15135049e+00  7.47470468e+00  6.21333025e+00  2.24132176e+02
  7.12039801e+00  8.37047930e+00  8.94506785e+00  9.12681589e+00  9.09143565e+00  9.06913318e+00  9.10682799e+00  9.03924872e+00  8.37047927e+00  7.12039798e+00  2.50799349e+02
  8.10030448e+00  9.33934538e+00  9.90914439e+00  1.00901376e+01  1.00550798e+01  1.00330510e+01  1.00702011e+01  1.00001566e+01  9.33934537e+00  8.10030447e+00  2.79556565e+02
  9.15679766e+00  1.03840761e+01  1.09496352e+01  1.11291042e+01  1.10940346e+01  1.10721595e+01  1.11117545e+01  1.10368650e+01  1.03840761e+01  9.15679766e+00  3.10353639e+02
  1.02931330e+01  1.15074055e+01  1.20688319e+01  1.22491810e+01  1.22139817e+01  1.21929965e+01  1.22311517e+01  1.21539369e+01  1.15074055e+01  1.02931330e+01  3.43299347e+02
  1.15103035e+01  1.27170446e+01  1.32731990e+01  1.34516095e+01  1.34161872e+01  1.33965631e+01  1.34337756e+01  1.33553820e+01  1.27170446e+01  1.15103035e+01  3.78424162e+02
  1.28149954e+01  1.40114311e+01  1.45616606e+01  1.47401072e+01  1.47048328e+01  1.46875799e+01  1.47244582e+01  1.46409833e+01  1.40114311e+01  1.28149957e+01  4.15760418e+02
  1.42096623e+01  1.53962489e+01  1.59408297e+01  1.61195841e+01  1.60845943e+01  1.60687126e+01  1.61056663e+01  1.60194077e+01  1.53962489e+01  1.42096624e+01  4.55344755e+02
  1.56990053e+01  1.68740562e+01  1.74171926e+01  1.75945305e+01  1.75583542e+01  1.75421254e+01  1.75775682e+01  1.74905849e+01  1.68740562e+01  1.56990053e+01  4.97202256e+02
  1.72828153e+01  1.84505915e+01  1.89870353e+01  1.91633737e+01  1.91280931e+01  1.91127031e+01  1.91510114e+01  1.90592881e+01  1.84505915e+01  1.72828153e+01  5.41372513e+02
  1.89699960e+01  2.01258417e+01  2.06567262e+01  2.08334182e+01  2.07984369e+01  2.07843537e+01  2.08208122e+01  2.07275601e+01  2.01258417e+01  1.89699960e+01  5.87853990e+02
  2.07584733e+01  2.19044227e+01  2.24311748e+01  2.26075618e+01  2.25744735e+01  2.25587887e+01  2.25959011e+01  2.25005364e+01  2.19044227e+01  2.07584733e+01  6.36690220e+02
  2.26539518e+01  2.37899240e+01  2.43127997e+01  2.44878779e+01  2.44543660e+01  2.44394740e+01  2.44771150e+01  2.43791536e+01  2.37899240e+01  2.26539518e+01  6.87855594e+02
  2.46562796e+01  2.57831748e+01  2.63013734e+01  2.64771838e+01  2.64417513e+01  2.64297161e+01  2.64661252e+01  2.63659759e+01  2.57831751e+01  2.46562796e+01  7.41313713e+02
  2.68042110e+01  2.79206851e+01  2.84336896e+01  2.86071386e+01  2.85728691e+01  2.85612975e+01  2.85977915e+01  2.84961464e+01  2.79206852e+01  2.68042109e+01  7.97984766e+02
  2.91364574e+01  3.02362765e+01  3.07444216e+01  3.09168297e+01  3.08837306e+01  3.08713069e+01  3.09080619e+01  3.08042775e+01  3.02362765e+01  2.91364574e+01  8.58787545e+02
  0.00000000e+00  3.20531898e-02  6.96624295e-01  8.88432111e-01  8.49642879e-01  8.11397863e-01  8.51421963e-01  8.38270204e-01  3.20531898e-02  0.00000000e+00  7.76759491e+00
  0.00000000e+00  6.24170385e-02  7.24750110e-01  9.16180130e-01  8.77454318e-01  8.39608680e-01  8.79592401e-01  8.65071564e-01  6.24170385e-02  0.00000000e+00  8.39831470e+00
  0.00000000e+00  1.59315535e-01  8.12539094e-01  1.00322135e+00  9.64911824e-01  9.28594528e-01  9.68215381e-01  9.47629075e-01  1.59315535e-01  0.00000000e+00  1.04098419e+01
  0.00000000e+00  2.72428715e-01  9.18434283e-01  1.10839375e+00  1.07047055e+00  1.03559833e+00  1.07490574e+00  1.04859993e+00  2.72428715e-01  0.00000000e+00  1.29728728e+01
  0.00000000e+00  4.04622833e-01  1.04357784e+00  1.23284433e+00  1.19529669e+00  1.16179422e+00  1.20079742e+00  1.16912823e+00  4.04622833e-01  0.00000000e+00  1.61522973e+01
  0.00000000e+00  5.57160517e-01  1.18938062e+00  1.37792774e+00  1.34073329e+00  1.30853335e+00  1.34724149e+00  1.31054859e+00  5.57160517e-01  0.00000000e+00  2.00101547e+01
  0.00000000e+00  7.31421844e-01  1.35712912e+00  1.54504802e+00  1.50815021e+00  1.47719529e+00  1.51566312e+00  1.47414647e+00  7.31421844e-01  0.00000000e+00  2.46054723e+01
  0.00000000e+00  9.29221118e-01  1.54866470e+00  1.73590321e+00  1.69932536e+00  1.66954563e+00  1.70777493e+00  1.66175752e+00  9.29221118e-01  0.00000000e+00  3.00107303e+01
  0.00000000e+00  1.15333171e+00  1.76676637e+00  1.95338241e+00  1.91704726e+00  1.88839810e+00  1.92644405e+00  1.87610676e+00  1.15333171e+00  0.00000000e+00  3.63374832e+01
  6.89996437e-02  1.39440540e+00  2.00194974e+00  2.18793443e+00  2.15185155e+00  2.12428984e+00  2.16214414e+00  2.10773356e+00  1.39440540e+00  6.89996437e-02  4.33398806e+01
  3.77219787e-01  1.68681314e+00  2.28832206e+00  2.47362107e+00  2.43780852e+00  2.41133584e+00  2.44899147e+00  2.39055591e+00  1.68681314e+00  3.77219787e-01  5.16645135e+01
  7.17586821e-01  2.01427984e+00  2.60986999e+00  2.79452369e+00  2.75896877e+00  2.73357073e+00  2.77104399e+00  2.70859941e+00  2.01427984e+00  7.17586821e-01  6.10621349e+01
  1.09548371e+00  2.37968506e+00  2.96950109e+00  3.15351806e+00  3.11818517e+00  3.09384056e+00  3.13116066e+00  3.06487553e+00  2.37968506e+00  1.09548371e+00  7.16940397e+01
  1.51355202e+00  2.78554859e+00  3.36970670e+00  3.55311339e+00  3.51798014e+00  3.49464002e+00  3.53182781e+00  3.46184712e+00  2.78554859e+00  1.51355202e+00  8.36154808e+01
  1.97420421e+00  3.23420925e+00  3.81283732e+00  3.99559781e+00  3.96066649e+00  3.93830901e+00  3.97536749e+00  3.90185624e+00  3.23420925e+00  1.97420421e+00  9.68878384e+01
  2.48053915e+00  3.72881230e+00  4.30203826e+00  4.48417001e+00  4.44943769e+00  4.42803490e+00  4.46495868e+00  4.38806259e+00  3.72881230e+00  2.48053915e+00  1.11587871e+02
  3.03483073e+00  4.27159792e+00  4.83952459e+00  5.02104091e+00  4.98648475e+00  4.96600748e+00  5.00284617e+00  4.92266012e+00  4.27159792e+00  3.03483073e+00  1.27767709e+02
  3.64013268e+00  4.86559682e+00  5.42831803e+00  5.60920133e+00  5.57484441e+00  5.55525878e+00  5.59198435e+00  5.50866184e+00  4.86559682e+00  3.64013268e+00  1.45499729e+02
  4.29930436e+00  5.51363826e+00  6.07126359e+00  6.25153502e+00  6.21734506e+00  6.19862977e+00  6.23526643e+00  6.14892132e+00  5.51363826e+00  4.29930436e+00  1.64833564e+02
  5.01510814e+00  6.21855048e+00  6.77115817e+00  6.95082761e+00  6.91678536e+00  6.89892689e+00  6.93548968e+00  6.84621991e+00  6.21855048e+00  5.01510814e+00  1.85831460e+02
  5.79061959e+00  6.98327487e+00  7.53099094e+00  7.71001566e+00  7.67611437e+00  7.65918562e+00  7.69559173e+00  7.60354604e+00  6.98327487e+00  5.79061959e+00  2.08539287e+02
  6.62853070e+00  7.81062119e+00  8.35350731e+00  8.53195476e+00  8.49824120e+00  8.48204714e+00  8.51841671e+00  8.42360902e+00  7.81062113e+00  6.62853064e+00  2.33001914e+02
  7.53210346e+00  8.70374048e+00  9.24190333e+00  9.41978515e+00  9.38614645e+00  9.37075222e+00  9.40707422e+00  9.30974634e+00  8.70374046e+00  7.53210343e+00  2.59276907e+02
  8.50396743e+00  9.66535782e+00  1.01988443e+01  1.03761268e+01  1.03427231e+01  1.03280650e+01  1.03643971e+01  1.02643532e+01  9.66535782e+00  8.50396743e+00  2.87388697e+02
  9.54767513e+00  1.06989046e+01  1.12278842e+01  1.14044124e+01  1.13710361e+01  1.13571003e+01  1.13934965e+01  1.12912849e+01  1.06989046e+01  9.54767513e+00  3.17388939e+02
  1.06655727e+01  1.18070035e+01  1.23314455e+01  1.25074157e+01  1.24739772e+01  1.24607794e+01  1.24972635e+01  1.23926635e+01  1.18070035e+01  1.06655727e+01  3.49302525e+02
  1.18605374e+01  1.29921845e+01  1.35121864e+01  1.36876416e+01  1.36544545e+01  1.36419918e+01  1.36783341e+01  1.35712960e+01  1.29921845e+01  1.18605380e+01  3.83149444e+02
  1.31361565e+01  1.42579913e+01  1.47735672e+01  1.49486432e+01  1.49154238e+01  1.49037247e+01  1.49401811e+01  1.48307932e+01  1.42579913e+01  1.31361568e+01  4.18967936e+02
  1.44949824e+01  1.56073135e+01  1.61187607e+01  1.62929787e+01  1.62599015e+01  1.62488807e+01  1.62851433e+01  1.61739547e+01  1.56073135e+01  1.44949824e+01  4.56769204e+02
  1.59396647e+01  1.70426209e+01  1.75496028e+01  1.77232164e+01  1.76903879e+01  1.76800217e+01  1.77162544e+01  1.76029878e+01  1.70426209e+01  1.59396647e+01  4.96571867e+02
  1.74729768e+01  1.85664545e+01  1.90695140e+01  1.92423777e+01  1.92096036e+01  1.91999146e+01  1.92362020e+01  1.91210907e+01  1.85664545e+01  1.74729768e+01  5.38376477e+02
  1.90979317e+01  2.01822865e+01  2.06810413e+01  2.08534404e+01  2.08207831e+01  2.08116816e+01  2.08480477e+01  2.07309602e+01  2.01822865e+01  1.90979317e+01  5.82204923e+02
  2.08165464e+01  2.18917639e+01  2.23863376e+01  2.25583049e+01  2.25256431e+01  2.25171458e+01  2.25536243e+01  2.24345235e+01  2.18917639e+01  2.08165464e+01  6.28039630e+02
  2.26298429e+01  2.36964089e+01  2.41871248e+01  2.43583991e+01  2.43257905e+01  2.43180585e+01  2.43544377e+01  2.42336527e+01  2.36964097e+01  2.26298429e+01  6.75838918e+02
  2.45712391e+01  2.56280181e+01  2.61138415e+01  2.62842527e+01  2.62518411e+01  2.62446675e+01  2.62811100e+01  2.61587875e+01  2.56280182e+01  2.45712391e+01  7.26420134e+02
  2.66766782e+01  2.77196935e+01  2.81991638e+01  2.83683111e+01  2.83359293e+01  2.83293477e+01  2.83658420e+01  2.82425310e+01  2.77196935e+01  2.66766782e+01  7.80618063e+02
  0.00000000e+00  3.26692818e-02  6.58492788e-01  8.47729060e-01  8.12199596e-01  7.83087238e-01  8.20068885e-01  7.66920049e-01  3.26692812e-02  0.00000000e+00  6.84883384e+00
  0.00000000e+00  6.13011211e-02  6.84967765e-01  8.73823645e-01  8.38320758e-01  8.09548018e-01  8.46528925e-01  7.92314569e-01  6.13011205e-02  0.00000000e+00  7.45735887e+00
  0.00000000e+00  1.52447440e-01  7.67643470e-01  9.55725517e-01  9.20500934e-01  8.93018341e-01  9.29778774e-01  8.70728741e-01  1.52447440e-01  0.00000000e+00  9.39453463e+00
  0.00000000e+00  2.59098527e-01  8.67572700e-01  1.05491342e+00  1.01995780e+00  9.93707120e-01  1.03025296e+00  9.66664615e-01  2.59098527e-01  0.00000000e+00  1.18581971e+01
  0.00000000e+00  3.83848729e-01  9.85782832e-01  1.17239254e+00  1.13769327e+00  1.11259199e+00  1.14895389e+00  1.08111078e+00  3.83848729e-01  0.00000000e+00  1.49065979e+01
  0.00000000e+00  5.27820459e-01  1.12347967e+00  1.30937802e+00  1.27489958e+00  1.25089266e+00  1.28710510e+00  1.21527120e+00  5.27820459e-01  0.00000000e+00  1.85950753e+01
  0.00000000e+00  6.92228557e-01  1.28182787e+00  1.46704722e+00  1.43278352e+00  1.40981819e+00  1.44588053e+00  1.37027476e+00  6.92228556e-01  0.00000000e+00  2.29757941e+01
  0.00000000e+00  8.78707528e-01  1.46248331e+00  1.64702230e+00  1.61294293e+00  1.59098932e+00  1.62693266e+00  1.54776973e+00  8.78707524e-01  0.00000000e+00  2.81131438e+01
  0.00000000e+00  1.08975124e+00  1.66794345e+00  1.85183738e+00  1.81791601e+00  1.79690351e+00  1.83277020e+00  1.75020650e+00  1.08975124e+00  0.00000000e+00  3.41070637e+01
  6.53062984e-02  1.31674882e+00  1.88944578e+00  2.07269269e+00  2.03892580e+00  2.01883659e+00  2.05459765e+00  1.96886021e+00  1.31674882e+00  6.53062991e-02  4.07240640e+01
  3.55033929e-01  1.59169514e+00  2.15878107e+00  2.34133257e+00  2.30774734e+00  2.28857269e+00  2.32423207e+00  2.23534612e+00  1.59169514e+00  3.55033929e-01  4.85654879e+01
  6.74571115e-01  1.89913185e+00  2.46071386e+00  2.64258282e+00  2.60916731e+00  2.59090798e+00  2.62647367e+00  2.53448496e+00  1.89913185e+00  6.74571115e-01  5.73922000e+01
  1.02874247e+00  2.24160029e+00  2.79781540e+00  2.97902151e+00  2.94574547e+00  2.92836771e+00  2.96386017e+00  2.86890199e+00  2.24160029e+00  1.02874247e+00  6.73495501e+01
  1.41990636e+00  2.62133103e+00  3.17228311e+00  3.35285880e+00  3.31970495e+00  3.30317316e+00  3.33863053e+00  3.24078679e+00  2.62133103e+00  1.41990636e+00  7.84830310e+01
  1.85016899e+00  3.04037152e+00  3.58618059e+00  3.76611913e+00  3.73306295e+00  3.71736100e+00  3.75279197e+00  3.65221123e+00  3.04037157e+00  1.85016899e+00  9.08434868e+01
  2.32227715e+00  3.50149168e+00  4.04226404e+00  4.22155074e+00  4.18862506e+00  4.17373696e+00  4.20910863e+00  4.10592205e+00  3.50149168e+00  2.32227715e+00  1.04499216e+02
  2.83821057e+00  4.00663215e+00  4.54249125e+00  4.72113435e+00  4.68832343e+00  4.67419497e+00  4.70955203e+00  4.60385049e+00  4.00663215e+00  2.83821057e+00  1.19490037e+02
  3.40061701e+00  4.55842992e+00  5.08945372e+00  5.26745149e+00  5.23474829e+00  5.22139406e+00  5.25671838e+00  5.14861462e+00  4.55842992e+00  3.40061701e+00  1.35874254e+02
  4.01196615e+00  5.15936543e+00  5.68565282e+00  5.86301586e+00  5.83041084e+00  5.81778530e+00  5.85310881e+00  5.74268925e+00  5.15936543e+00  4.01196615e+00  1.53697482e+02
  4.67464742e+00  5.81183882e+00  6.33347015e+00  6.51021623e+00  6.47768409e+00  6.46578081e+00  6.50112004e+00  6.38845538e+00  5.81183882e+00  4.67464742e+00  1.73002636e+02
  5.39133329e+00  6.51840367e+00  7.03549881e+00  7.21161609e+00  7.17916688e+00  7.16795983e+00  7.20331195e+00  7.08852402e+00  6.51840362e+00  5.39133329e+00  1.93832783e+02
  6.16430127e+00  7.28146531e+00  7.79406037e+00  7.96958856e+00  7.93719396e+00  7.92669166e+00  7.96205346e+00  7.84519028e+00  7.28146528e+00  6.16430124e+00  2.16218654e+02
  6.99636625e+00  8.10376117e+00  8.61198072e+00  8.78683589e+00  8.75455017e+00  8.74470999e+00  8.78008202e+00  8.66126086e+00  8.10376116e+00  6.99636629e+00  2.40206061e+02
  7.88972519e+00  8.98750575e+00  9.49133581e+00  9.66568706e+00  9.63349007e+00  9.62427175e+00  9.65970149e+00  9.53886680e+00  8.98750575e+00  7.88972519e+00  2.65811370e+02
  8.84739181e+00  9.93564096e+00  1.04353537e+01  1.06089138e+01  1.05766945e+01  1.05681698e+01  1.06036314e+01  1.04812278e+01  9.93564096e+00  8.84739181e+00  2.93074005e+02
  9.87145661e+00  1.09503581e+01  1.14459111e+01  1.16188428e+01  1.15867546e+01  1.15788403e+01  1.16143751e+01  1.14899450e+01  1.09503581e+01  9.87145658e+00  3.22010150e+02
  1.09642074e+01  1.20339892e+01  1.25253135e+01  1.26976750e+01  1.26657304e+01  1.26583271e+01  1.26938381e+01  1.25678738e+01  1.20339892e+01  1.09642078e+01  3.52634373e+02
  1.21284486e+01  1.31890781e+01  1.36763890e+01  1.38483241e+01  1.38162958e+01  1.38095132e+01  1.38452095e+01  1.37174748e+01  1.31890781e+01  1.21284487e+01  3.84970239e+02
  1.33668798e+01  1.44183810e+01  1.49017942e+01  1.50727803e+01  1.50409251e+01  1.50348701e+01  1.50704306e+01  1.49413162e+01  1.44183810e+01  1.33668798e+01  4.19023039e+02
  1.46808788e+01  1.57237086e+01  1.62030110e+01  1.63736653e+01  1.63417265e+01  1.63361778e+01  1.63719610e+01  1.62411499e+01  1.57237086e+01  1.46808788e+01  4.54801697e+02
  1.60733119e+01  1.71073313e+01  1.75828759e+01  1.77528311e+01  1.77208954e+01  1.77159805e+01  1.77517875e+01  1.76196328e+01  1.71073313e+01  1.60733119e+01  4.92302664e+02
  1.75463930e+01  1.85718272e+01  1.90434958e+01  1.92127955e+01  1.91811293e+01  1.91766590e+01  1.92124896e+01  1.90788710e+01  1.85718272e+01  1.75463930e+01  5.31536221e+02
  1.91018267e+01  2.01186548e+01  2.05865765e+01  2.07554058e+01  2.07235572e+01  2.07196106e+01  2.07556689e+01  2.06206613e+01  2.01186548e+01  1.91018267e+01  5.72482394e+02
  2.07403258e+01  2.17489067e+01  2.22130778e+01  2.23812779e+01  2.23496915e+01  2.23462767e+01  2.23822136e+01  2.22459637e+01  2.17489072e+01  2.07403258e+01  6.15094042e+02
  2.24919833e+01  2.34907322e+01  2.39503905e+01  2.41178503e+01  2.40868285e+01  2.40839977e+01  2.41194713e+01  2.39819878e+01  2.34907322e+01  2.24919833e+01  6.60097746e+02
  2.43889516e+01  2.53741605e+01  2.58276312e+01  2.59940771e+01  2.59636284e+01  2.59612320e+01  2.59963694e+01  2.58581245e+01  2.53741605e+01  2.43889516e+01  7.08235969e+02
  0.00000000e+00  3.29211964e-02  6.22691936e-01  8.09167954e-01  7.76088646e-01  7.54801408e-01  7.89490799e-01  7.03352673e-01  3.29211954e-02  0.00000000e+00  6.02078529e+00
  0.00000000e+00  5.99690336e-02  6.47654970e-01  8.33753673e-01  8.00669012e-01  7.79668530e-01  8.14390870e-01  7.27454469e-01  5.99690325e-02  0.00000000e+00  6.60895282e+00
  0.00000000e+00  1.45849704e-01  7.25631395e-01  9.10932721e-01  8.78018140e-01  8.58095020e-01  8.92717018e-01  8.02035666e-01  1.45849704e-01  0.00000000e+00  8.47764943e+00
  0.00000000e+00  2.46534128e-01  8.20048419e-01  1.00458263e+00  9.71828143e-01  9.52921153e-01  9.87453604e-01  8.93281106e-01  2.46534128e-01  0.00000000e+00  1.08484325e+01
  0.00000000e+00  3.64367374e-01  9.31780662e-01  1.11556937e+00  1.08296092e+00  1.06501980e+00  1.09947449e+00  1.00203975e+00  3.64367374e-01  0.00000000e+00  1.37733890e+01
  0.00000000e+00  5.00340655e-01  1.06189972e+00  1.24499044e+00  1.21249450e+00  1.19545854e+00  1.22986221e+00  1.12935786e+00  5.00340655e-01  0.00000000e+00  1.73014438e+01
  0.00000000e+00  6.55520279e-01  1.21142379e+00  1.39379785e+00  1.36143823e+00  1.34526978e+00  1.37963269e+00  1.27623491e+00  6.55520277e-01  0.00000000e+00  2.14781918e+01
  0.00000000e+00  8.31369560e-01  1.38185519e+00  1.56357132e+00  1.53127381e+00  1.51594865e+00  1.55028798e+00  1.44417340e+00  8.31369554e-01  0.00000000e+00  2.63609654e+01
  0.00000000e+00  1.03013678e+00  1.57541493e+00  1.75645323e+00  1.72423832e+00  1.70971625e+00  1.74405191e+00  1.63537429e+00  1.03013678e+00  0.00000000e+00  3.20380420e+01
  6.17670930e-02  1.24385469e+00  1.78404171e+00  1.96439716e+00  1.93227759e+00  1.91851275e+00  1.95283800e+00  1.84176585e+00  1.24385469e+00  6.17670939e-02  3.82891636e+01
  3.34089117e-01  1.50236239e+00  2.03730721e+00  2.21698115e+00  2.18495657e+00  2.17195918e+00  2.20626894e+00  2.09279543e+00  1.50236239e+00  3.34089117e-01  4.56716134e+01
  6.34008900e-01  1.79090529e+00  2.32075293e+00  2.49972111e+00  2.46778721e+00  2.45554748e+00  2.48985049e+00  2.37405042e+00  1.79090529e+00  6.34008900e-01  5.39570612e+01
