PdfType: error
Format: lhagrid1
---
6.144210e-06 7.504560e-06 9.166090e-06 1.119550e-05 1.367420e-05 1.670170e-05 2.039950e-05 2.491600e-05 3.043250e-05 3.717030e-05 4.539990e-05 5.545160e-05 6.772870e-05 8.272410e-05 1.010390e-04 1.234100e-04 1.507330e-04 1.841060e-04 2.248670e-04 2.746540e-04 3.354630e-04 4.097350e-04 5.004510e-04 6.112530e-04 7.465860e-04 9.118820e-04 1.113780e-03 1.360370e-03 1.661560e-03 2.029430e-03 2.478750e-03 3.027550e-03 3.697860e-03 4.516580e-03 5.516560e-03 6.737950e-03 8.229750e-03 1.005180e-02 1.116455e-02 1.227730e-02 1.363645e-02 1.499560e-02 1.665560e-02 1.831560e-02 2.034320e-02 2.237080e-02 2.484725e-02 2.732370e-02 3.034850e-02 3.337330e-02 3.706775e-02 4.076220e-02 4.527465e-02 4.978710e-02 5.529860e-02 6.081010e-02 6.754185e-02 7.427360e-02 8.249580e-02 9.071800e-02 1.007605e-01 1.108030e-01 1.230690e-01 1.353350e-01 1.400000e-01 1.446650e-01 1.496515e-01 1.546380e-01 1.599685e-01 1.652990e-01 1.709965e-01 1.766940e-01 1.827850e-01 1.888760e-01 1.953865e-01 2.018970e-01 2.088560e-01 2.158150e-01 2.232540e-01 2.306930e-01 2.386450e-01 2.465970e-01 2.550970e-01 2.635970e-01 2.726830e-01 2.817690e-01 2.914815e-01 3.011940e-01 3.115760e-01 3.219580e-01 3.330560e-01 3.441540e-01 3.560165e-01 3.678790e-01 3.805600e-01 3.932410e-01 4.067955e-01 4.203500e-01 4.348395e-01 4.493290e-01 4.648170e-01 4.803050e-01 4.968610e-01 5.134170e-01 5.311145e-01 5.488120e-01 5.549780e-01 5.611440e-01 5.674485e-01 5.737530e-01 5.801995e-01 5.866460e-01 5.932375e-01 5.998290e-01 6.065680e-01 6.133070e-01 6.201980e-01 6.270890e-01 6.341345e-01 6.411800e-01 6.483840e-01 6.555880e-01 6.629540e-01 6.703200e-01 6.778515e-01 6.853830e-01 6.930835e-01 7.007840e-01 7.086575e-01 7.165310e-01 7.245815e-01 7.326320e-01 7.408635e-01 7.490950e-01 7.575115e-01 7.659280e-01 7.745335e-01 7.831390e-01 7.919380e-01 8.007370e-01 8.097340e-01 8.187310e-01 8.217745e-01 8.248180e-01 8.278840e-01 8.309500e-01 8.340390e-01 8.371280e-01 8.402400e-01 8.433520e-01 8.464875e-01 8.496230e-01 8.527815e-01 8.559400e-01 8.591215e-01 8.623030e-01 8.655090e-01 8.687150e-01 8.719440e-01 8.751730e-01 8.784265e-01 8.816800e-01 8.849575e-01 8.882350e-01 8.915370e-01 8.948390e-01 8.981655e-01 9.014920e-01 9.048435e-01 9.081950e-01 9.115710e-01 9.149470e-01 9.183485e-01 9.217500e-01 9.251765e-01 9.286030e-01 9.320550e-01 9.355070e-01 9.389845e-01 9.424620e-01 9.459660e-01 9.494700e-01 9.529995e-01 9.565290e-01 9.600845e-01 9.636400e-01 9.672225e-01 9.708050e-01 9.744140e-01 9.780230e-01 9.816585e-01 9.852940e-01 9.889570e-01 9.926200e-01 9.963100e-01 1.000000e+00
1.400000e+00 1.464610e+00 1.659240e+00 1.890670e+00 2.167490e+00 2.500670e+00 2.904300e+00 3.396640e+00 4.001450e+00 4.750000e+00 5.767150e+00 7.070720e+00 8.758190e+00 1.096570e+01 1.388560e+01 1.779290e+01 2.308550e+01 3.034710e+01 4.044480e+01 5.468640e+01 7.507240e+01 1.047120e+02 1.485170e+02 2.143800e+02 3.152120e+02 4.725370e+02 7.229460e+02 1.129950e+03 1.806160e+03 2.955930e+03 4.958860e+03 8.538140e+03 1.510790e+04 2.751070e+04 5.162750e+04 1.000000e+05
-5 -4 -3 -2 -1 1 2 3 4 5 21
  0.00000000e+00  5.35780375e-02  5.29128262e-01  8.53278605e-01  9.09904330e-01  9.04293780e-01  8.70404957e-01  6.52354588e-01  5.35780376e-02  0.00000000e+00  6.87409402e+00
  0.00000000e+00  8.38516738e-02  5.58962376e-01  8.81660791e-01  9.37625331e-01  9.32078219e-01  8.98661505e-01  6.81117862e-01  8.38516738e-02  0.00000000e+00  7.51836023e+00
  0.00000000e+00  1.79305038e-01  6.52097880e-01  9.69823156e-01  1.02325952e+00  1.01798107e+00  9.86187679e-01  7.70045811e-01  1.79305038e-01  0.00000000e+00  9.57225327e+00
  0.00000000e+00  2.92250053e-01  7.64434934e-01  1.07703971e+00  1.12839141e+00  1.12340482e+00  1.09321706e+00  8.78361926e-01  2.92250053e-01  0.00000000e+00  1.22117993e+01
  0.00000000e+00  4.25780701e-01  8.97113105e-01  1.20498097e+00  1.25446919e+00  1.24981920e+00  1.22083506e+00  1.00724749e+00  4.25780701e-01  0.00000000e+00  1.55091489e+01
  0.00000000e+00  5.81279405e-01  1.05178595e+00  1.35525183e+00  1.40273826e+00  1.39817419e+00  1.37071656e+00  1.15829241e+00  5.81279405e-01  0.00000000e+00  1.95327705e+01
  0.00000000e+00  7.60243775e-01  1.22988059e+00  1.52901899e+00  1.57454136e+00  1.57041053e+00  1.54417595e+00  1.33290505e+00  7.60243775e-01  0.00000000e+00  2.43470004e+01
  0.00000000e+00  9.64723252e-01  1.43351638e+00  1.72829558e+00  1.77230408e+00  1.76829212e+00  1.74337494e+00  1.53309612e+00  9.64723252e-01  0.00000000e+00  3.00327469e+01
  0.00000000e+00  1.19776336e+00  1.66529663e+00  1.95641587e+00  1.99847461e+00  1.99488940e+00  1.97125380e+00  1.76208246e+00  1.19776336e+00  0.00000000e+00  3.67116491e+01
  8.12934666e-02  1.44896668e+00  1.91564683e+00  2.20303433e+00  2.24348837e+00  2.24015886e+00  2.21768560e+00  2.00940229e+00  1.44896668e+00  8.12934666e-02  4.41322657e+01
  4.03728803e-01  1.75536406e+00  2.22083401e+00  2.50429031e+00  2.54308700e+00  2.53999349e+00  2.51872574e+00  2.31156441e+00  1.75536406e+00  4.03728804e-01  5.29898638e+01
  7.61043740e-01  2.09972842e+00  2.56397138e+00  2.84364064e+00  2.88098927e+00  2.87812651e+00  2.85795078e+00  2.65182150e+00  2.09972842e+00  7.61043740e-01  6.30181888e+01
  1.15927656e+00  2.48543012e+00  2.94849408e+00  3.22461039e+00  3.26020732e+00  3.25765000e+00  3.23875809e+00  3.03359432e+00  2.48543006e+00  1.15927656e+00  7.43937566e+01
  1.60143138e+00  2.91535233e+00  3.37713124e+00  3.64966579e+00  3.68395963e+00  3.68158520e+00  3.66362491e+00  3.45954446e+00  2.91535234e+00  1.60143138e+00  8.71744905e+01
  2.09014915e+00  3.39188355e+00  3.85259842e+00  4.12169744e+00  4.15439464e+00  4.15224917e+00  4.13551947e+00  3.93230135e+00  3.39188354e+00  2.09014915e+00  1.01462175e+02
  2.62907982e+00  3.91893547e+00  4.37837328e+00  4.64427235e+00  4.67535426e+00  4.67347433e+00  4.65792458e+00  4.45548946e+00  3.91893547e+00  2.62907982e+00  1.17300619e+02
  3.22062207e+00  4.49898579e+00  4.95703823e+00  5.21955458e+00  5.24919562e+00  5.24778236e+00  5.23329480e+00  5.03177143e+00  4.49898579e+00  3.22062207e+00  1.34793095e+02
  3.86813100e+00  5.13515973e+00  5.59206321e+00  5.85124558e+00  5.87977377e+00  5.87840728e+00  5.86495277e+00  5.66438973e+00  5.13515973e+00  3.86813100e+00  1.53996857e+02
  4.57530091e+00  5.83114067e+00  6.28669650e+00  6.54279520e+00  6.56990519e+00  6.56884487e+00  6.55631013e+00  6.35661460e+00  5.83114067e+00  4.57530091e+00  1.75002749e+02
