PdfType: error
Format: lhagrid1
---
6.144210e-06 7.504560e-06 9.166090e-06 1.119550e-05 1.367420e-05 1.670170e-05 2.039950e-05 2.491600e-05 3.043250e-05 3.717030e-05 4.539990e-05 5.545160e-05 6.772870e-05 8.272410e-05 1.010390e-04 1.234100e-04 1.507330e-04 1.841060e-04 2.248670e-04 2.746540e-04 3.354630e-04 4.097350e-04 5.004510e-04 6.112530e-04 7.465860e-04 9.118820e-04 1.113780e-03 1.360370e-03 1.661560e-03 2.029430e-03 2.478750e-03 3.027550e-03 3.697860e-03 4.516580e-03 5.516560e-03 6.737950e-03 8.229750e-03 1.005180e-02 1.116455e-02 1.227730e-02 1.363645e-02 1.499560e-02 1.665560e-02 1.831560e-02 2.034320e-02 2.237080e-02 2.484725e-02 2.732370e-02 3.034850e-02 3.337330e-02 3.706775e-02 4.076220e-02 4.527465e-02 4.978710e-02 5.529860e-02 6.081010e-02 6.754185e-02 7.427360e-02 8.249580e-02 9.071800e-02 1.007605e-01 1.108030e-01 1.230690e-01 1.353350e-01 1.400000e-01 1.446650e-01 1.496515e-01 1.546380e-01 1.599685e-01 1.652990e-01 1.709965e-01 1.766940e-01 1.827850e-01 1.888760e-01 1.953865e-01 2.018970e-01 2.088560e-01 2.158150e-01 2.232540e-01 2.306930e-01 2.386450e-01 2.465970e-01 2.550970e-01 2.635970e-01 2.726830e-01 2.817690e-01 2.914815e-01 3.011940e-01 3.115760e-01 3.219580e-01 3.330560e-01 3.441540e-01 3.560165e-01 3.678790e-01 3.805600e-01 3.932410e-01 4.067955e-01 4.203500e-01 4.348395e-01 4.493290e-01 4.648170e-01 4.803050e-01 4.968610e-01 5.134170e-01 5.311145e-01 5.488120e-01 5.549780e-01 5.611440e-01 5.674485e-01 5.737530e-01 5.801995e-01 5.866460e-01 5.932375e-01 5.998290e-01 6.065680e-01 6.133070e-01 6.201980e-01 6.270890e-01 6.341345e-01 6.411800e-01 6.483840e-01 6.555880e-01 6.629540e-01 6.703200e-01 6.778515e-01 6.853830e-01 6.930835e-01 7.007840e-01 7.086575e-01 7.165310e-01 7.245815e-01 7.326320e-01 7.408635e-01 7.490950e-01 7.575115e-01 7.659280e-01 7.745335e-01 7.831390e-01 7.919380e-01 8.007370e-01 8.097340e-01 8.187310e-01 8.217745e-01 8.248180e-01 8.278840e-01 8.309500e-01 8.340390e-01 8.371280e-01 8.402400e-01 8.433520e-01 8.464875e-01 8.496230e-01 8.527815e-01 8.559400e-01 8.591215e-01 8.623030e-01 8.655090e-01 8.687150e-01 8.719440e-01 8.751730e-01 8.784265e-01 8.816800e-01 8.849575e-01 8.882350e-01 8.915370e-01 8.948390e-01 8.981655e-01 9.014920e-01 9.048435e-01 9.081950e-01 9.115710e-01 9.149470e-01 9.183485e-01 9.217500e-01 9.251765e-01 9.286030e-01 9.320550e-01 9.355070e-01 9.389845e-01 9.424620e-01 9.459660e-01 9.494700e-01 9.529995e-01 9.565290e-01 9.600845e-01 9.636400e-01 9.672225e-01 9.708050e-01 9.744140e-01 9.780230e-01 9.816585e-01 9.852940e-01 9.889570e-01 9.926200e-01 9.963100e-01 1.000000e+00
1.400000e+00 1.464610e+00 1.659240e+00 1.890670e+00 2.167490e+00 2.500670e+00 2.904300e+00 3.396640e+00 4.001450e+00 4.750000e+00 5.767150e+00 7.070720e+00 8.758190e+00 1.096570e+01 1.388560e+01 1.779290e+01 2.308550e+01 3.034710e+01 4.044480e+01 5.468640e+01 7.507240e+01 1.047120e+02 1.485170e+02 2.143800e+02 3.152120e+02 4.725370e+02 7.229460e+02 1.129950e+03 1.806160e+03 2.955930e+03 4.958860e+03 8.538140e+03 1.510790e+04 2.751070e+04 5.162750e+04 1.000000e+05
-5 -4 -3 -2 -1 1 2 3 4 5 21
  0.00000000e+00  6.77972555e-02  8.62659129e-01  9.39624957e-01  8.33167224e-01  8.74541648e-01  9.46386869e-01  7.69805160e-01  6.77972556e-02  0.00000000e+00  6.05254444e+00
  0.00000000e+00  9.75327708e-02  8.89205147e-01  9.66989921e-01  8.61121480e-01  9.02143013e-01  9.73731605e-01  7.97179873e-01  9.75327708e-02  0.00000000e+00  6.70918915e+00
  0.00000000e+00  1.90889134e-01  9.69445868e-01  1.05113293e+00  9.47805111e-01  9.87594648e-01  1.05769055e+00  8.80753302e-01  1.90889134e-01  0.00000000e+00  8.81192432e+00
  0.00000000e+00  3.01962753e-01  1.06994590e+00  1.15481808e+00  1.05403310e+00  1.09259587e+00  1.16155468e+00  9.84214165e-01  3.01962753e-01  0.00000000e+00  1.14963430e+01
  0.00000000e+00  4.33835300e-01  1.19126869e+00  1.27945915e+00  1.18100825e+00  1.21846766e+00  1.28625399e+00  1.10852936e+00  4.33835300e-01  0.00000000e+00  1.48373439e+01
  0.00000000e+00  5.87850349e-01  1.33533675e+00  1.42647019e+00  1.33041965e+00  1.36668240e+00  1.43337034e+00  1.25527529e+00  5.87850349e-01  0.00000000e+00  1.88991808e+01
  0.00000000e+00  7.65501357e-01  1.50342394e+00  1.59740255e+00  1.50342730e+00  1.53880405e+00  1.60436956e+00  1.42597116e+00  7.65501357e-01  0.00000000e+00  2.37499652e+01
  0.00000000e+00  9.68853893e-01  1.69762179e+00  1.79411086e+00  1.70219513e+00  1.73656867e+00  1.80122515e+00  1.62241837e+00  9.68853893e-01  0.00000000e+00  2.94679943e+01
  0.00000000e+00  1.20075863e+00  1.92065242e+00  2.01966474e+00  1.92959187e+00  1.96321562e+00  2.02696722e+00  1.84781294e+00  1.20075863e+00  0.00000000e+00  3.61782923e+01
  7.79147768e-02  1.45099040e+00  2.16254578e+00  2.26406618e+00  2.17565951e+00  2.20847975e+00  2.27124646e+00  2.09196740e+00  1.45099040e+00  7.79147768e-02  4.36275761e+01
  3.99516757e-01  1.75639512e+00  2.45925974e+00  2.56308925e+00  2.47649055e+00  2.50839585e+00  2.57035768e+00  2.39085111e+00  1.75639512e+00  3.99516758e-01  5.25157851e+01
  7.56055774e-01  2.09991195e+00  2.79404093e+00  2.90023882e+00  2.81559169e+00  2.84666925e+00  2.90767974e+00  2.72795985e+00  2.09991195e+00  7.56055774e-01  6.25717226e+01
  1.15358828e+00  2.48484350e+00  3.17071292e+00  3.27922372e+00  3.19608249e+00  3.22635177e+00  3.28675971e+00  3.10669925e+00  2.48484344e+00  1.15358828e+00  7.39736517e+01
  1.59518092e+00  2.91406707e+00  3.59179026e+00  3.70231722e+00  3.62092975e+00  3.65049248e+00  3.70994998e+00  3.52985150e+00  2.91406708e+00  1.59518092e+00  8.67827479e+01
  2.08340164e+00  3.38997097e+00  4.05998066e+00  4.17259086e+00  4.09257287e+00  4.12145420e+00  4.18016643e+00  3.99987334e+00  3.38997096e+00  2.08340164e+00  1.01089414e+02
  2.62179256e+00  3.91641483e+00  4.57870137e+00  4.69337176e+00  4.61472845e+00  4.64298339e+00  4.70109625e+00  4.52051428e+00  3.91641483e+00  2.62179256e+00  1.16949264e+02
  3.21276257e+00  4.49584250e+00  5.15073707e+00  5.26703015e+00  5.18992444e+00  5.21759614e+00  5.27495588e+00  5.09422718e+00  4.49584250e+00  3.21276257e+00  1.34450580e+02
  3.86000308e+00  5.13161774e+00  5.77926947e+00  5.89717452e+00  5.82163416e+00  5.84853826e+00  5.90537353e+00  5.72444568e+00  5.13161774e+00  3.86000308e+00  1.53686444e+02
  4.56681011e+00  5.82702025e+00  6.46769075e+00  6.58725540e+00  6.51289615e+00  6.53929919e+00  6.59541494e+00  6.41457289e+00  5.82702025e+00  4.56681011e+00  1.74695906e+02
