  5.32221652e+00  6.61173570e+00  7.22137641e+00  7.37997090e+00  7.39426107e+00  7.41191527e+00  7.38706468e+00  7.26680721e+00  6.61173570e+00  5.32221652e+00  1.97845482e+02
  6.14943459e+00  7.42669761e+00  8.03098832e+00  8.18911134e+00  8.20274870e+00  8.22087110e+00  8.19673766e+00  8.07522846e+00  7.42669762e+00  6.14943459e+00  2.22136340e+02
  7.04449400e+00  8.30905738e+00  8.90774289e+00  9.06671308e+00  9.07930782e+00  9.09773817e+00  9.07403383e+00  8.95180681e+00  8.30905735e+00  7.04449397e+00  2.48360190e+02
  8.01121985e+00  9.26352834e+00  9.85945295e+00  1.00159212e+01  1.00297347e+01  1.00454313e+01  1.00239697e+01  9.90013596e+00  9.26352833e+00  8.01121984e+00  2.76625374e+02
  9.05285091e+00  1.02937618e+01  1.08832875e+01  1.10412673e+01  1.10518438e+01  1.10695156e+01  1.10478790e+01  1.09242551e+01  1.02937618e+01  9.05285091e+00  3.06943455e+02
  1.01738581e+01  1.14019820e+01  1.19877779e+01  1.21439094e+01  1.21567668e+01  1.21723747e+01  1.21514536e+01  1.20261174e+01  1.14019820e+01  1.01738581e+01  3.39375985e+02
  1.13744738e+01  1.25942909e+01  1.31744740e+01  1.33299301e+01  1.33401922e+01  1.33554007e+01  1.33360959e+01  1.32109850e+01  1.25942909e+01  1.13744738e+01  3.73993792e+02
  1.26613739e+01  1.38687920e+01  1.44446471e+01  1.45999226e+01  1.46098360e+01  1.46269114e+01  1.46082342e+01  1.44809803e+01  1.38687920e+01  1.26613742e+01  4.10802756e+02
  1.40384151e+01  1.52364644e+01  1.58054149e+01  1.59610603e+01  1.59693508e+01  1.59880295e+01  1.59703896e+01  1.58412366e+01  1.52364644e+01  1.40384152e+01  4.49843326e+02
  1.55076400e+01  1.66921223e+01  1.72604268e+01  1.74155161e+01  1.74230386e+01  1.74396723e+01  1.74218239e+01  1.72944817e+01  1.66921223e+01  1.55076400e+01  4.91159198e+02
  1.70723623e+01  1.82487944e+01  1.88092123e+01  1.89621705e+01  1.89726039e+01  1.89876420e+01  1.89715666e+01  1.88419579e+01  1.82487944e+01  1.70723623e+01  5.34773942e+02
  1.87355669e+01  1.99004868e+01  2.04573378e+01  2.06103162e+01  2.06195369e+01  2.06361759e+01  2.06191505e+01  2.04895716e+01  1.99004868e+01  1.87355669e+01  5.80706466e+02
  2.05028164e+01  2.16570646e+01  2.22089302e+01  2.23621232e+01  2.23700739e+01  2.23846692e+01  2.23711894e+01  2.22399170e+01  2.16570646e+01  2.05028164e+01  6.28965326e+02
  2.23741707e+01  2.35177281e+01  2.40657173e+01  2.42176637e+01  2.42264696e+01  2.42410198e+01  2.42285110e+01  2.40974491e+01  2.35177281e+01  2.23741707e+01  6.79562366e+02
  2.43539911e+01  2.54861068e+01  2.60310082e+01  2.61838108e+01  2.61903236e+01  2.62049009e+01  2.61924553e+01  2.60598414e+01  2.54861071e+01  2.43539911e+01  7.32454053e+02
  2.64749341e+01  2.75971091e+01  2.81364210e+01  2.82877227e+01  2.82950806e+01  2.83097415e+01  2.82970244e+01  2.81656048e+01  2.75971092e+01  2.64749340e+01  7.88548599e+02
  2.87815202e+01  2.98883191e+01  3.04207171e+01  3.05701870e+01  3.05776063e+01  3.05910349e+01  3.05802151e+01  3.04486028e+01  2.98883191e+01  2.87815202e+01  8.48797784e+02
  0.00000000e+00  2.39742078e-02  7.10475178e-01  8.76935970e-01  8.99579192e-01  9.21608895e-01  8.82289431e-01  7.75539104e-01  2.39742078e-02  0.00000000e+00  9.67280704e+00
  0.00000000e+00  5.58826185e-02  7.40246814e-01  9.06356445e-01  9.28762820e-01  9.50646043e-01  9.11741771e-01  8.04697074e-01  5.58826185e-02  0.00000000e+00  1.03085248e+01
  0.00000000e+00  1.58643615e-01  8.34294533e-01  9.99761463e-01  1.02139841e+00  1.04265621e+00  1.00519014e+00  8.96327489e-01  1.58643615e-01  0.00000000e+00  1.23295084e+01
  0.00000000e+00  2.76672206e-01  9.45458645e-01  1.11031537e+00  1.13122032e+00  1.15188917e+00  1.11581342e+00  1.00522426e+00  2.76672206e-01  0.00000000e+00  1.48766269e+01
  0.00000000e+00  4.12853053e-01  1.07492435e+00  1.23918565e+00  1.25939311e+00  1.27951825e+00  1.24475911e+00  1.13255845e+00  4.12853053e-01  0.00000000e+00  1.80149296e+01
  0.00000000e+00  5.68471830e-01  1.22411138e+00  1.38776586e+00  1.40730600e+00  1.42691775e+00  1.39340933e+00  1.27971924e+00  5.68471830e-01  0.00000000e+00  2.18068307e+01
  0.00000000e+00  7.44922515e-01  1.39432919e+00  1.55745302e+00  1.57631411e+00  1.59545966e+00  1.56318198e+00  1.44801551e+00  7.44922515e-01  0.00000000e+00  2.63117109e+01
  0.00000000e+00  9.44027523e-01  1.58743313e+00  1.74998163e+00  1.76822470e+00  1.78691709e+00  1.75580410e+00  1.63930354e+00  9.44027523e-01  0.00000000e+00  3.16024609e+01
  0.00000000e+00  1.16857347e+00  1.80620284e+00  1.96823394e+00  1.98582655e+00  2.00409589e+00  1.97413552e+00  1.85634727e+00  1.16857347e+00  0.00000000e+00  3.77911154e+01
  6.43396745e-02  1.40921948e+00  2.04118364e+00  2.20268094e+00  2.21967040e+00  2.23754143e+00  2.20868757e+00  2.08967747e+00  1.40921948e+00  6.43396745e-02  4.46326329e+01
  3.72222500e-01  1.70026881e+00  2.32641521e+00  2.48733190e+00  2.50372108e+00  2.52121010e+00  2.49344849e+00  2.37326541e+00  1.70026881e+00  3.72222500e-01  5.27652073e+01
  7.11233615e-01  2.02537182e+00  2.64579453e+00  2.80618599e+00  2.82196233e+00  2.83907024e+00  2.81241692e+00  2.69103130e+00  2.02537182e+00  7.11233615e-01  6.19422138e+01
  1.08674828e+00  2.38741459e+00  3.00225083e+00  3.16211063e+00  3.17728339e+00  3.19403370e+00  3.16846563e+00  3.04593393e+00  2.38741459e+00  1.08674828e+00  7.23301903e+01
  1.50139479e+00  2.78891082e+00  3.39827674e+00  3.55762381e+00  3.57217828e+00  3.58859737e+00  3.56410514e+00  3.44045924e+00  2.78891082e+00  1.50139479e+00  8.39847158e+01
  1.95760472e+00  3.23221374e+00  3.83620720e+00  3.99502062e+00  4.00898912e+00  4.02508516e+00  4.00163422e+00  3.87694158e+00  3.23221374e+00  1.95760472e+00  9.69689235e+01
  2.45846817e+00  3.72045214e+00  4.31920112e+00  4.47749088e+00  4.49089280e+00  4.50669010e+00  4.48423781e+00  4.35854710e+00  3.72045214e+00  2.45846817e+00  1.11359729e+02
  3.00626140e+00  4.25588396e+00  4.84946871e+00  5.00725560e+00  5.02008329e+00  5.03559798e+00  5.01415618e+00  4.88747171e+00  4.25588396e+00  3.00626140e+00  1.27209395e+02
  3.60404281e+00  4.84152920e+00  5.43002859e+00  5.58729504e+00  5.59958642e+00  5.61482939e+00  5.59435527e+00  5.46674847e+00  4.84152920e+00  3.60404281e+00  1.44592407e+02
  4.25469005e+00  5.48022078e+00  6.06374434e+00  6.22051148e+00  6.23225696e+00  6.24725219e+00  6.22771719e+00  6.09921890e+00  5.48022078e+00  4.25469005e+00  1.63559302e+02
  4.96094883e+00  6.17480008e+00  6.75341856e+00  6.90968127e+00  6.92089159e+00  6.93564806e+00  6.91705222e+00  6.78768536e+00  6.17480008e+00  4.96094883e+00  1.84172244e+02
  5.72591510e+00  6.92821372e+00  7.50203816e+00  7.65778374e+00  7.66845952e+00  7.68304991e+00  7.66534816e+00  7.53514181e+00  6.92821372e+00  5.72591510e+00  2.06480030e+02
  6.55229266e+00  7.74323108e+00  8.31230811e+00  8.46764151e+00  8.47775462e+00  8.49217923e+00  8.47534141e+00  8.34428657e+00  7.74323102e+00  6.55229260e+00  2.30527688e+02
  7.44335376e+00  8.62314069e+00  9.18764455e+00  9.34241234e+00  9.35207491e+00  9.36617354e+00  9.35026385e+00  9.21849016e+00  8.62314067e+00  7.44335373e+00  2.56373367e+02
  8.40175557e+00  9.57057549e+00  1.01304029e+01  1.02847966e+01  1.02940188e+01  1.03079531e+01  1.02928789e+01  1.01602652e+01  9.57057549e+00  8.40175557e+00  2.84043923e+02
  9.43105579e+00  1.05890394e+01  1.11445101e+01  1.12980743e+01  1.13067987e+01  1.13205549e+01  1.13063702e+01  1.11733147e+01  1.05890394e+01  9.43105579e+00  3.13591678e+02
  1.05335672e+01  1.16811517e+01  1.22320098e+01  1.23853162e+01  1.23932278e+01  1.24068212e+01  1.23937003e+01  1.22598325e+01  1.16811517e+01  1.05335672e+01  3.45043678e+02
  1.17123234e+01  1.28493738e+01  1.33959418e+01  1.35488083e+01  1.35563710e+01  1.35698741e+01  1.35574368e+01  1.34227818e+01  1.28493738e+01  1.17123240e+01  3.78420100e+02
  1.29708299e+01  1.40975425e+01  1.46396095e+01  1.47921718e+01  1.47991769e+01  1.48126180e+01  1.48011203e+01  1.46656166e+01  1.40975425e+01  1.29708302e+01  4.13760489e+02
  1.43116464e+01  1.54281801e+01  1.59661934e+01  1.61180478e+01  1.61245947e+01  1.61378887e+01  1.61270977e+01  1.59912941e+01  1.54281801e+01  1.43116464e+01  4.51078507e+02
  1.57375688e+01  1.68441272e+01  1.73776753e+01  1.75290003e+01  1.75353457e+01  1.75484688e+01  1.75383233e+01  1.74018674e+01  1.68441272e+01  1.57375688e+01  4.90393410e+02
  1.72512166e+01  1.83476961e+01  1.88773968e+01  1.90281221e+01  1.90339214e+01  1.90469712e+01  1.90376309e+01  1.89007564e+01  1.83476961e+01  1.72512166e+01  5.31707164e+02
  1.88558358e+01  1.99425921e+01  2.04680631e+01  2.06183988e+01  2.06237147e+01  2.06366016e+01  2.06281654e+01  2.04905903e+01  1.99425921e+01  1.88558358e+01  5.75042601e+02
  2.05532851e+01  2.16303787e+01  2.21516687e+01  2.23016476e+01  2.23065086e+01  2.23193241e+01  2.23117510e+01  2.21734385e+01  2.16303787e+01  2.05532851e+01  6.20384198e+02
  2.23448201e+01  2.34127369e+01  2.39300940e+01  2.40795300e+01  2.40839940e+01  2.40968245e+01  2.40898273e+01  2.39510314e+01  2.34127377e+01  2.23448201e+01  6.67690475e+02
  2.42637044e+01  2.53213090e+01  2.58338486e+01  2.59825717e+01  2.59866323e+01  2.59993459e+01  2.59930873e+01  2.58541045e+01  2.53213091e+01  2.42637044e+01  7.17780932e+02
  2.63460267e+01  2.73894172e+01  2.78954537e+01  2.80430629e+01  2.80467029e+01  2.80593330e+01  2.80538768e+01  2.79150315e+01  2.73894172e+01  2.63460267e+01  7.71492506e+02
  0.00000000e+00  2.55232678e-02  6.76535022e-01  8.40704054e-01  8.60009423e-01  8.77668317e-01  8.45674652e-01  7.26291429e-01  2.55232672e-02  0.00000000e+00  8.62392422e+00
  0.00000000e+00  5.54649031e-02  7.04384117e-01  8.68204651e-01  8.87269366e-01  9.04819354e-01  8.73220440e-01  7.53640750e-01  5.54649025e-02  0.00000000e+00  9.23265640e+00
  0.00000000e+00  1.51537029e-01  7.92236776e-01  9.55404467e-01  9.73700737e-01  9.90756255e-01  9.60512493e-01  8.39523368e-01  1.51537029e-01  0.00000000e+00  1.11605202e+01
  0.00000000e+00  2.62208913e-01  8.96418737e-01  1.05894687e+00  1.07653118e+00  1.09315015e+00  1.06417692e+00  9.41852555e-01  2.62208913e-01  0.00000000e+00  1.35912257e+01
  0.00000000e+00  3.90098145e-01  1.01796495e+00  1.17989037e+00  1.19678704e+00  1.21298817e+00  1.18522409e+00  1.06166029e+00  3.90098145e-01  0.00000000e+00  1.65835347e+01
  0.00000000e+00  5.36352036e-01  1.15812725e+00  1.31946046e+00  1.33567977e+00  1.35149051e+00  1.32491509e+00  1.20019253e+00  5.36352036e-01  0.00000000e+00  2.01931020e+01
  0.00000000e+00  7.02203994e-01  1.31808890e+00  1.47885312e+00  1.49442546e+00  1.50988441e+00  1.48442393e+00  1.35860627e+00  7.02203993e-01  0.00000000e+00  2.44728020e+01
  0.00000000e+00  8.89303505e-01  1.49952344e+00  1.65971729e+00  1.67464908e+00  1.68978161e+00  1.66542112e+00  1.53856676e+00  8.89303501e-01  0.00000000e+00  2.94876131e+01
  0.00000000e+00  1.10015474e+00  1.70492862e+00  1.86458741e+00  1.87888883e+00  1.89370657e+00  1.87042449e+00  1.74257116e+00  1.10015474e+00  0.00000000e+00  3.53378852e+01
  6.21009162e-02  1.32617169e+00  1.92557863e+00  2.08470038e+00  2.09839558e+00  2.11292680e+00  2.09065724e+00  1.96190313e+00  1.32617169e+00  6.21009169e-02  4.17915637e+01
  3.50841360e-01  1.59924800e+00  2.19315391e+00  2.35169942e+00  2.36481542e+00  2.37906950e+00  2.35780745e+00  2.22815991e+00  1.59924800e+00  3.50841360e-01  4.94419494e+01
  6.68442866e-01  1.90387099e+00  2.49238296e+00  2.65036508e+00  2.66289007e+00  2.67688632e+00  2.65663042e+00  2.52609812e+00  1.90387099e+00  6.68442866e-01  5.80521772e+01
  1.01974123e+00  2.24262671e+00  2.82587262e+00  2.98330190e+00  2.99523299e+00  3.00897406e+00  2.98972667e+00  2.85834254e+00  2.24262671e+00  1.01974123e+00  6.77728296e+01
  1.40710150e+00  2.61774728e+00  3.19580349e+00  3.35273066e+00  3.36405988e+00  3.37756540e+00  3.35930945e+00  3.22706529e+00  2.61774728e+00  1.40710150e+00  7.86504140e+01
  1.83264405e+00  3.03126114e+00  3.60426599e+00  3.76065684e+00  3.77139631e+00  3.78468683e+00  3.76741266e+00  3.63437457e+00  3.03126119e+00  1.83264405e+00  9.07362775e+01
  2.29910521e+00  3.48597342e+00  4.05400573e+00  4.20986390e+00  4.22006467e+00  4.23314230e+00  4.21679890e+00  4.08301593e+00  3.48597342e+00  2.29910521e+00  1.04100487e+02
  2.80848547e+00  3.98380917e+00  4.54698321e+00  4.70231694e+00  4.71197255e+00  4.72485664e+00  4.70943349e+00  4.57493196e+00  3.98380917e+00  2.80848547e+00  1.18781522e+02
  3.36342058e+00  4.52742056e+00  5.08581430e+00  5.24062188e+00  5.24974350e+00  5.26246675e+00  5.24792759e+00  5.11273813e+00  4.52742056e+00  3.36342058e+00  1.34841217e+02
  3.96641098e+00  5.11930077e+00  5.67299476e+00  5.82728675e+00  5.83588332e+00  5.84843707e+00  5.83478613e+00  5.69893061e+00  5.11930077e+00  3.96641098e+00  1.52324414e+02
  4.61985359e+00  5.76186643e+00  6.31093186e+00  6.46471688e+00  6.47278142e+00  6.48518669e+00  6.47242219e+00  6.33591637e+00  5.76186643e+00  4.61985359e+00  1.71275784e+02
  5.32641887e+00  6.45765982e+00  7.00221656e+00  7.15549195e+00  7.16304354e+00  7.17530167e+00  7.16340261e+00  7.02628611e+00  6.45765977e+00  5.32641887e+00  1.91740159e+02
  6.08841596e+00  7.20910899e+00  7.74919315e+00  7.90198942e+00  7.90901822e+00  7.92118371e+00  7.91011004e+00  7.77237559e+00  7.20910896e+00  6.08841593e+00  2.13748418e+02
  6.90867354e+00  8.01897408e+00  8.55468273e+00  8.70694349e+00  8.71350362e+00  8.72555202e+00  8.71527697e+00  8.57701461e+00  8.01897407e+00  6.90867358e+00  2.37348968e+02
  7.78939340e+00  8.88948383e+00  9.42084882e+00  9.57265149e+00  9.57876877e+00  9.59063247e+00  9.58124001e+00  9.44225645e+00  8.88948383e+00  7.78939340e+00  2.62556499e+02
  8.73362372e+00  9.82363282e+00  1.03507522e+01  1.05020387e+01  1.05075837e+01  1.05194078e+01  1.05107804e+01  1.03715111e+01  9.82363282e+00  8.73362372e+00  2.89414943e+02
  9.74340604e+00  1.08234991e+01  1.13465504e+01  1.14973001e+01  1.15024263e+01  1.15141274e+01  1.15063066e+01  1.13663858e+01  1.08234991e+01  9.74340601e+00  3.17938565e+02
  1.08212174e+01  1.18915492e+01  1.24104634e+01  1.25606429e+01  1.25653627e+01  1.25770249e+01  1.25699136e+01  1.24295584e+01  1.18915492e+01  1.08212178e+01  3.48145765e+02
  1.19697825e+01  1.30305035e+01  1.35452210e+01  1.36951576e+01  1.36993354e+01  1.37108849e+01  1.37046921e+01  1.35637584e+01  1.30305035e+01  1.19697826e+01  3.80059935e+02
  1.31917162e+01  1.42427591e+01  1.47536705e+01  1.49028414e+01  1.49066423e+01  1.49182778e+01  1.49124992e+01  1.47714689e+01  1.42427591e+01  1.31917162e+01  4.13688384e+02
  1.44886676e+01  1.55304891e+01  1.60371982e+01  1.61861289e+01  1.61893879e+01  1.62009798e+01  1.61961571e+01  1.60543467e+01  1.55304891e+01  1.44886676e+01  4.49039934e+02
  1.58633164e+01  1.68958692e+01  1.73988205e+01  1.75471436e+01  1.75498557e+01  1.75615315e+01  1.75573744e+01  1.74153203e+01  1.68958692e+01  1.58633164e+01  4.86112795e+02
  1.73180668e+01  1.83414845e+01  1.88405597e+01  1.89883191e+01  1.89909340e+01  1.90024128e+01  1.89989208e+01  1.88564111e+01  1.83414845e+01  1.73180668e+01  5.24919246e+02
  1.88545244e+01  1.98688776e+01  2.03641143e+01  2.05114949e+01  2.05135608e+01  2.05250132e+01  2.05223907e+01  2.03794086e+01  1.98688776e+01  1.88545244e+01  5.65439144e+02
  2.04734096e+01  2.14791490e+01  2.19706351e+01  2.21174782e+01  2.21192564e+01  2.21306906e+01  2.21285882e+01  2.19852804e+01  2.14791495e+01  2.04734096e+01  6.07628269e+02
  2.22050867e+01  2.32004442e+01  2.36874174e+01  2.38337035e+01  2.38355880e+01  2.38470564e+01  2.38451322e+01  2.37014157e+01  2.32004442e+01  2.22050867e+01  6.52213116e+02
  2.40814287e+01  2.50629712e+01  2.55435735e+01  2.56889374e+01  2.56910283e+01  2.57024727e+01  2.57007625e+01  2.55572013e+01  2.50629712e+01  2.40814287e+01  6.99936064e+02
  0.00000000e+00  2.66405954e-02  6.44019359e-01  8.05764488e-01  8.21661512e-01  8.35726198e-01  8.10569707e-01  6.80976461e-01  2.66405944e-02  0.00000000e+00  7.66244383e+00
  0.00000000e+00  5.47775406e-02  6.70106282e-01  8.31506588e-01  8.47166044e-01  8.61154906e-01  8.36370880e-01  7.06663102e-01  5.47775395e-02  0.00000000e+00  8.24664235e+00
  0.00000000e+00  1.44707585e-01  7.52265306e-01  9.12998102e-01  9.27908500e-01  9.41542835e-01  9.18003032e-01  7.87245023e-01  1.44707585e-01  0.00000000e+00  1.00897583e+01
  0.00000000e+00  2.48580922e-01  8.49988811e-01  1.01008214e+00  1.02428038e+00  1.03759168e+00  1.01523095e+00  8.83496658e-01  2.48580922e-01  0.00000000e+00  1.24130990e+01
  0.00000000e+00  3.68772786e-01  9.64180420e-01  1.12366370e+00  1.13716952e+00  1.15018957e+00  1.12895223e+00  9.96307620e-01  3.68772786e-01  0.00000000e+00  1.52693324e+01
  0.00000000e+00  5.06303241e-01  1.09594509e+00  1.25484232e+00  1.26767704e+00  1.28042125e+00  1.26028031e+00  1.12677138e+00  5.06303241e-01  0.00000000e+00  1.87081701e+01
  0.00000000e+00  6.62256604e-01  1.24632015e+00  1.40461269e+00  1.41684476e+00  1.42933681e+00  1.41023000e+00  1.27591020e+00  6.62256602e-01  0.00000000e+00  2.27757524e+01
  0.00000000e+00  8.38117126e-01  1.41681877e+00  1.57458772e+00  1.58615424e+00  1.59842610e+00  1.58033680e+00  1.44525926e+00  8.38117120e-01  0.00000000e+00  2.75302380e+01
  0.00000000e+00  1.03615099e+00  1.60969554e+00  1.76690982e+00  1.77786475e+00  1.78993199e+00  1.77283553e+00  1.63703122e+00  1.03615099e+00  0.00000000e+00  3.30604140e+01
  5.97291573e-02  1.24840024e+00  1.81690068e+00  1.97354404e+00  1.98393385e+00  1.99580680e+00  1.97965144e+00  1.84321013e+00  1.24840024e+00  5.97291582e-02  3.91477633e+01
  3.30507677e-01  1.50461269e+00  2.06790451e+00  2.22398954e+00  2.23380254e+00  2.24549122e+00  2.23027209e+00  2.09316489e+00  1.50461269e+00  3.30507677e-01  4.63422239e+01
  6.28006107e-01  1.78998755e+00  2.34820459e+00  2.50370699e+00  2.51295019e+00  2.52446739e+00  2.51018185e+00  2.37244966e+00  1.78998755e+00  6.28006107e-01  5.44172143e+01
