PdfType: error
Format: lhagrid1
---
6.144210e-06 7.504560e-06 9.166090e-06 1.119550e-05 1.367420e-05 1.670170e-05 2.039950e-05 2.491600e-05 3.043250e-05 3.717030e-05 4.539990e-05 5.545160e-05 6.772870e-05 8.272410e-05 1.010390e-04 1.234100e-04 1.507330e-04 1.841060e-04 2.248670e-04 2.746540e-04 3.354630e-04 4.097350e-04 5.004510e-04 6.112530e-04 7.465860e-04 9.118820e-04 1.113780e-03 1.360370e-03 1.661560e-03 2.029430e-03 2.478750e-03 3.027550e-03 3.697860e-03 4.516580e-03 5.516560e-03 6.737950e-03 8.229750e-03 1.005180e-02 1.116455e-02 1.227730e-02 1.363645e-02 1.499560e-02 1.665560e-02 1.831560e-02 2.034320e-02 2.237080e-02 2.484725e-02 2.732370e-02 3.034850e-02 3.337330e-02 3.706775e-02 4.076220e-02 4.527465e-02 4.978710e-02 5.529860e-02 6.081010e-02 6.754185e-02 7.427360e-02 8.249580e-02 9.071800e-02 1.007605e-01 1.108030e-01 1.230690e-01 1.353350e-01 1.400000e-01 1.446650e-01 1.496515e-01 1.546380e-01 1.599685e-01 1.652990e-01 1.709965e-01 1.766940e-01 1.827850e-01 1.888760e-01 1.953865e-01 2.018970e-01 2.088560e-01 2.158150e-01 2.232540e-01 2.306930e-01 2.386450e-01 2.465970e-01 2.550970e-01 2.635970e-01 2.726830e-01 2.817690e-01 2.914815e-01 3.011940e-01 3.115760e-01 3.219580e-01 3.330560e-01 3.441540e-01 3.560165e-01 3.678790e-01 3.805600e-01 3.932410e-01 4.067955e-01 4.203500e-01 4.348395e-01 4.493290e-01 4.648170e-01 4.803050e-01 4.968610e-01 5.134170e-01 5.311145e-01 5.488120e-01 5.549780e-01 5.611440e-01 5.674485e-01 5.737530e-01 5.801995e-01 5.866460e-01 5.932375e-01 5.998290e-01 6.065680e-01 6.133070e-01 6.201980e-01 6.270890e-01 6.341345e-01 6.411800e-01 6.483840e-01 6.555880e-01 6.629540e-01 6.703200e-01 6.778515e-01 6.853830e-01 6.930835e-01 7.007840e-01 7.086575e-01 7.165310e-01 7.245815e-01 7.326320e-01 7.408635e-01 7.490950e-01 7.575115e-01 7.659280e-01 7.745335e-01 7.831390e-01 7.919380e-01 8.007370e-01 8.097340e-01 8.187310e-01 8.217745e-01 8.248180e-01 8.278840e-01 8.309500e-01 8.340390e-01 8.371280e-01 8.402400e-01 8.433520e-01 8.464875e-01 8.496230e-01 8.527815e-01 8.559400e-01 8.591215e-01 8.623030e-01 8.655090e-01 8.687150e-01 8.719440e-01 8.751730e-01 8.784265e-01 8.816800e-01 8.849575e-01 8.882350e-01 8.915370e-01 8.948390e-01 8.981655e-01 9.014920e-01 9.048435e-01 9.081950e-01 9.115710e-01 9.149470e-01 9.183485e-01 9.217500e-01 9.251765e-01 9.286030e-01 9.320550e-01 9.355070e-01 9.389845e-01 9.424620e-01 9.459660e-01 9.494700e-01 9.529995e-01 9.565290e-01 9.600845e-01 9.636400e-01 9.672225e-01 9.708050e-01 9.744140e-01 9.780230e-01 9.816585e-01 9.852940e-01 9.889570e-01 9.926200e-01 9.963100e-01 1.000000e+00
1.400000e+00 1.464610e+00 1.659240e+00 1.890670e+00 2.167490e+00 2.500670e+00 2.904300e+00 3.396640e+00 4.001450e+00 4.750000e+00 5.767150e+00 7.070720e+00 8.758190e+00 1.096570e+01 1.388560e+01 1.779290e+01 2.308550e+01 3.034710e+01 4.044480e+01 5.468640e+01 7.507240e+01 1.047120e+02 1.485170e+02 2.143800e+02 3.152120e+02 4.725370e+02 7.229460e+02 1.129950e+03 1.806160e+03 2.955930e+03 4.958860e+03 8.538140e+03 1.510790e+04 2.751070e+04 5.162750e+04 1.000000e+05
-5 -4 -3 -2 -1 1 2 3 4 5 21
  0.00000000e+00  5.33019265e-02  9.17308364e-01  9.48348897e-01  1.01047720e+00  9.14899489e-01  9.24597419e-01  7.68469864e-01  5.33019266e-02  0.00000000e+00  6.54328700e+00
  0.00000000e+00  8.38203428e-02  9.44280402e-01  9.76251481e-01  1.03760361e+00  9.42865339e-01  9.52791935e-01  7.96721881e-01  8.38203428e-02  0.00000000e+00  7.21408180e+00
  0.00000000e+00  1.80316628e-01  1.02613469e+00  1.06262626e+00  1.12097559e+00  1.02962275e+00  1.04009622e+00  8.83684648e-01  1.80316628e-01  0.00000000e+00  9.37239286e+00
  0.00000000e+00  2.94419283e-01  1.12796921e+00  1.16866826e+00  1.22419228e+00  1.13588721e+00  1.14703473e+00  9.90268455e-01  2.94419283e-01  0.00000000e+00  1.21087233e+01
  0.00000000e+00  4.29209102e-01  1.25084932e+00  1.29541976e+00  1.34832513e+00  1.26309165e+00  1.27486725e+00  1.11755085e+00  4.29209102e-01  0.00000000e+00  1.54947726e+01
  0.00000000e+00  5.86025509e-01  1.39647078e+00  1.44467761e+00  1.49516322e+00  1.41274904e+00  1.42506247e+00  1.26740885e+00  5.86025509e-01  0.00000000e+00  1.95991753e+01
  0.00000000e+00  7.66342848e-01  1.56593019e+00  1.61753775e+00  1.66577382e+00  1.58607093e+00  1.59879684e+00  1.44079325e+00  7.66342848e-01  0.00000000e+00  2.44869265e+01
  0.00000000e+00  9.72328780e-01  1.76136428e+00  1.81638346e+00  1.86224122e+00  1.78509284e+00  1.79834514e+00  1.63995395e+00  9.72328780e-01  0.00000000e+00  3.02372932e+01
  0.00000000e+00  1.20656456e+00  1.98562128e+00  2.04379520e+00  2.08740917e+00  2.01290810e+00  2.02660125e+00  1.86792911e+00  1.20656456e+00  0.00000000e+00  3.69774833e+01
  6.50814869e-02  1.45927249e+00  2.22867865e+00  2.28987187e+00  2.33143997e+00  2.25925033e+00  2.27342568e+00  2.11449064e+00  1.45927249e+00  6.50814869e-02  4.44481154e+01
  3.89521111e-01  1.76696387e+00  2.52648006e+00  2.59069913e+00  2.63008953e+00  2.56029353e+00  2.57501202e+00  2.41575630e+00  1.76696387e+00  3.89521112e-01  5.33497262e+01
  7.48820804e-01  2.11278396e+00  2.86249731e+00  2.92951068e+00  2.96697850e+00  2.89963798e+00  2.91474045e+00  2.75533177e+00  2.11278396e+00  7.48820804e-01  6.34170219e+01
  1.14894884e+00  2.49976017e+00  3.23996592e+00  3.31019581e+00  3.34541020e+00  3.28020330e+00  3.29597370e+00  3.13607932e+00  2.49976011e+00  1.14894884e+00  7.48247971e+01
  1.59296648e+00  2.93092787e+00  3.66192412e+00  3.73473640e+00  3.76818635e+00  3.70515138e+00  3.72137016e+00  3.56121284e+00  2.93092788e+00  1.59296648e+00  8.76286514e+01
  2.08346015e+00  3.40872161e+00  4.13086818e+00  4.20621054e+00  4.23765444e+00  4.17679399e+00  4.19345944e+00  4.03319572e+00  3.40872160e+00  2.08346015e+00  1.01940632e+02
  2.62389880e+00  3.93671679e+00  4.65022788e+00  4.72809830e+00  4.75785469e+00  4.69913441e+00  4.71619645e+00  4.55553829e+00  3.93671679e+00  2.62389880e+00  1.17798531e+02
  3.21697491e+00  4.51774879e+00  5.22270159e+00  5.30297485e+00  5.33082600e+00  5.27420392e+00  5.29176280e+00  5.13085236e+00  4.51774879e+00  3.21697491e+00  1.35295415e+02
  3.86601642e+00  5.15500072e+00  5.85155107e+00  5.93397708e+00  5.96032527e+00  5.90543612e+00  5.92363394e+00  5.76249241e+00  5.15500072e+00  3.86601642e+00  1.54501027e+02
  4.57435260e+00  5.85166013e+00  6.54012805e+00  6.62478217e+00  6.64957335e+00  6.59661103e+00  6.61498267e+00  6.45381519e+00  5.85166013e+00  4.57435260e+00  1.75502877e+02
  5.34526913e+00  6.61095306e+00  7.29159794e+00  7.37850402e+00  7.40138569e+00  7.35021857e+00  7.36908568e+00  7.20761618e+00  6.61095306e+00  5.34526913e+00  1.98342263e+02
  6.18203627e+00  7.43661121e+00  8.10909774e+00  8.19812513e+00  8.21922177e+00  8.17096268e+00  8.18913726e+00  8.02805293e+00  7.43661122e+00  6.18203627e+00  2.23102517e+02
  7.08788436e+00  8.33108174e+00  8.99529100e+00  9.08712214e+00  9.10757825e+00  9.06023246e+00  9.08017925e+00  8.91779051e+00  8.33108171e+00  7.08788433e+00  2.49813963e+02
  8.06682983e+00  9.29946825e+00  9.95740996e+00  1.00501553e+01  1.00686798e+01  1.00230240e+01  1.00424162e+01  9.88051861e+00  9.29946824e+00  8.06682982e+00  2.78585067e+02
  9.12203438e+00  1.03425173e+01  1.09931401e+01  1.10891448e+01  1.11049054e+01  1.10609149e+01  1.10822096e+01  1.09197625e+01  1.03425173e+01  9.12203438e+00  3.09418039e+02
  1.02575617e+01  1.14659242e+01  1.21099712e+01  1.22072523e+01  1.22237200e+01  1.21797435e+01  1.22011026e+01  1.20377186e+01  1.14659242e+01  1.02575617e+01  3.42385223e+02
  1.14730339e+01  1.26755241e+01  1.33116316e+01  1.34089672e+01  1.34228624e+01  1.33821544e+01  1.34027646e+01  1.32416375e+01  1.26755241e+01  1.14730339e+01  3.77521670e+02
  1.27768882e+01  1.39678792e+01  1.45969914e+01  1.46967515e+01  1.47091817e+01  1.46711627e+01  1.46917493e+01  1.45287971e+01  1.39678792e+01  1.27768885e+01  4.14875601e+02
  1.41711129e+01  1.53523789e+01  1.59731823e+01  1.60762513e+01  1.60867406e+01  1.60507442e+01  1.60712591e+01  1.59095711e+01  1.53523789e+01  1.41711130e+01  4.54479710e+02
  1.56595563e+01  1.68289532e+01  1.74461101e+01  1.75484299e+01  1.75589725e+01  1.75226062e+01  1.75434552e+01  1.73818417e+01  1.68289532e+01  1.56595563e+01  4.96355115e+02
  1.72432651e+01  1.84046510e+01  1.90141689e+01  1.91172960e+01  1.91273077e+01  1.90916330e+01  1.91147429e+01  1.89520337e+01  1.84046510e+01  1.72432651e+01  5.40533431e+02
  1.89287476e+01  2.00790635e+01  2.06808817e+01  2.07873635e+01  2.07954489e+01  2.07617323e+01  2.07852333e+01  2.06216159e+01  2.00790635e+01  1.89287476e+01  5.87025059e+02
  2.07167828e+01  2.18568070e+01  2.24527557e+01  2.25614680e+01  2.25688259e+01  2.25346165e+01  2.25593605e+01  2.23959569e+01  2.18568070e+01  2.07167828e+01  6.35849655e+02
  2.26112994e+01  2.37418660e+01  2.43322008e+01  2.44409464e+01  2.44465159e+01  2.44157430e+01  2.44391549e+01  2.42758769e+01  2.37418660e+01  2.26112994e+01  6.87013471e+02
  2.46126655e+01  2.57338218e+01  2.63174015e+01  2.64294147e+01  2.64332337e+01  2.64039765e+01  2.64280564e+01  2.62634821e+01  2.57338221e+01  2.46126655e+01  7.40477319e+02
  2.67591778e+01  2.78699749e+01  2.84476005e+01  2.85580744e+01  2.85616918e+01  2.85335496e+01  2.85579005e+01  2.83956293e+01  2.78699750e+01  2.67591777e+01  7.97132316e+02
  2.90900593e+01  3.01862559e+01  3.07556952e+01  3.08676021e+01  3.08702886e+01  3.08423411e+01  3.08666893e+01  3.07052724e+01  3.01862559e+01  2.90900593e+01  8.57972448e+02
  0.00000000e+00  4.74764158e-02  8.41239869e-01  9.01090033e-01  9.45877871e-01  8.70586573e-01  8.83053026e-01  7.23241702e-01  4.74764158e-02  0.00000000e+00  5.89504148e+00
  0.00000000e+00  7.65092725e-02  8.67006855e-01  9.27587224e-01  9.71681830e-01  8.97131348e-01  9.09798439e-01  7.50071682e-01  7.65092725e-02  0.00000000e+00  6.54353035e+00
  0.00000000e+00  1.68257454e-01  9.45572849e-01  1.00978806e+00  1.05131217e+00  9.79640848e-01  9.92905641e-01  8.32846813e-01  1.68257454e-01  0.00000000e+00  8.62675508e+00
  0.00000000e+00  2.76780207e-01  1.04303925e+00  1.11066725e+00  1.14977061e+00  1.08081279e+00  1.09464981e+00  9.34252997e-01  2.76780207e-01  0.00000000e+00  1.12603386e+01
  0.00000000e+00  4.04872769e-01  1.16046893e+00  1.23129092e+00  1.26812100e+00  1.20171853e+00  1.21610676e+00  1.05540412e+00  4.04872769e-01  0.00000000e+00  1.45086480e+01
  0.00000000e+00  5.53739598e-01  1.29917314e+00  1.37296760e+00  1.40764462e+00  1.34367024e+00  1.35856631e+00  1.19761987e+00  5.53739598e-01  0.00000000e+00  1.84335890e+01
  0.00000000e+00  7.24705319e-01  1.46036947e+00  1.53702569e+00  1.56963517e+00  1.50797157e+00  1.52338538e+00  1.36214089e+00  7.24705319e-01  0.00000000e+00  2.30939777e+01
  0.00000000e+00  9.19555540e-01  1.64584186e+00  1.72516445e+00  1.75582020e+00  1.69634482e+00  1.71225548e+00  1.55078748e+00  9.19555540e-01  0.00000000e+00  2.85621186e+01
  0.00000000e+00  1.14100170e+00  1.85832197e+00  1.94018938e+00  1.96894877e+00  1.91157216e+00  1.92798246e+00  1.76627753e+00  1.14100170e+00  0.00000000e+00  3.49495902e+01
  6.18529199e-02  1.37968167e+00  2.08828269e+00  2.17255029e+00  2.19952092e+00  2.14413971e+00  2.16101870e+00  1.99911244e+00  1.37968167e+00  6.18529199e-02  4.20115677e+01
  3.67631211e-01  1.66980781e+00  2.36955142e+00  2.45615796e+00  2.48134998e+00  2.42797345e+00  2.44531424e+00  2.28324070e+00  1.66980781e+00  3.67631211e-01  5.03991696e+01
  7.05735797e-01  1.99517340e+00  2.68619926e+00  2.77514707e+00  2.79857815e+00  2.74719175e+00  2.76500301e+00  2.60271745e+00  1.99517340e+00  7.05735797e-01  5.98580984e+01
  1.08159269e+00  2.35869472e+00  3.04124449e+00  3.13244519e+00  3.15416188e+00  3.10467703e+00  3.12296559e+00  2.96048716e+00  2.35869472e+00  1.08159269e+00  7.05480208e+01
  1.49780752e+00  2.76285487e+00  3.43715784e+00  3.53050971e+00  3.55056506e+00  3.50291764e+00  3.52168922e+00  3.35901208e+00  2.76285487e+00  1.49780752e+00  8.25235653e+01
  1.95678631e+00  3.20999221e+00  3.87625132e+00  3.97164340e+00  3.99009224e+00  3.94423038e+00  3.96345795e+00  3.80061953e+00  3.20999221e+00  1.95678631e+00  9.58477004e+01
  2.46160513e+00  3.70321423e+00  4.36165445e+00  4.45899220e+00  4.47592125e+00  4.43177965e+00  4.45143545e+00  4.28844708e+00  3.70321423e+00  2.46160513e+00  1.10595769e+02
  3.01451599e+00  4.24476921e+00  4.89555390e+00  4.99478253e+00  5.01020686e+00  4.96773367e+00  4.98785217e+00  4.82468797e+00  4.24476921e+00  3.01451599e+00  1.26819879e+02
  3.61855701e+00  4.83764227e+00  5.48095483e+00  5.58195973e+00  5.59596210e+00  5.55510108e+00  5.57564685e+00  5.41234841e+00  4.83764227e+00  3.61855701e+00  1.44592429e+02
  4.27658059e+00  5.48466319e+00  6.12068122e+00  6.22340795e+00  6.23602399e+00  6.19672367e+00  6.21768328e+00  6.05425875e+00  5.48466319e+00  4.27658059e+00  1.63963784e+02
  4.99131880e+00  6.18863740e+00  6.81752167e+00  6.92189762e+00  6.93315305e+00  6.89537741e+00  6.91675842e+00  6.75319320e+00  6.18863740e+00  4.99131880e+00  1.84996199e+02
  5.76584703e+00  6.95250616e+00  7.57442728e+00  7.68037264e+00  7.69029795e+00  7.65408249e+00  7.67577967e+00  7.51214803e+00  6.95250616e+00  5.76584703e+00  2.07734799e+02
  6.60283514e+00  7.77902704e+00  8.39410716e+00  8.50163638e+00  8.51032367e+00  8.47544322e+00  8.49762915e+00  8.33377933e+00  7.77902698e+00  6.60283508e+00  2.32225190e+02
  7.50555227e+00  8.67147083e+00  9.27987624e+00  9.38879129e+00  9.39627749e+00  9.36279731e+00  9.38531094e+00  9.22149281e+00  8.67147081e+00  7.50555224e+00  2.58523451e+02
  8.47657580e+00  9.63233777e+00  1.02341908e+01  1.03446077e+01  1.03509031e+01  1.03187594e+01  1.03417334e+01  1.01776005e+01  9.63233777e+00  8.47657580e+00  2.86656252e+02
  9.51953311e+00  1.06652092e+01  1.12608294e+01  1.13722929e+01  1.13774151e+01  1.13465941e+01  1.13700073e+01  1.12060329e+01  1.06652092e+01  9.51953311e+00  3.16674503e+02
  1.06366051e+01  1.17727077e+01  1.23619140e+01  1.24747709e+01  1.24785550e+01  1.24489972e+01  1.24729487e+01  1.23088376e+01  1.17727077e+01  1.06366051e+01  3.48603100e+02
  1.18308945e+01  1.29572132e+01  1.35402536e+01  1.36544715e+01  1.36572313e+01  1.36290089e+01  1.36531939e+01  1.34888959e+01  1.29572132e+01  1.18308951e+01  3.82461275e+02
  1.31057630e+01  1.42224196e+01  1.47993827e+01  1.49149476e+01  1.49165494e+01  1.48895410e+01  1.49142153e+01  1.47496690e+01  1.42224196e+01  1.31057633e+01  4.18288024e+02
  1.44638385e+01  1.55711415e+01  1.61423250e+01  1.62586078e+01  1.62593012e+01  1.62334964e+01  1.62584271e+01  1.60940311e+01  1.55711415e+01  1.44638385e+01  4.56095294e+02
