  5.39373483e+00  6.68289930e+00  7.06830404e+00  7.42061471e+00  7.39998821e+00  7.41321294e+00  7.43100551e+00  7.20943849e+00  6.68289930e+00  5.39373483e+00  1.99620615e+02
  6.23075433e+00  7.50815054e+00  7.89376953e+00  8.24023392e+00  8.21988816e+00  8.23366332e+00  8.25091454e+00  8.03075135e+00  7.50815055e+00  6.23075433e+00  2.24278015e+02
  7.13658484e+00  8.40184832e+00  8.78780884e+00  9.12951800e+00  9.10894069e+00  9.12250684e+00  9.14037216e+00  8.92101661e+00  8.40184829e+00  7.13658481e+00  2.50867327e+02
  8.11494196e+00  9.36833458e+00  9.75684247e+00  1.00913843e+01  1.00708809e+01  1.00828483e+01  1.01019848e+01  9.88333297e+00  9.36833457e+00  8.11494195e+00  2.79544803e+02
  9.16831094e+00  1.04118292e+01  1.07985680e+01  1.11294121e+01  1.11070519e+01  1.11202035e+01  1.11405060e+01  1.09239874e+01  1.04118292e+01  9.16831094e+00  3.10264865e+02
  1.03033513e+01  1.15337778e+01  1.19216330e+01  1.22484260e+01  1.22260831e+01  1.22380313e+01  1.22583981e+01  1.20415710e+01  1.15337778e+01  1.03033513e+01  3.43127746e+02
  1.15187451e+01  1.27402600e+01  1.31284817e+01  1.34484111e+01  1.34252560e+01  1.34385185e+01  1.34585395e+01  1.32450552e+01  1.27402600e+01  1.15187451e+01  3.78177005e+02
  1.28216607e+01  1.40313659e+01  1.44185016e+01  1.47352567e+01  1.47123966e+01  1.47267352e+01  1.47467325e+01  1.45320515e+01  1.40313659e+01  1.28216610e+01  4.15435859e+02
  1.42151009e+01  1.54156857e+01  1.58002371e+01  1.61124993e+01  1.60901329e+01  1.61029505e+01  1.61241322e+01  1.59112819e+01  1.54156857e+01  1.42151010e+01  4.54925565e+02
  1.57000241e+01  1.68888870e+01  1.72765299e+01  1.75842893e+01  1.75608835e+01  1.75729742e+01  1.75937537e+01  1.73824045e+01  1.68888870e+01  1.57000241e+01  4.96695197e+02
  1.72828171e+01  1.84626843e+01  1.88494189e+01  1.91515033e+01  1.91288070e+01  1.91401005e+01  1.91631409e+01  1.89512623e+01  1.84626843e+01  1.72828171e+01  5.40784873e+02
  1.89649336e+01  2.01342733e+01  2.05195205e+01  2.08186001e+01  2.07956138e+01  2.08081748e+01  2.08304123e+01  2.06203009e+01  2.01342733e+01  1.89649336e+01  5.87164586e+02
  2.07522622e+01  2.19103255e+01  2.22946508e+01  2.25896724e+01  2.25675945e+01  2.25773754e+01  2.26021119e+01  2.23915246e+01  2.19103255e+01  2.07522622e+01  6.35909767e+02
  2.26436219e+01  2.37911808e+01  2.41764303e+01  2.44676454e+01  2.44441591e+01  2.44559496e+01  2.44794161e+01  2.42706527e+01  2.37911808e+01  2.26436219e+01  6.86966938e+02
  2.46418241e+01  2.57809182e+01  2.61649723e+01  2.64532906e+01  2.64276975e+01  2.64407709e+01  2.64644478e+01  2.62574042e+01  2.57809185e+01  2.46418241e+01  7.40328737e+02
  2.67858467e+01  2.79135971e+01  2.82983265e+01  2.85790652e+01  2.85556974e+01  2.85680635e+01  2.85920736e+01  2.83857829e+01  2.79135972e+01  2.67858466e+01  7.96902850e+02
  2.91137183e+01  3.02270774e+01  3.06083134e+01  3.08853043e+01  3.08604705e+01  3.08728604e+01  3.08973253e+01  3.06928508e+01  3.02270774e+01  2.91137183e+01  8.57607427e+02
  0.00000000e+00  5.84089868e-02  4.44903712e-01  8.74279961e-01  8.58144299e-01  8.73172849e-01  8.83758595e-01  6.45421295e-01  5.84089868e-02  0.00000000e+00  8.66535000e+00
  0.00000000e+00  8.91932545e-02  4.75853506e-01  9.02754378e-01  8.86474732e-01  9.01438744e-01  9.12244700e-01  6.74507975e-01  8.91932545e-02  0.00000000e+00  9.28738106e+00
  0.00000000e+00  1.87692456e-01  5.74746090e-01  9.92609773e-01  9.75928424e-01  9.90582198e-01  1.00206090e+00  7.66040819e-01  1.87692456e-01  0.00000000e+00  1.12638625e+01
  0.00000000e+00  3.02167151e-01  6.90934467e-01  1.10028904e+00  1.08322095e+00  1.09758599e+00  1.10972698e+00  8.75305369e-01  3.02167151e-01  0.00000000e+00  1.37922925e+01
  0.00000000e+00  4.35504839e-01  8.25645335e-01  1.22696073e+00  1.20954033e+00  1.22363930e+00  1.23639905e+00  1.00351003e+00  4.35504839e-01  0.00000000e+00  1.69372746e+01
  0.00000000e+00  5.88988007e-01  9.80355097e-01  1.37401764e+00  1.35625258e+00  1.37010830e+00  1.38345093e+00  1.15206648e+00  5.88988007e-01  0.00000000e+00  2.07604647e+01
  0.00000000e+00  7.64006631e-01  1.15641952e+00  1.54286416e+00  1.52473527e+00  1.53837247e+00  1.55230788e+00  1.32229158e+00  7.64006631e-01  0.00000000e+00  2.53208076e+01
  0.00000000e+00  9.62391219e-01  1.35572917e+00  1.73523515e+00  1.71679589e+00  1.73021256e+00  1.74470485e+00  1.51606336e+00  9.62391219e-01  0.00000000e+00  3.06903471e+01
  0.00000000e+00  1.18692963e+00  1.58109610e+00  1.95401280e+00  1.93522331e+00  1.94843457e+00  1.96349406e+00  1.73616176e+00  1.18692963e+00  0.00000000e+00  3.69804736e+01
  8.53140603e-02  1.42827346e+00  1.82305540e+00  2.18968289e+00  2.17057538e+00  2.18360596e+00  2.19919416e+00  1.97311627e+00  1.42827346e+00  8.53140603e-02  4.39451271e+01
  3.94104296e-01  1.72082380e+00  2.11609241e+00  2.47636023e+00  2.45694515e+00  2.46979636e+00  2.48591391e+00  2.26114728e+00  1.72082380e+00  3.94104296e-01  5.22287063e+01
  7.34876551e-01  2.04827551e+00  2.44404872e+00  2.79808079e+00  2.77835303e+00  2.79104074e+00  2.80768128e+00  2.58417341e+00  2.04827551e+00  7.34876551e-01  6.15828799e+01
  1.11299936e+00  2.41350810e+00  2.80967672e+00  3.15769812e+00  3.13765200e+00  3.15017725e+00  3.16735513e+00  2.94507292e+00  2.41350810e+00  1.11299936e+00  7.21699770e+01
  1.53112020e+00  2.81902645e+00  3.21550279e+00  3.55772868e+00  3.53734941e+00  3.54972354e+00  3.56743697e+00  3.34633678e+00  2.81902645e+00  1.53112020e+00  8.40447435e+01
  1.99165984e+00  3.26718436e+00  3.66386369e+00  4.00046074e+00  3.97977314e+00  3.99200431e+00  4.01024127e+00  3.79031550e+00  3.26718436e+00  1.99165984e+00  9.72683255e+01
  2.49770208e+00  3.76112692e+00  4.15794326e+00  4.48910051e+00  4.46811653e+00  4.48022159e+00  4.49894682e+00  4.28016957e+00  3.76112692e+00  2.49770208e+00  1.11918822e+02
  3.05153593e+00  4.30309463e+00  4.69994696e+00  5.02585885e+00  5.00457079e+00  5.01655832e+00  5.03579127e+00  4.81810635e+00  4.30309463e+00  3.05153593e+00  1.28046132e+02
  3.65621492e+00  4.89611781e+00  5.29292099e+00  5.61372656e+00  5.59216489e+00  5.60403831e+00  5.62375108e+00  5.40715532e+00  4.89611781e+00  3.65621492e+00  1.45723361e+02
  4.31459868e+00  5.54302616e+00  5.93972354e+00  6.25558750e+00  6.23374256e+00  6.24551832e+00  6.26568996e+00  6.05016123e+00  5.54302616e+00  4.31459868e+00  1.65000917e+02
  5.02944196e+00  6.24664770e+00  6.64314502e+00  6.95421976e+00  6.93209479e+00  6.94378188e+00  6.96442744e+00  6.74992864e+00  6.24664770e+00  5.02944196e+00  1.85939532e+02
  5.80382760e+00  7.00992353e+00  7.40619015e+00  7.71256719e+00  7.69022292e+00  7.70188653e+00  7.72290830e+00  7.50944640e+00  7.00992353e+00  5.80382760e+00  2.08586565e+02
  6.64044803e+00  7.83561148e+00  8.23155803e+00  8.53353079e+00  8.51084896e+00  8.52242183e+00  8.54393234e+00  8.33145290e+00  7.83561142e+00  6.64044797e+00  2.32985408e+02
  7.54256472e+00  8.72700451e+00  9.12265602e+00  9.42016031e+00  9.39725310e+00  9.40865010e+00  9.43063841e+00  9.21916639e+00  8.72700449e+00  7.54256469e+00  2.59194353e+02
  8.51274780e+00  9.68674585e+00  1.00818481e+01  1.03751513e+01  1.03520288e+01  1.03634115e+01  1.03858602e+01  1.01751990e+01  9.68674585e+00  8.51274780e+00  2.87237857e+02
  9.55472961e+00  1.07181915e+01  1.11129891e+01  1.14019360e+01  1.13784658e+01  1.13898205e+01  1.14127084e+01  1.12031813e+01  1.07181915e+01  9.55472961e+00  3.17168312e+02
  1.06706007e+01  1.18240388e+01  1.22182017e+01  1.25032131e+01  1.24793054e+01  1.24905724e+01  1.25141488e+01  1.23054605e+01  1.18240388e+01  1.06706007e+01  3.49009845e+02
  1.18635394e+01  1.30068185e+01  1.34003684e+01  1.36815630e+01  1.36575315e+01  1.36688583e+01  1.36926680e+01  1.34847684e+01  1.30068185e+01  1.18635400e+01  3.82782476e+02
  1.31369068e+01  1.42701485e+01  1.46629500e+01  1.49405381e+01  1.49161741e+01  1.49274389e+01  1.49518130e+01  1.47445658e+01  1.42701485e+01  1.31369071e+01  4.18523661e+02
  1.44931814e+01  1.56166943e+01  1.60090440e+01  1.62826224e+01  1.62580255e+01  1.62692932e+01  1.62939237e+01  1.60878774e+01  1.56166943e+01  1.44931814e+01  4.56246888e+02
  1.59353124e+01  1.70491501e+01  1.74405615e+01  1.77104589e+01  1.76858855e+01  1.76970574e+01  1.77220333e+01  1.75167604e+01  1.70491501e+01  1.59353124e+01  4.95969258e+02
  1.74658474e+01  1.85699065e+01  1.89608480e+01  1.92270683e+01  1.92021740e+01  1.92134228e+01  1.92388285e+01  1.90345631e+01  1.85699065e+01  1.74658474e+01  5.37691308e+02
  1.90878757e+01  2.01825868e+01  2.05725253e+01  2.08354296e+01  2.08103520e+01  2.08214378e+01  2.08473725e+01  2.06437572e+01  2.01825868e+01  1.90878757e+01  5.81435711e+02
  2.08034132e+01  2.18886868e+01  2.22776716e+01  2.25373670e+01  2.25119846e+01  2.25231492e+01  2.25495716e+01  2.23464949e+01  2.18886868e+01  2.08034132e+01  6.27185606e+02
  2.26134080e+01  2.36898800e+01  2.40780836e+01  2.43343845e+01  2.43088302e+01  2.43200848e+01  2.43467081e+01  2.41446486e+01  2.36898808e+01  2.26134080e+01  6.74897848e+02
  2.45514274e+01  2.56178873e+01  2.60042750e+01  2.62570865e+01  2.62313540e+01  2.62426417e+01  2.62696284e+01  2.60685077e+01  2.56178874e+01  2.45514274e+01  7.25391267e+02
  2.66532639e+01  2.77058100e+01  2.80886967e+01  2.83377675e+01  2.83117645e+01  2.83230438e+01  2.83505326e+01  2.81507502e+01  2.77058100e+01  2.66532639e+01  7.79499881e+02
  0.00000000e+00  5.67018448e-02  4.63673534e-01  8.38649060e-01  8.20862207e-01  8.33683193e-01  8.47455823e-01  6.17522567e-01  5.67018442e-02  0.00000000e+00  7.58099109e+00
  0.00000000e+00  8.56407171e-02  4.92435581e-01  8.65308275e-01  8.47369472e-01  8.60143919e-01  8.74137160e-01  6.44764112e-01  8.56407165e-02  0.00000000e+00  8.18175597e+00
  0.00000000e+00  1.77948368e-01  5.84095768e-01  9.49382477e-01  9.31023537e-01  9.43560165e-01  9.58211953e-01  7.30424900e-01  1.77948368e-01  0.00000000e+00  1.00877217e+01
  0.00000000e+00  2.85566610e-01  6.92339800e-01  1.05048637e+00  1.03175467e+00  1.04407476e+00  1.05934618e+00  8.33045613e-01  2.85566610e-01  0.00000000e+00  1.25207193e+01
  0.00000000e+00  4.11107757e-01  8.18247726e-01  1.16966103e+00  1.15055329e+00  1.16267551e+00  1.17854203e+00  9.53665408e-01  4.11107757e-01  0.00000000e+00  1.55386001e+01
  0.00000000e+00  5.55707306e-01  9.63099780e-01  1.30812210e+00  1.28865778e+00  1.30060041e+00  1.31704152e+00  1.09353571e+00  5.55707306e-01  0.00000000e+00  1.91965577e+01
  0.00000000e+00  7.20592099e-01  1.12810325e+00  1.46707470e+00  1.44726593e+00  1.45904010e+00  1.47603696e+00  1.25382866e+00  7.20592098e-01  0.00000000e+00  2.35462005e+01
  0.00000000e+00  9.07401028e-01  1.31496363e+00  1.64815879e+00  1.62800276e+00  1.63963383e+00  1.65717159e+00  1.43622708e+00  9.07401024e-01  0.00000000e+00  2.86520216e+01
  0.00000000e+00  1.11865192e+00  1.52620824e+00  1.85390892e+00  1.83340671e+00  1.84487882e+00  1.86297246e+00  1.64321076e+00  1.11865192e+00  0.00000000e+00  3.46134899e+01
  7.95685662e-02  1.34571366e+00  1.75309052e+00  2.07553411e+00  2.05470062e+00  2.06606036e+00  2.08465328e+00  1.86607128e+00  1.34571366e+00  7.95685669e-02  4.11970376e+01
  3.69622678e-01  1.62062332e+00  2.02767849e+00  2.34483402e+00  2.32370550e+00  2.33493477e+00  2.35403103e+00  2.13664566e+00  1.62062332e+00  3.69622678e-01  4.90023437e+01
  6.89343177e-01  1.92787673e+00  2.33465222e+00  2.64658836e+00  2.62515297e+00  2.63628022e+00  2.65587852e+00  2.43967978e+00  1.92787673e+00  6.89343177e-01  5.77908365e+01
  1.04354570e+00  2.27003348e+00  2.67644739e+00  2.98338458e+00  2.96163030e+00  2.97263988e+00  2.99275166e+00  2.77769038e+00  2.27003348e+00  1.04354570e+00  6.77084924e+01
  1.43459045e+00  2.64931512e+00  3.05527781e+00  3.35741434e+00  3.33533315e+00  3.34624466e+00  3.36686212e+00  3.15287469e+00  2.64931512e+00  1.43459045e+00  7.88007293e+01
  1.86460562e+00  3.06775071e+00  3.47321723e+00  3.77069302e+00  3.74828788e+00  3.75912187e+00  3.78025368e+00  3.56732373e+00  3.06775076e+00  1.86460562e+00  9.11181998e+01
  2.33630126e+00  3.52814667e+00  3.93304095e+00  4.22599629e+00  4.20331830e+00  4.21407691e+00  4.23566278e+00  4.02379391e+00  3.52814667e+00  2.33630126e+00  1.04729284e+02
  2.85168477e+00  4.03242560e+00  4.43670516e+00  4.72529579e+00  4.70232927e+00  4.71301348e+00  4.73507968e+00  4.52423365e+00  4.03242560e+00  2.85168477e+00  1.19674279e+02
  3.41338533e+00  4.58323330e+00  4.98682118e+00  5.27118206e+00  5.24793824e+00  5.25856246e+00  5.28109095e+00  5.07123461e+00  4.58323330e+00  3.41338533e+00  1.36008992e+02
  4.02390043e+00  5.18303232e+00  5.58588900e+00  5.86615069e+00  5.84263843e+00  5.85321230e+00  5.87618907e+00  5.66730727e+00  5.18303232e+00  4.02390043e+00  1.53781812e+02
  4.68560101e+00  5.83424089e+00  6.23630016e+00  6.51260867e+00  6.48880269e+00  6.49933807e+00  6.52277967e+00  6.31483317e+00  5.83424089e+00  4.68560101e+00  1.73034723e+02
  5.40115932e+00  6.53940316e+00  6.94065731e+00  7.21311015e+00  7.18903873e+00  7.19952781e+00  7.22344066e+00  7.01641441e+00  6.53940311e+00  5.40115932e+00  1.93809867e+02
  6.17286249e+00  7.30092503e+00  7.70129025e+00  7.97003777e+00  7.94569102e+00  7.95616994e+00  7.98050491e+00  7.77436383e+00  7.30092500e+00  6.17286246e+00  2.16139829e+02
  7.00351571e+00  8.12154329e+00  8.52101654e+00  8.78609336e+00  8.76151630e+00  8.77196980e+00  8.79671836e+00  8.59148864e+00  8.12154328e+00  7.00351575e+00  2.40069483e+02
  7.89531653e+00  9.00348228e+00  9.40196640e+00  9.66357888e+00  9.63880644e+00  9.64920356e+00  9.67436727e+00  9.46993780e+00  9.00348228e+00  7.89531653e+00  2.65614300e+02
  8.85128758e+00  9.94966529e+00  1.03472675e+01  1.06053392e+01  1.05801779e+01  1.05907187e+01  1.06162808e+01  1.04128488e+01  9.94966529e+00  8.85128758e+00  2.92814611e+02
  9.87347311e+00  1.09622739e+01  1.13588333e+01  1.16136181e+01  1.15883128e+01  1.15987307e+01  1.16248244e+01  1.14220243e+01  1.09622739e+01  9.87347308e+00  3.21686586e+02
  1.09642992e+01  1.20437054e+01  1.24391522e+01  1.26906172e+01  1.26651806e+01  1.26755595e+01  1.27019044e+01  1.25000447e+01  1.20437054e+01  1.09642996e+01  3.52244818e+02
  1.21264319e+01  1.31965024e+01  1.35908694e+01  1.38394329e+01  1.38135459e+01  1.38239038e+01  1.38508923e+01  1.36496458e+01  1.31965024e+01  1.21264320e+01  3.84512847e+02
  1.33625718e+01  1.44232391e+01  1.48165495e+01  1.50617810e+01  1.50357921e+01  1.50463277e+01  1.50734554e+01  1.48733038e+01  1.44232391e+01  1.33625718e+01  4.18496907e+02
  1.46741878e+01  1.57260004e+01  1.61179497e+01  1.63603747e+01  1.63341189e+01  1.63446109e+01  1.63723279e+01  1.61726793e+01  1.57260004e+01  1.46741878e+01  4.54204075e+02
  1.60641458e+01  1.71068729e+01  1.74978146e+01  1.77371570e+01  1.77106293e+01  1.77212051e+01  1.77493126e+01  1.75505205e+01  1.71068729e+01  1.60641458e+01  4.91633538e+02
  1.75344772e+01  1.85684359e+01  1.89581595e+01  1.91946468e+01  1.91681136e+01  1.91786757e+01  1.92069901e+01  1.90089338e+01  1.85684359e+01  1.75344772e+01  5.30793772e+02
  1.90871608e+01  2.01123300e+01  2.05006902e+01  2.07345069e+01  2.07076996e+01  2.07182355e+01  2.07471442e+01  2.05497157e+01  2.01123300e+01  1.90871608e+01  5.71664774e+02
  2.07226353e+01  2.17393740e+01  2.21264583e+01  2.23576294e+01  2.23307178e+01  2.23413271e+01  2.23703894e+01  2.21738265e+01  2.17393745e+01  2.07226353e+01  6.14201266e+02
  2.24712683e+01  2.34779000e+01  2.38629461e+01  2.40912690e+01  2.40646469e+01  2.40754736e+01  2.41044392e+01  2.39083842e+01  2.34779000e+01  2.24712683e+01  6.59128898e+02
  2.43650280e+01  2.53579364e+01  2.57390867e+01  2.59644706e+01  2.59382382e+01  2.59490410e+01  2.59778538e+01  2.57829626e+01  2.53579364e+01  2.43650280e+01  7.07190116e+02
  0.00000000e+00  5.46898794e-02  4.75577336e-01  8.04136968e-01  7.84534696e-01  7.95533469e-01  8.12386895e-01  5.90379021e-01  5.46898784e-02  0.00000000e+00  6.60801824e+00
  0.00000000e+00  8.19547286e-02  5.02358416e-01  8.29150029e-01  8.09395868e-01  8.20364178e-01  8.37435668e-01  6.15945979e-01  8.19547275e-02  0.00000000e+00  7.18945156e+00
  0.00000000e+00  1.68648184e-01  5.87467400e-01  9.07972557e-01  8.87809676e-01  8.98602589e-01  9.16305913e-01  6.96269273e-01  1.68648184e-01  0.00000000e+00  9.03111145e+00
  0.00000000e+00  2.69988755e-01  6.88463815e-01  1.00306129e+00  9.82515443e-01  9.93151033e-01  1.01145007e+00  7.92794126e-01  2.69988755e-01  0.00000000e+00  1.13754135e+01
  0.00000000e+00  3.88336935e-01  8.06275697e-01  1.11530067e+00  1.09439152e+00  1.10488139e+00  1.12375752e+00  9.06411106e-01  3.88336935e-01  0.00000000e+00  1.42740520e+01
  0.00000000e+00  5.24695308e-01  9.42024383e-01  1.24579640e+00  1.22451840e+00  1.23487795e+00  1.25431317e+00  1.03821254e+00  5.24695308e-01  0.00000000e+00  1.77756883e+01
  0.00000000e+00  6.80134701e-01  1.09677058e+00  1.39553314e+00  1.37392121e+00  1.38417415e+00  1.40412844e+00  1.18922341e+00  6.80134699e-01  0.00000000e+00  2.19255645e+01
  0.00000000e+00  8.56126160e-01  1.27203804e+00  1.56606785e+00  1.54409263e+00  1.55424853e+00  1.57475016e+00  1.36097925e+00  8.56126154e-01  0.00000000e+00  2.67807996e+01
  0.00000000e+00  1.05492473e+00  1.47009889e+00  1.75958797e+00  1.73726988e+00  1.74734432e+00  1.76835734e+00  1.55569594e+00  1.05492473e+00  0.00000000e+00  3.24295484e+01
  7.42564075e-02  1.26856317e+00  1.68287878e+00  1.96802446e+00  1.94540991e+00  1.95540200e+00  1.97689715e+00  1.76532267e+00  1.26856317e+00  7.42564084e-02  3.86513410e+01
  3.46717641e-01  1.52690293e+00  1.94019744e+00  2.22101153e+00  2.19808890e+00  2.20800869e+00  2.22999220e+00  2.01948730e+00  1.52690293e+00  3.46717641e-01  4.60024404e+01
  6.46651982e-01  1.81515477e+00  2.22750531e+00  2.50402016e+00  2.48079639e+00  2.49064546e+00  2.51311478e+00  2.30369766e+00  1.81515477e+00  6.46651982e-01  5.42545284e+01
