  5.73175046e+00  7.28976182e+00  7.78163277e+00  8.07281642e+00  8.15079998e+00  8.13191003e+00  8.07080585e+00  7.77617417e+00  7.28976182e+00  5.73175046e+00  2.14092633e+02
  6.60108820e+00  8.14242569e+00  8.62960770e+00  8.91943227e+00  8.99463350e+00  8.97806961e+00  8.91821872e+00  8.62413749e+00  8.14242570e+00  6.60108820e+00  2.38903481e+02
  7.53834143e+00  9.06277335e+00  9.54552814e+00  9.83377442e+00  9.90840857e+00  9.89216078e+00  9.83350815e+00  9.54095184e+00  9.06277332e+00  7.53834140e+00  2.65634731e+02
  8.54767210e+00  1.00557114e+01  1.05355500e+01  1.08213564e+01  1.08942682e+01  1.08781951e+01  1.08206272e+01  1.05297431e+01  1.00557114e+01  8.54767209e+00  2.94411995e+02
  9.63136374e+00  1.11231988e+01  1.15979173e+01  1.18840284e+01  1.19534704e+01  1.19390235e+01  1.18839789e+01  1.15941583e+01  1.11231988e+01  9.63136374e+00  3.25252203e+02
  1.07947217e+01  1.22705278e+01  1.27410980e+01  1.30251354e+01  1.30950360e+01  1.30793629e+01  1.30249488e+01  1.27354634e+01  1.22705278e+01  1.07947217e+01  3.58193057e+02
  1.20376350e+01  1.35003018e+01  1.39665545e+01  1.42484896e+01  1.43155694e+01  1.43011329e+01  1.42481880e+01  1.39617122e+01  1.35003018e+01  1.20376350e+01  3.93321383e+02
  1.33671026e+01  1.48134542e+01  1.52766118e+01  1.55576833e+01  1.56235073e+01  1.56105815e+01  1.55589155e+01  1.52706308e+01  1.48134542e+01  1.33671029e+01  4.30648976e+02
  1.47863175e+01  1.62193285e+01  1.66756829e+01  1.69561003e+01  1.70192154e+01  1.70087926e+01  1.69572184e+01  1.66717490e+01  1.62193285e+01  1.47863176e+01  4.70195953e+02
  1.62979234e+01  1.77139781e+01  1.81701211e+01  1.84481603e+01  1.85103440e+01  1.84994500e+01  1.84484353e+01  1.81650488e+01  1.77139781e+01  1.62979234e+01  5.12005168e+02
  1.79046244e+01  1.93079837e+01  1.97582716e+01  2.00339541e+01  2.00957540e+01  2.00843808e+01  2.00377825e+01  1.97532545e+01  1.93079837e+01  1.79046244e+01  5.56118995e+02
  1.96108310e+01  2.09997456e+01  2.14445134e+01  2.17199907e+01  2.17808099e+01  2.17710767e+01  2.17229240e+01  2.14415434e+01  2.09997456e+01  1.96108310e+01  6.02515957e+02
  2.14197486e+01  2.27930750e+01  2.32348888e+01  2.35095569e+01  2.35689427e+01  2.35583988e+01  2.35128462e+01  2.32319744e+01  2.27930750e+01  2.14197486e+01  6.51256754e+02
  2.33326005e+01  2.46943580e+01  2.51315364e+01  2.54047323e+01  2.54624766e+01  2.54530043e+01  2.54094694e+01  2.51286774e+01  2.46943580e+01  2.33326005e+01  7.02311164e+02
  2.53545769e+01  2.66987824e+01  2.71349043e+01  2.74071964e+01  2.74617480e+01  2.74534736e+01  2.74110487e+01  2.71321007e+01  2.66987827e+01  2.53545769e+01  7.55655391e+02
  2.75174898e+01  2.88485514e+01  2.92803168e+01  2.95492312e+01  2.96041858e+01  2.95963129e+01  2.95538649e+01  2.92771121e+01  2.88485515e+01  2.75174897e+01  8.12189681e+02
  2.98645496e+01  3.11774346e+01  3.16031238e+01  3.18700975e+01  3.19234152e+01  3.19158221e+01  3.18751241e+01  3.15999161e+01  3.11774346e+01  2.98645496e+01  8.72860157e+02
  0.00000000e+00  2.98924868e-02  5.89090617e-01  9.02697627e-01  1.00631529e+00  9.77497975e-01  8.94961591e-01  5.81687379e-01  2.98924868e-02  0.00000000e+00  1.70402781e+01
  0.00000000e+00  7.03532965e-02  6.27619486e-01  9.40546124e-01  1.04342396e+00  1.01492150e+00  9.32963550e-01  6.20279537e-01  7.03532965e-02  0.00000000e+00  1.77574653e+01
  0.00000000e+00  2.07444900e-01  7.56815798e-01  1.06778870e+00  1.16790093e+00  1.14059664e+00  1.06072977e+00  7.49731632e-01  2.07444900e-01  0.00000000e+00  2.01126216e+01
  0.00000000e+00  3.58956774e-01  9.02250535e-01  1.21135979e+00  1.30884861e+00  1.28267415e+00  1.20482057e+00  8.95398388e-01  3.58956774e-01  0.00000000e+00  2.30024466e+01
  0.00000000e+00  5.27910429e-01  1.06525819e+00  1.37255640e+00  1.46756934e+00  1.44245697e+00  1.36652031e+00  1.05863072e+00  5.27910429e-01  0.00000000e+00  2.64920024e+01
  0.00000000e+00  7.15722541e-01  1.24737917e+00  1.55288498e+00  1.64554225e+00  1.62144726e+00  1.54733160e+00  1.24095408e+00  7.15722541e-01  0.00000000e+00  3.06440074e+01
  0.00000000e+00  9.23898195e-01  1.45004996e+00  1.75388431e+00  1.84424138e+00  1.82112873e+00  1.74879169e+00  1.44381234e+00  9.23898195e-01  0.00000000e+00  3.55179982e+01
  0.00000000e+00  1.15433952e+00  1.67519559e+00  1.97735154e+00  2.06554477e+00  2.04335217e+00  1.97271261e+00  1.66915310e+00  1.15433952e+00  0.00000000e+00  4.11865691e+01
  0.00000000e+00  1.40992784e+00  1.92570567e+00  2.22624842e+00  2.31231263e+00  2.29101043e+00  2.22204887e+00  1.91983607e+00  1.40992784e+00  0.00000000e+00  4.77617515e+01
  5.18300287e-02  1.68137685e+00  2.19216482e+00  2.49113075e+00  2.57517358e+00  2.55471871e+00  2.48735140e+00  2.18646055e+00  1.68137685e+00  5.18300287e-02  5.49755328e+01
  3.96992798e-01  2.00465376e+00  2.51031445e+00  2.80762652e+00  2.88964307e+00  2.87005206e+00  2.80428736e+00  2.50477531e+00  2.00465376e+00  3.96992798e-01  6.34575543e+01
  7.73926592e-01  2.36264655e+00  2.86328893e+00  3.15897268e+00  3.23897315e+00  3.22023168e+00  3.15608555e+00  2.85790729e+00  2.36264655e+00  7.73926592e-01  7.30043546e+01
  1.18711588e+00  2.75746584e+00  3.25321225e+00  3.54731358e+00  3.62532947e+00  3.60741626e+00  3.54485073e+00  3.24800322e+00  2.75746584e+00  1.18711588e+00  8.37729348e+01
  1.63922960e+00  3.19166429e+00  3.68262323e+00  3.97515377e+00  4.05124568e+00  4.03411934e+00  3.97312492e+00  3.67755697e+00  3.19166429e+00  1.63922960e+00  9.58178909e+01
  2.13273417e+00  3.66762440e+00  4.15389375e+00  4.44485509e+00  4.51907034e+00  4.50272404e+00  4.44324366e+00  4.14896269e+00  3.66762440e+00  2.13273417e+00  1.09200558e+02
  2.67077258e+00  4.18851191e+00  4.67021227e+00  4.95962920e+00  5.03203195e+00  5.01643769e+00  4.95842880e+00  4.66541645e+00  4.18851191e+00  2.67077258e+00  1.23998914e+02
  3.25563515e+00  4.75660827e+00  5.23379725e+00  5.52170578e+00  5.59233367e+00  5.57747733e+00  5.52093667e+00  5.22913670e+00  4.75660827e+00  3.25563515e+00  1.40262795e+02
  3.89041137e+00  5.37494014e+00  5.84771925e+00  6.13411661e+00  6.20302983e+00  6.18887749e+00  6.13375484e+00  5.84318664e+00  5.37494014e+00  3.89041137e+00  1.58066118e+02
  4.57799277e+00  6.04637121e+00  6.51482733e+00  6.79973486e+00  6.86696910e+00  6.85351451e+00  6.79978121e+00  6.51041510e+00  6.04637121e+00  4.57799277e+00  1.77457733e+02
  5.32114116e+00  6.77374293e+00  7.23793932e+00  7.52137441e+00  7.58700040e+00  7.57415500e+00  7.52182612e+00  7.23364004e+00  6.77374293e+00  5.32114116e+00  1.98499903e+02
  6.12297445e+00  7.56001564e+00  8.02004845e+00  8.30197568e+00  8.36600887e+00  8.35395808e+00  8.30286105e+00  8.01584695e+00  7.56001564e+00  6.12297445e+00  2.21239255e+02
  6.98618889e+00  8.40798284e+00  8.86389106e+00  9.14447563e+00  9.20689559e+00  9.19542941e+00  9.14572160e+00  8.85984755e+00  8.40798278e+00  6.98618883e+00  2.45719891e+02
  7.91410199e+00  9.32084160e+00  9.77285214e+00  1.00518954e+01  1.01128141e+01  1.01019225e+01  1.00535181e+01  9.76887666e+00  9.32084158e+00  7.91410196e+00  2.71998637e+02
  8.90921326e+00  1.03012939e+01  1.07492284e+01  1.10269970e+01  1.10864247e+01  1.10762693e+01  1.10290757e+01  1.07453951e+01  1.03012939e+01  8.90921326e+00  3.00102173e+02
  9.97528272e+00  1.13528501e+01  1.17970281e+01  1.20731419e+01  1.21310963e+01  1.21214382e+01  1.20755842e+01  1.17932628e+01  1.13528501e+01  9.97528272e+00  3.30080653e+02
  1.11144959e+01  1.24780616e+01  1.29183024e+01  1.31931077e+01  1.32494237e+01  1.32403534e+01  1.31959384e+01  1.29146060e+01  1.24780616e+01  1.11144959e+01  3.61960465e+02
  1.23299464e+01  1.36793760e+01  1.41159272e+01  1.43894671e+01  1.44444586e+01  1.44359733e+01  1.43926922e+01  1.41122986e+01  1.36793760e+01  1.23299470e+01  3.95760110e+02
  1.36250049e+01  1.49606443e+01  1.53933699e+01  1.56657049e+01  1.57191631e+01  1.57113664e+01  1.56693252e+01  1.53898842e+01  1.49606443e+01  1.36250052e+01  4.31517807e+02
  1.50022903e+01  1.63244489e+01  1.67536461e+01  1.70242977e+01  1.70765475e+01  1.70692789e+01  1.70283196e+01  1.67502295e+01  1.63244489e+01  1.50022903e+01  4.69246287e+02
  1.64645320e+01  1.77733386e+01  1.81987459e+01  1.84680427e+01  1.85191154e+01  1.85123513e+01  1.84725628e+01  1.81953962e+01  1.77733386e+01  1.64645320e+01  5.08964155e+02
  1.80145061e+01  1.93099315e+01  1.97320168e+01  1.99998882e+01  2.00495892e+01  2.00433524e+01  2.00047442e+01  1.97288103e+01  1.93099315e+01  1.80145061e+01  5.50671195e+02
  1.96550693e+01  2.09376197e+01  2.13561508e+01  2.16227322e+01  2.16711993e+01  2.16653998e+01  2.16279960e+01  2.13530123e+01  2.09376197e+01  1.96550693e+01  5.94390084e+02
  2.13884698e+01  2.26582053e+01  2.30730806e+01  2.33384796e+01  2.33855912e+01  2.33803959e+01  2.33442304e+01  2.30700104e+01  2.26582053e+01  2.13884698e+01  6.40103202e+02
  2.32156487e+01  2.44730556e+01  2.48846735e+01  2.51486291e+01  2.51945933e+01  2.51899381e+01  2.51547238e+01  2.48816713e+01  2.44730564e+01  2.32156487e+01  6.87769670e+02
  2.51699517e+01  2.64139698e+01  2.68213705e+01  2.70837877e+01  2.71285981e+01  2.71244264e+01  2.70902508e+01  2.68184372e+01  2.64139699e+01  2.51699517e+01  7.38206060e+02
  2.72873246e+01  2.85142015e+01  2.89157745e+01  2.91761772e+01  2.92197415e+01  2.92160867e+01  2.91830888e+01  2.89128386e+01  2.85142015e+01  2.72873246e+01  7.92250127e+02
  0.00000000e+00  3.05287288e-02  5.57398455e-01  8.63156139e-01  9.51888006e-01  9.30195693e-01  8.58101108e-01  5.51591836e-01  3.05287282e-02  0.00000000e+00  1.53418083e+01
  0.00000000e+00  6.81066951e-02  5.93093012e-01  8.98176784e-01  9.86234716e-01  9.64810434e-01  8.93265685e-01  5.87335618e-01  6.81066945e-02  0.00000000e+00  1.60185606e+01
  0.00000000e+00  1.94813279e-01  7.12414231e-01  1.01555093e+00  1.10111721e+00  1.08069252e+00  1.01111704e+00  7.06856380e-01  1.94813279e-01  0.00000000e+00  1.82260039e+01
  0.00000000e+00  3.35317631e-01  8.47233556e-01  1.14848393e+00  1.23171563e+00  1.21225700e+00  1.14452959e+00  8.41860832e-01  3.35317631e-01  0.00000000e+00  2.09446568e+01
  0.00000000e+00  4.92363040e-01  9.98715902e-01  1.29816018e+00  1.37916449e+00  1.36059863e+00  1.29465779e+00  9.93519298e-01  4.92363040e-01  0.00000000e+00  2.42332757e+01
  0.00000000e+00  6.67217543e-01  1.16824318e+00  1.46592212e+00  1.54478265e+00  1.52708203e+00  1.46286141e+00  1.16320372e+00  6.67217543e-01  0.00000000e+00  2.81478568e+01
  0.00000000e+00  8.61218649e-01  1.35708092e+00  1.65307249e+00  1.72990184e+00  1.71302280e+00  1.65043965e+00  1.35220779e+00  8.61218648e-01  0.00000000e+00  3.27411594e+01
  0.00000000e+00  1.07609084e+00  1.56700120e+00  1.86132256e+00  1.93619155e+00  1.92009510e+00  1.85912519e+00  1.56227628e+00  1.07609083e+00  0.00000000e+00  3.80776716e+01
  0.00000000e+00  1.31441228e+00  1.80057697e+00  2.09329987e+00  2.16626426e+00  2.15091640e+00  2.09150160e+00  1.79598216e+00  1.31441228e+00  0.00000000e+00  4.42575929e+01
  5.06051276e-02  1.56764968e+00  2.04914397e+00  2.34028501e+00  2.41143339e+00  2.39680718e+00  2.33888148e+00  2.04467007e+00  1.56764968e+00  5.06051283e-02  5.10284780e+01
  3.72329421e-01  1.86918018e+00  2.34587013e+00  2.63537157e+00  2.70472153e+00  2.69081738e+00  2.63438505e+00  2.34153527e+00  1.86918018e+00  3.72329421e-01  5.89753246e+01
  7.23443984e-01  2.20280229e+00  2.67480404e+00  2.96266974e+00  3.03021887e+00  3.01704674e+00  2.96210633e+00  2.67060814e+00  2.20280229e+00  7.23443984e-01  6.78996480e+01
  1.10799376e+00  2.57041649e+00  3.03784888e+00  3.32411668e+00  3.38990766e+00  3.37742459e+00  3.32396021e+00  3.03378282e+00  2.57041649e+00  1.10799376e+00  7.79437204e+01
  1.52837677e+00  2.97427958e+00  3.43722800e+00  3.72194884e+00  3.78601061e+00  3.77419936e+00  3.72219385e+00  3.43326447e+00  2.97427958e+00  1.52837677e+00  8.91529071e+01
  1.98674959e+00  3.41648097e+00  3.87504711e+00  4.15822343e+00  4.22059562e+00  4.20944008e+00  4.15887461e+00  3.87119518e+00  3.41648102e+00  1.98674959e+00  1.01577980e+02
  2.48589215e+00  3.89982270e+00  4.35410384e+00  4.63573908e+00  4.69650916e+00  4.68599329e+00  4.63678029e+00  4.35035445e+00  3.89982270e+00  2.48589215e+00  1.15287704e+02
  3.02780923e+00  4.42626335e+00  4.87635529e+00  5.15646708e+00  5.21566549e+00  5.20576261e+00  5.15791897e+00  4.87270844e+00  4.42626335e+00  3.02780923e+00  1.30320686e+02
  3.61518738e+00  4.99846752e+00  5.44443921e+00  5.72305310e+00  5.78071829e+00  5.77142463e+00  5.72489584e+00  5.44089502e+00  4.99846752e+00  3.61518738e+00  1.46735155e+02
  4.25051286e+00  5.61893422e+00  6.06086605e+00  6.33799285e+00  6.39416146e+00  6.38545902e+00  6.34023089e+00  6.05740622e+00  5.61893422e+00  4.25051286e+00  1.64578547e+02
  4.93621767e+00  6.29008674e+00  6.72804076e+00  7.00371654e+00  7.05839991e+00  7.05027307e+00  7.00634382e+00  6.72467443e+00  6.29008674e+00  4.93621767e+00  1.83891951e+02
  5.67496912e+00  7.01448191e+00  7.44856894e+00  7.72280004e+00  7.77605374e+00  7.76848563e+00  7.72581601e+00  7.44529606e+00  7.01448186e+00  5.67496912e+00  2.04719348e+02
  6.46907241e+00  7.79453611e+00  8.22480131e+00  8.49760926e+00  8.54945113e+00  8.54245027e+00  8.50101849e+00  8.22160368e+00  7.79453608e+00  6.46907238e+00  2.27091471e+02
  7.32136948e+00  8.63301215e+00  9.05954354e+00  9.33087177e+00  9.38136491e+00  9.37493451e+00  9.33469554e+00  9.05642125e+00  8.63301214e+00  7.32136952e+00  2.51055044e+02
  8.23404902e+00  9.53216372e+00  9.95495636e+00  1.02250016e+01  1.02741079e+01  1.02681894e+01  1.02291904e+01  9.95189051e+00  9.53216372e+00  8.23404902e+00  2.76624607e+02
  9.21015631e+00  1.04948626e+01  1.09140971e+01  1.11826180e+01  1.12304188e+01  1.12250105e+01  1.11871433e+01  1.09112074e+01  1.04948626e+01  9.21015631e+00  3.03840499e+02
  1.02517580e+01  1.15233306e+01  1.19390471e+01  1.22062061e+01  1.22527630e+01  1.22478735e+01  1.22111795e+01  1.19360589e+01  1.15233306e+01  1.02517579e+01  3.32719808e+02
  1.13611897e+01  1.26198849e+01  1.30321057e+01  1.32977781e+01  1.33431954e+01  1.33387253e+01  1.33031074e+01  1.30292022e+01  1.26198849e+01  1.13611901e+01  3.63276208e+02
  1.25413820e+01  1.37872579e+01  1.41960155e+01  1.44605281e+01  1.45045783e+01  1.45005455e+01  1.44663045e+01  1.41932875e+01  1.37872579e+01  1.25413821e+01  3.95534152e+02
  1.37946609e+01  1.50280174e+01  1.54334271e+01  1.56963492e+01  1.57392893e+01  1.57358924e+01  1.57024322e+01  1.54306934e+01  1.50280174e+01  1.37946609e+01  4.29498965e+02
  1.51228663e+01  1.63439769e+01  1.67459175e+01  1.70076828e+01  1.70494395e+01  1.70464573e+01  1.70142279e+01  1.67432671e+01  1.63439769e+01  1.51228663e+01  4.65178637e+02
  1.65286836e+01  1.77375001e+01  1.81363247e+01  1.83965658e+01  1.84370421e+01  1.84346021e+01  1.84034967e+01  1.81336674e+01  1.77375001e+01  1.65286836e+01  5.02571433e+02
  1.80141378e+01  1.92111614e+01  1.96065682e+01  1.98655122e+01  1.99051583e+01  1.99030712e+01  1.98729059e+01  1.96040873e+01  1.92111614e+01  1.80141378e+01  5.41686756e+02
  1.95813056e+01  2.07664229e+01  2.11586328e+01  2.14163730e+01  2.14547366e+01  2.14530816e+01  2.14241523e+01  2.11561449e+01  2.07664229e+01  1.95813056e+01  5.82505505e+02
  2.12305281e+01  2.24042820e+01  2.27932912e+01  2.30496691e+01  2.30871034e+01  2.30859801e+01  2.30578459e+01  2.27909792e+01  2.24042825e+01  2.12305281e+01  6.24979672e+02
  2.29923592e+01  2.41529816e+01  2.45381195e+01  2.47930239e+01  2.48299229e+01  2.48292003e+01  2.48017027e+01  2.45357104e+01  2.41529816e+01  2.29923592e+01  6.69837648e+02
  2.48984947e+01  2.60425519e+01  2.64220523e+01  2.66752094e+01  2.67116731e+01  2.67112932e+01  2.66842846e+01  2.64198227e+01  2.60425519e+01  2.48984947e+01  7.17820945e+02
  0.00000000e+00  3.04248704e-02  5.27018478e-01  8.24803462e-01  9.00027577e-01  8.84368321e-01  8.22093292e-01  5.22578325e-01  3.04248694e-02  0.00000000e+00  1.37390283e+01
  0.00000000e+00  6.53743126e-02  5.60125252e-01  8.57244169e-01  9.31861416e-01  9.16430703e-01  8.54673519e-01  5.55722159e-01  6.53743115e-02  0.00000000e+00  1.43806828e+01
  0.00000000e+00  1.82616501e-01  6.70424875e-01  9.65595532e-01  1.03800161e+00  1.02341539e+00  9.63481236e-01  6.66171002e-01  1.82616501e-01  0.00000000e+00  1.64604566e+01
  0.00000000e+00  3.13049283e-01  7.95508416e-01  1.08881129e+00  1.15912685e+00  1.14533394e+00  1.08713087e+00  7.91395050e-01  3.13049283e-01  0.00000000e+00  1.90283191e+01
  0.00000000e+00  4.59161668e-01  9.36396316e-01  1.22789358e+00  1.29622378e+00  1.28319189e+00  1.22664393e+00  9.32415777e-01  4.59161668e-01  0.00000000e+00  2.21370977e+01
  0.00000000e+00  6.22085256e-01  1.09430749e+00  1.38406906e+00  1.45048559e+00  1.43816295e+00  1.38322635e+00  1.09044996e+00  6.22085256e-01  0.00000000e+00  2.58365377e+01
  0.00000000e+00  8.02999263e-01  1.27036763e+00  1.55842722e+00  1.62304306e+00  1.61141998e+00  1.55799895e+00  1.26662865e+00  8.02999261e-01  0.00000000e+00  3.01725024e+01
  0.00000000e+00  1.00345305e+00  1.46617707e+00  1.75262721e+00  1.81545805e+00  1.80449915e+00  1.75257699e+00  1.46255352e+00  1.00345304e+00  0.00000000e+00  3.52025966e+01
  0.00000000e+00  1.22578166e+00  1.68405623e+00  1.96889919e+00  2.03003235e+00  2.01971979e+00  1.96924955e+00  1.68052592e+00  1.22578166e+00  0.00000000e+00  4.10154904e+01
  4.90594585e-02  1.46208641e+00  1.91600084e+00  2.19925421e+00  2.25879237e+00  2.24906912e+00  2.19998775e+00  1.91257493e+00  1.46208641e+00  4.90594594e-02  4.73743033e+01
  3.48983608e-01  1.74340151e+00  2.19280150e+00  2.47445526e+00  2.53238652e+00  2.52327397e+00  2.47557669e+00  2.18946857e+00  1.74340151e+00  3.48983608e-01  5.48211358e+01
  6.76061481e-01  2.05433360e+00  2.49937527e+00  2.77937171e+00  2.83571446e+00  2.82721405e+00  2.78089815e+00  2.49611290e+00  2.05433360e+00  6.76061481e-01  6.31635643e+01
