  5.32358024e+00  6.55892905e+00  6.88816119e+00  7.32741473e+00  7.27300789e+00  7.36586490e+00  7.23103811e+00  7.08230871e+00  6.55892905e+00  5.32358024e+00  1.97261552e+02
  6.15978621e+00  7.38476446e+00  7.71637075e+00  8.14705255e+00  8.09386120e+00  8.18489840e+00  8.05400932e+00  7.90463689e+00  7.38476447e+00  6.15978621e+00  2.22103713e+02
  7.06537330e+00  8.27994484e+00  8.61393505e+00  9.03684386e+00  8.98428020e+00  9.07249905e+00  8.94766192e+00  8.79626164e+00  8.27994481e+00  7.06537327e+00  2.48880460e+02
  8.04394692e+00  9.24788781e+00  9.58479606e+00  1.00000534e+01  9.94794708e+00  1.00335259e+01  9.91159057e+00  9.76141557e+00  9.24788780e+00  8.04394691e+00  2.77719668e+02
  9.09918744e+00  1.02922810e+01  1.06321808e+01  1.10384079e+01  1.09870032e+01  1.10699051e+01  1.09539357e+01  1.08041567e+01  1.02922810e+01  9.09918744e+00  3.08616079e+02
  1.02342725e+01  1.14175721e+01  1.17582715e+01  1.21583922e+01  1.21083074e+01  1.21889355e+01  1.20773727e+01  1.19236178e+01  1.14175721e+01  1.02342725e+01  3.41653444e+02
  1.14509157e+01  1.26271885e+01  1.29690143e+01  1.33607357e+01  1.33119945e+01  1.33900828e+01  1.32804553e+01  1.31291042e+01  1.26271885e+01  1.14509157e+01  3.76875360e+02
  1.27552667e+01  1.39208157e+01  1.42642456e+01  1.46501255e+01  1.46004700e+01  1.46783473e+01  1.45748444e+01  1.44203427e+01  1.39208157e+01  1.27552670e+01  4.14289626e+02
  1.41503912e+01  1.53081847e+01  1.56513800e+01  1.60296417e+01  1.59826357e+01  1.60583864e+01  1.59578293e+01  1.58035450e+01  1.53081847e+01  1.41503913e+01  4.53964780e+02
  1.56389978e+01  1.67856977e+01  1.71339930e+01  1.75046893e+01  1.74570859e+01  1.75303104e+01  1.74323058e+01  1.72786460e+01  1.67856977e+01  1.56389978e+01  4.95898036e+02
  1.72241880e+01  1.83631948e+01  1.87104192e+01  1.90736958e+01  1.90283758e+01  1.90999811e+01  1.90078662e+01  1.88521261e+01  1.83631948e+01  1.72241880e+01  5.40136917e+02
  1.89103611e+01  2.00382129e+01  2.03878267e+01  2.07455006e+01  2.06995344e+01  2.07691349e+01  2.06797846e+01  2.05246561e+01  2.00382129e+01  1.89103611e+01  5.86688501e+02
  2.06994822e+01  2.18186161e+01  2.21687348e+01  2.25206060e+01  2.24767265e+01  2.25427870e+01  2.24574482e+01  2.23023472e+01  2.18186161e+01  2.06994822e+01  6.35591100e+02
  2.25955500e+01  2.37051414e+01  2.40559597e+01  2.44014885e+01  2.43578914e+01  2.44230922e+01  2.43415782e+01  2.41856180e+01  2.37051414e+01  2.25955500e+01  6.86808979e+02
  2.45989245e+01  2.56998190e+01  2.60512020e+01  2.63922757e+01  2.63476880e+01  2.64125588e+01  2.63335585e+01  2.61765734e+01  2.56998193e+01  2.45989245e+01  7.40316486e+02
  2.67450575e+01  2.78367016e+01  2.81897292e+01  2.85231376e+01  2.84811552e+01  2.85426286e+01  2.84673419e+01  2.83108769e+01  2.78367017e+01  2.67450574e+01  7.97022431e+02
  2.90788083e+01  3.01565655e+01  3.05062085e+01  3.08338527e+01  3.07911799e+01  3.08518623e+01  3.07796678e+01  3.06234752e+01  3.01565655e+01  2.90788083e+01  8.57905460e+02
  0.00000000e+00  3.95254238e-02  3.42314986e-01  8.98116900e-01  8.31228764e-01  9.59097115e-01  7.57952784e-01  6.18236730e-01  3.95254238e-02  0.00000000e+00  4.04069135e+00
  0.00000000e+00  6.74146445e-02  3.71273967e-01  9.23324804e-01  8.56832072e-01  9.83599153e-01  7.84479819e-01  6.44622164e-01  6.74146445e-02  0.00000000e+00  4.69680721e+00
  0.00000000e+00  1.54744194e-01  4.62564517e-01  1.00053517e+00  9.35772004e-01  1.05813891e+00  8.66829062e-01  7.25749309e-01  1.54744194e-01  0.00000000e+00  6.81326148e+00
  0.00000000e+00  2.59349024e-01  5.72218522e-01  1.09695603e+00  1.03381012e+00  1.15204543e+00  9.68115391e-01  8.25857027e-01  2.59349024e-01  0.00000000e+00  9.48498859e+00
  0.00000000e+00  3.83974850e-01  7.01354857e-01  1.21361771e+00  1.15198793e+00  1.26634035e+00  1.08936225e+00  9.46017655e-01  3.83974850e-01  0.00000000e+00  1.27756195e+01
  0.00000000e+00  5.29781629e-01  8.51344714e-01  1.35176011e+00  1.29157157e+00  1.40225151e+00  1.23185931e+00  1.08751303e+00  5.29781629e-01  0.00000000e+00  1.67461831e+01
  0.00000000e+00  6.98055922e-01  1.02346130e+00  1.51268846e+00  1.45381729e+00  1.56104391e+00  1.39692603e+00  1.25157621e+00  6.98055922e-01  0.00000000e+00  2.14552061e+01
  0.00000000e+00  8.90543144e-01  1.21950671e+00  1.69805075e+00  1.64046004e+00  1.74438201e+00  1.58623885e+00  1.43999017e+00  8.90543144e-01  0.00000000e+00  2.69742233e+01
  0.00000000e+00  1.10994032e+00  1.44225422e+00  1.91064391e+00  1.85421156e+00  1.95500101e+00  1.80259628e+00  1.65546520e+00  1.10994032e+00  0.00000000e+00  3.34145329e+01
  6.15828625e-02  1.34684938e+00  1.68214996e+00  2.14086623e+00  2.08555658e+00  2.18337394e+00  2.03641291e+00  1.88846519e+00  1.34684938e+00  6.15828625e-02  4.05330885e+01
  3.64751711e-01  1.63539189e+00  1.97354329e+00  2.42253003e+00  2.36834632e+00  2.46319985e+00  2.32168412e+00  2.17296119e+00  1.63539189e+00  3.64751711e-01  4.89859108e+01
  7.00500797e-01  1.95941427e+00  2.30039650e+00  2.73983074e+00  2.68674509e+00  2.77868868e+00  2.64255850e+00  2.49301574e+00  1.95941427e+00  7.00500797e-01  5.85124501e+01
  1.07430568e+00  2.32186230e+00  2.66546908e+00  3.09571031e+00  3.04366480e+00  3.13280399e+00  3.00188708e+00  2.85157352e+00  2.32186230e+00  1.07430568e+00  6.92704474e+01
  1.48875709e+00  2.72519701e+00  3.07124263e+00  3.49264174e+00  3.44156127e+00  3.52801300e+00  3.40213402e+00  3.25107395e+00  2.72519701e+00  1.48875709e+00  8.13145780e+01
  1.94622756e+00  3.17174153e+00  3.52003872e+00  3.93287494e+00  3.88273180e+00  3.96660178e+00  3.84558362e+00  3.69382199e+00  3.17174153e+00  1.94622756e+00  9.47062487e+01
  2.44979294e+00  3.66458825e+00  4.01498891e+00  4.41956323e+00  4.37033961e+00  4.45171924e+00  4.33538495e+00  4.18295550e+00  3.66458825e+00  2.44979294e+00  1.09522618e+02
  3.00167576e+00  4.20596314e+00  4.55828326e+00  4.95490333e+00  4.90653122e+00  4.98552714e+00  4.87374518e+00  4.72065214e+00  4.20596314e+00  3.00167576e+00  1.25814263e+02
  3.60491368e+00  4.79885121e+00  5.15294604e+00  5.54184034e+00  5.49431295e+00  5.57100314e+00  5.46361890e+00  5.30990375e+00  4.79885121e+00  3.60491368e+00  1.43654363e+02
  4.26233695e+00  5.44605972e+00  5.80178965e+00  6.18323604e+00  6.13649844e+00  6.21097488e+00  6.10783896e+00  5.95353999e+00  5.44605972e+00  4.26233695e+00  1.63092502e+02
  4.97666243e+00  6.15039411e+00  6.50760488e+00  6.88184576e+00  6.83586368e+00  6.90821035e+00  6.80920281e+00  6.65432042e+00  6.15039411e+00  4.97666243e+00  1.84189451e+02
  5.75095047e+00  6.91476573e+00  7.27336699e+00  7.64059847e+00  7.59536531e+00  7.66571454e+00  7.57064083e+00  7.41521917e+00  6.91476573e+00  5.75095047e+00  2.06993350e+02
  6.58787105e+00  7.74195447e+00  8.10180398e+00  8.46231245e+00  8.41771724e+00  8.48609975e+00  8.39496660e+00  8.23892155e+00  7.74195441e+00  6.58787099e+00  2.31546774e+02
  7.49066324e+00  8.63514881e+00  8.99612934e+00  9.35006779e+00  9.30614788e+00  9.37255319e+00  9.28512521e+00  9.12873658e+00  8.63514879e+00  7.49066321e+00  2.57908080e+02
  8.46194190e+00  9.59691623e+00  9.95892337e+00  1.03065596e+01  1.02633999e+01  1.03279149e+01  1.02441740e+01  1.00871705e+01  9.59691623e+00  8.46194190e+00  2.86101664e+02
  9.50519936e+00  1.06308382e+01  1.09938163e+01  1.13350702e+01  1.12924632e+01  1.13552244e+01  1.12751494e+01  1.11178541e+01  1.06308382e+01  9.50519936e+00  3.16179946e+02
  1.06227967e+01  1.17394625e+01  1.21031569e+01  1.24385239e+01  1.23963051e+01  1.24573272e+01  1.23807928e+01  1.22229855e+01  1.17394625e+01  1.06227967e+01  3.48167086e+02
  1.18176864e+01  1.29251687e+01  1.32896008e+01  1.36192750e+01  1.35776828e+01  1.36371139e+01  1.35638895e+01  1.34055201e+01  1.29251687e+01  1.18176870e+01  3.82082291e+02
  1.30933055e+01  1.41917261e+01  1.45566858e+01  1.48808770e+01  1.48397779e+01  1.48976460e+01  1.48277629e+01  1.46687700e+01  1.41917261e+01  1.30933058e+01  4.17964581e+02
  1.44521314e+01  1.55417987e+01  1.59075072e+01  1.62258879e+01  1.61853062e+01  1.62416764e+01  1.61748263e+01  1.60157585e+01  1.55417987e+01  1.44521314e+01  4.55825879e+02
  1.58970388e+01  1.69779315e+01  1.73438273e+01  1.76568760e+01  1.76169932e+01  1.76718418e+01  1.76080385e+01  1.74485436e+01  1.69779315e+01  1.58970388e+01  4.95683322e+02
  1.74305760e+01  1.85025907e+01  1.88691424e+01  1.91769379e+01  1.91374098e+01  1.91908341e+01  1.91300876e+01  1.89703241e+01  1.85025907e+01  1.74305760e+01  5.37538969e+02
  1.90557560e+01  2.01193982e+01  2.04859974e+01  2.07888261e+01  2.07498650e+01  2.08017757e+01  2.07440344e+01  2.05838706e+01  2.01193982e+01  1.90557560e+01  5.81413940e+02
  2.07747460e+01  2.18297763e+01  2.21964726e+01  2.24945912e+01  2.24559258e+01  2.25065643e+01  2.24517876e+01  2.22910365e+01  2.18297763e+01  2.07747460e+01  6.27290678e+02
  2.25884178e+01  2.36354718e+01  2.40022874e+01  2.42955859e+01  2.42574239e+01  2.43068767e+01  2.42546270e+01  2.40936926e+01  2.36354726e+01  2.25884178e+01  6.75128236e+02
  2.45301891e+01  2.55679815e+01  2.59340317e+01  2.62224151e+01  2.61847502e+01  2.62328854e+01  2.61834004e+01  2.60223542e+01  2.55679816e+01  2.45301891e+01  7.25742469e+02
  2.66360035e+01  2.76607077e+01  2.80241576e+01  2.83073741e+01  2.82700393e+01  2.83169652e+01  2.82701589e+01  2.81094753e+01  2.76607077e+01  2.66360035e+01  7.79972672e+02
  0.00000000e+00  3.69468138e-02  3.83644025e-01  8.52308065e-01  7.97476285e-01  8.97362405e-01  7.43325165e-01  5.95012347e-01  3.69468132e-02  0.00000000e+00  3.68710143e+00
  0.00000000e+00  6.36313921e-02  4.10869494e-01  8.76408740e-01  8.21862351e-01  9.20851317e-01  7.68540325e-01  6.20143350e-01  6.36313915e-02  0.00000000e+00  4.32301996e+00
  0.00000000e+00  1.47274440e-01  4.96694612e-01  9.50620347e-01  8.97375191e-01  9.92773425e-01  8.47065107e-01  6.97703242e-01  1.47274440e-01  0.00000000e+00  6.37197444e+00
  0.00000000e+00  2.47314942e-01  6.00000189e-01  1.04301525e+00  9.91001621e-01  1.08305725e+00  9.43532236e-01  7.93265089e-01  2.47314942e-01  0.00000000e+00  8.94836815e+00
  0.00000000e+00  3.66240718e-01  7.21767329e-01  1.15451871e+00  1.10364129e+00  1.19254787e+00  1.05886959e+00  9.07752516e-01  3.66240718e-01  0.00000000e+00  1.21094729e+01
  0.00000000e+00  5.05082707e-01  8.63185184e-01  1.28622506e+00  1.23640249e+00  1.32234328e+00  1.19421625e+00  1.04230702e+00  5.05082707e-01  0.00000000e+00  1.59100394e+01
  0.00000000e+00  6.64978765e-01  1.02539726e+00  1.43923738e+00  1.39042708e+00  1.47355931e+00  1.35069072e+00  1.19802558e+00  6.64978764e-01  0.00000000e+00  2.04018624e+01
  0.00000000e+00  8.47499216e-01  1.21003044e+00  1.61513388e+00  1.56724113e+00  1.64773729e+00  1.52988227e+00  1.37651955e+00  8.47499212e-01  0.00000000e+00  2.56489207e+01
  0.00000000e+00  1.05507590e+00  1.41956078e+00  1.81635542e+00  1.76932655e+00  1.84729863e+00  1.73425305e+00  1.58020304e+00  1.05507590e+00  0.00000000e+00  3.17505544e+01
  5.94505572e-02  1.27904897e+00  1.64519657e+00  2.03407624e+00  1.98786174e+00  2.06345765e+00  1.95495318e+00  1.80030483e+00  1.27904897e+00  5.94505579e-02  3.84758865e+01
  3.45420534e-01  1.55123602e+00  1.91890450e+00  2.29984685e+00  2.25446486e+00  2.32769356e+00  2.22373506e+00  2.06848662e+00  1.55123602e+00  3.45420534e-01  4.64342803e+01
  6.61558280e-01  1.85625306e+00  2.22543828e+00  2.59857661e+00  2.55399675e+00  2.62491458e+00  2.52544506e+00  2.36960516e+00  1.85625306e+00  6.61558280e-01  5.53774840e+01
  1.01274752e+00  2.19669554e+00  2.56724260e+00  2.93288850e+00  2.88906231e+00  2.95774484e+00  2.86261153e+00  2.70619482e+00  2.19669554e+00  1.01274752e+00  6.54476828e+01
  1.40131763e+00  2.57474902e+00  2.94648547e+00  3.30494771e+00  3.26182113e+00  3.32838006e+00  3.23742772e+00  3.08044428e+00  2.57474902e+00  1.40131763e+00  7.66901397e+01
  1.82934388e+00  2.99241468e+00  3.36522224e+00  3.71675073e+00  3.67428090e+00  3.73880092e+00  3.65190993e+00  3.49438002e+00  2.99241473e+00  1.82934388e+00  8.91554473e+01
  2.29951773e+00  3.45246226e+00  3.82620102e+00  4.17101807e+00  4.12921963e+00  4.19177579e+00  4.10876745e+00  3.95074934e+00  3.45246226e+00  2.29951773e+00  1.02912566e+02
  2.81381055e+00  3.95677784e+00  4.33135000e+00  4.66970348e+00  4.62852388e+00  4.68920007e+00  4.60995324e+00  4.45145486e+00  3.95677784e+00  2.81381055e+00  1.17999623e+02
  3.37482356e+00  4.50798890e+00  4.88325364e+00  5.21536974e+00  5.17477456e+00  5.23365815e+00  5.15803631e+00  4.99909753e+00  4.50798890e+00  3.37482356e+00  1.34476430e+02
  3.98503621e+00  5.10854864e+00  5.48441115e+00  5.81048501e+00  5.77045544e+00  5.82760226e+00  5.75550825e+00  5.59613254e+00  5.10854864e+00  3.98503621e+00  1.52387645e+02
  4.64679176e+00  5.76084788e+00  6.13716863e+00  6.45743790e+00  6.41792116e+00  6.47340722e+00  6.40473846e+00  6.24493241e+00  5.76084788e+00  4.64679176e+00  1.71777121e+02
  5.36273508e+00  6.46739438e+00  6.84413843e+00  7.15875525e+00  7.11975229e+00  7.17363361e+00  7.10828711e+00  6.94808124e+00  6.46739433e+00  5.36273508e+00  1.92686107e+02
  6.13513481e+00  7.23058433e+00  7.60761261e+00  7.91680103e+00  7.87826513e+00  7.93063318e+00  7.86847675e+00  7.70787288e+00  7.23058430e+00  6.13513478e+00  2.15148050e+02
  6.96678726e+00  8.05314605e+00  8.43039160e+00  8.73426838e+00  8.69621721e+00  8.74711141e+00  8.68803623e+00  8.52709699e+00  8.05314604e+00  6.96678730e+00  2.39206045e+02
  7.85987124e+00  8.93726640e+00  9.31461351e+00  9.61344034e+00  9.57583535e+00  9.62528004e+00  9.56923215e+00  9.40788332e+00  8.93726640e+00  7.85987124e+00  2.64878261e+02
  8.81738204e+00  9.88586904e+00  1.02633974e+01  1.05571254e+01  1.05198647e+01  1.05679866e+01  1.05149034e+01  1.03533606e+01  9.88586904e+00  8.81738204e+00  2.92203220e+02
  9.84139183e+00  1.09011362e+01  1.12786301e+01  1.15676043e+01  1.15307499e+01  1.15775570e+01  1.15273889e+01  1.13653779e+01  1.09011362e+01  9.84139180e+00  3.21197119e+02
  1.09341426e+01  1.19854089e+01  1.23627067e+01  1.26469864e+01  1.26106421e+01  1.26561273e+01  1.26085017e+01  1.24463312e+01  1.19854089e+01  1.09341430e+01  3.51875417e+02
  1.20985672e+01  1.31412311e+01  1.35183659e+01  1.37982773e+01  1.37621243e+01  1.38064884e+01  1.37617065e+01  1.35991408e+01  1.31412311e+01  1.20985673e+01  3.84260787e+02
  1.33370900e+01  1.43712673e+01  1.47481704e+01  1.50234667e+01  1.49878534e+01  1.50311120e+01  1.49886690e+01  1.48260983e+01  1.43712673e+01  1.33370900e+01  4.18360329e+02
  1.46513639e+01  1.56773281e+01  1.60538783e+01  1.63250850e+01  1.62896630e+01  1.63317782e+01  1.62920325e+01  1.61289567e+01  1.56773281e+01  1.46513639e+01  4.54180232e+02
  1.60440721e+01  1.70617758e+01  1.74380518e+01  1.77049841e+01  1.76698403e+01  1.77109391e+01  1.76736925e+01  1.75103731e+01  1.70617758e+01  1.60440721e+01  4.91718785e+02
  1.75174281e+01  1.85270050e+01  1.89028877e+01  1.91657734e+01  1.91311740e+01  1.91711594e+01  1.91361359e+01  1.89726358e+01  1.85270050e+01  1.75174281e+01  5.30986254e+02
  1.90732285e+01  2.00747493e+01  2.04500021e+01  2.07091171e+01  2.06746103e+01  2.07135610e+01  2.06811487e+01  2.05172680e+01  2.00747493e+01  1.90732285e+01  5.71962679e+02
  2.07119109e+01  2.17057344e+01  2.20804444e+01  2.23357224e+01  2.23017529e+01  2.23397688e+01  2.23093431e+01  2.21454116e+01  2.17057349e+01  2.07119109e+01  6.14600906e+02
  2.24640267e+01  2.34483848e+01  2.38216983e+01  2.40731197e+01  2.40398980e+01  2.40770315e+01  2.40483422e+01  2.38840937e+01  2.34483848e+01  2.24640267e+01  6.59628440e+02
  2.43612700e+01  2.53325465e+01  2.57026974e+01  2.59500799e+01  2.59177063e+01  2.59538991e+01  2.59268905e+01  2.57628889e+01  2.53325465e+01  2.43612700e+01  7.07784997e+02
  0.00000000e+00  3.48547364e-02  4.14717936e-01  8.09942838e-01  7.64676608e-01  8.41076672e-01  7.27616956e-01  5.72161667e-01  3.48547354e-02  0.00000000e+00  3.38315226e+00
  0.00000000e+00  6.04047316e-02  4.40336615e-01  8.32998175e-01  7.87923107e-01  8.63613810e-01  7.51598787e-01  5.96112240e-01  6.04047305e-02  0.00000000e+00  3.99897587e+00
  0.00000000e+00  1.40536580e-01  5.21059248e-01  9.04300773e-01  8.60169384e-01  9.33005643e-01  8.26466681e-01  6.70257927e-01  1.40536580e-01  0.00000000e+00  5.97960340e+00
  0.00000000e+00  2.36205845e-01  6.18407667e-01  9.92820204e-01  9.49566633e-01  1.01973966e+00  9.18339065e-01  7.61459703e-01  2.36205845e-01  0.00000000e+00  8.46121511e+00
  0.00000000e+00  3.49669957e-01  7.33225083e-01  1.09933594e+00  1.05689559e+00  1.12457433e+00  1.02801475e+00  8.70512772e-01  3.49669957e-01  0.00000000e+00  1.14952158e+01
  0.00000000e+00  4.81840509e-01  8.66556891e-01  1.22485017e+00  1.18314025e+00  1.24848115e+00  1.15652068e+00  9.98420796e-01  4.81840509e-01  0.00000000e+00  1.51302880e+01
  0.00000000e+00  6.33718218e-01  1.01940187e+00  1.37026497e+00  1.32928480e+00  1.39241413e+00  1.30479080e+00  1.14614318e+00  6.33718216e-01  0.00000000e+00  1.94116126e+01
  0.00000000e+00  8.06709513e-01  1.19323304e+00  1.53709426e+00  1.49672473e+00  1.55778677e+00  1.47431542e+00  1.31514514e+00  8.06709507e-01  0.00000000e+00  2.43962565e+01
  0.00000000e+00  1.00301566e+00  1.39027497e+00  1.72744567e+00  1.68767380e+00  1.74678452e+00  1.66725078e+00  1.50760006e+00  1.00301566e+00  0.00000000e+00  3.01723126e+01
  5.72708489e-02  1.21462343e+00  1.60241677e+00  1.93319550e+00  1.89401152e+00  1.95125999e+00  1.87547713e+00  1.71540209e+00  1.21462343e+00  5.72708498e-02  3.65214965e+01
  3.26879215e-01  1.47123890e+00  1.85938832e+00  2.18383128e+00  2.14521255e+00  2.20061966e+00  2.12857217e+00  1.96805517e+00  1.47123890e+00  3.26879215e-01  4.40079621e+01
  6.24375358e-01  1.75816977e+00  2.14671856e+00  2.46488084e+00  2.42683415e+00  2.48043537e+00  2.41207535e+00  2.25114606e+00  1.75816977e+00  6.24375358e-01  5.23961763e+01
