345.122 0.596266427592 0.514073651684 0.629555610222 0.520417711594 0.418120442888 0.567435453957 0.520419958963 0.418172135178 0.567403348482
345.14 0.596397350161 0.5142044411 0.629686686172 0.511907761643 0.407320020334 0.560489639804 0.511925113339 0.407513649283 0.560384552179
345.17 0.596618687848 0.514425046748 0.629908875876 0.514131975481 0.410074426329 0.56235216027 0.514170259999 0.410387403711 0.562199687085
345.2 0.596843599086 0.51464853298 0.630135470799 0.515751020476 0.412061630756 0.563720516627 0.515808095159 0.412462431291 0.563538926556
345.3 0.597619519031 0.515413592342 0.630924637076 0.519739384199 0.416890873503 0.567140512952 0.519851577302 0.417505048306 0.566904258274
345.4 0.5984400498 0.516211414487 0.63177063517 0.522851779769 0.420588396563 0.569863234691 0.523012556047 0.421362565664 0.569598310987
345.5 0.599308791026 0.517045995772 0.632668218247 0.52559171603 0.423790766307 0.572292535892 0.543104573986 0.445848469241 0.586708574793
345.6 0.600223173339 0.517920397189 0.633601336292 0.527968233537 0.426516050408 0.574421424679 0.540527408857 0.442587168303 0.584584171529
345.7 0.601176220348 0.518835325475 0.634552838787 0.530392323226 0.429294063118 0.576574705195 0.545720707956 0.448805063843 0.589050319759
345.8 0.602159622693 0.519789355228 0.635509423133 0.532624039831 0.431830669997 0.578549127653 0.54749367505 0.450830922616 0.590600516334
345.9 0.603165624184 0.520779689567 0.636462430153 0.534776362461 0.434276030503 0.58043483432 0.544145799061 0.446599349142 0.587784448661
346.0 0.604187777324 0.521802859998 0.63740703475 0.536849407286 0.436635108031 0.582232392217 0.539463804615 0.440743837621 0.58381751902
346.02 0.604393680872 0.522011112255 0.637594726206 0.537259221358 0.437102809193 0.582585358423 0.538609250061 0.439674009234 0.58309150208
346.05 0.604703290905 0.52232561486 0.637875451231 0.537867633319 0.437797673229 0.583108099135 0.537448581508 0.438218121639 0.582104181488
346.1 0.605221067258 0.522855211606 0.638341136819 0.538859413373 0.438931178017 0.583957197144 0.53592766829 0.436299074587 0.580806922029
346.2 0.606261761204 0.523933192899 0.639264406186 0.540734871413 0.441074972041 0.585553484548 0.534860584999 0.4348818929 0.579880098374
346.3 0.607307172555 0.525033507625 0.640177575664 0.542675277596 0.443318799124 0.587187845362 0.536940850641 0.437327248977 0.581611954031
346.4 0.608355425137 0.526153179671 0.641081955896 0.544535368859 0.445478272457 0.588744215304 0.541993710231 0.443417278383 0.58585959897
346.5 0.609405249799 0.527289567267 0.641979118483 0.54634903824 0.447595104933 0.590253130533 0.549437725576 0.452441578765 0.592131131526
346.6 0.610455820882 0.528440349793 0.642870697689 0.548105073861 0.449653739353 0.59170783356 0.558225514246 0.463118860466 0.59953951262
346.7 0.613020006967 0.533132031344 0.644241926981 0.551581263365 0.455561639002 0.593787712962 0.568701613142 0.477604701706 0.607547273046
346.8 0.616221627408 0.539365676889 0.645790093823 0.555764213867 0.463120014427 0.596090738455 0.578603076081 0.4921736814 0.614690989078
346.9 0.619203352772 0.545144070409 0.647242019227 0.55967152906 0.470147309299 0.598254428066 0.586344853079 0.503907903381 0.620096310217
347. 0.621994619731 0.550527609728 0.648612817464 0.563315519794 0.476683125324 0.60027948285 0.592151207899 0.513106559123 0.623943530829
347.2 0.627099488277 0.56029984575 0.651159260048 0.569998465129 0.488587297219 0.604036019037 0.599173226643 0.525462621295 0.627961931918
347.4 0.63168871795 0.568987917159 0.653507577933 0.57602138832 0.499211919604 0.607483015775 0.602012554109 0.532230563568 0.628681894207
347.6 0.635872790133 0.576810201003 0.655713463034 0.581493074129 0.508775784608 0.610673629243 0.603013512617 0.5363621683 0.628054271002
